time,elapsed_hr,mass_g,dry_rate_g_min,dry_rate_smooth_g_min,predicted_mc_pct,estimated_airflow_cfm,d201_motor_current,d201_motor_dc_bus_voltage,d201_motor_igbt_temperature,d201_motor_power,d201_motor_speed,d201_motor_speed_setpoint,d201_motor_torque_percent,d202_oil_heater_controller_pwm_1,d202_oil_heater_controller_pwm_2,d202_oil_heater_controller_pwm_3,d204_process_vessel_inlet_gauge_pressure,d205_process_vessel_outlet_temperature_1,d206_process_vessel_outlet_dew_point,d206_process_vessel_outlet_mixing_ratio,d206_process_vessel_outlet_relative_humidity,d206_process_vessel_outlet_temperature_2,d207_process_vessel_outlet_gauge_pressure,d208_jacket_oil_temperature,d301_cooling_fan_controller_pwm,d302_condenser_inlet_temperature,d303_condenser_inlet_gauge_pressure,d304_condenser_outlet_temperature_1,d305_condenser_outlet_relative_humidity,d305_condenser_outlet_temperature_2,d306_condenser_outlet_gauge_pressure,d307_ambient_relative_humidity,d307_ambient_temperature,d308_cooling_air_inlet_relative_humidity,d308_cooling_air_inlet_temperature,d309_cooling_air_outlet_relative_humidity,d309_cooling_air_outlet_temperature,d310_condensate_temperature,d311_condensate_drum_inlet_flow,d311_condensate_drum_inlet_temperature,d401_air_heater_controller_pwm,d402_blower_fan_controller_setpoint,d404_blower_fan_inlet_gauge_pressure,d405_blower_inlet_relative_humidity,d405_blower_inlet_temperature_2,d406_system_airflow,d407_air_heater_outlet_gauge_pressure,d408_air_heater_outlet_temperature,d409_barometric_pressure_kpa,internal_chip_temperature__lb1_air_handler,internal_chip_temperature__lb1_condenser,internal_chip_temperature__lb1_process_vessel,condenser_out__airflow,current__ch0_peak,current__ch0_rms,current__ch1_peak,current__ch1_rms,current__ch2_peak,current__ch2_rms,current__ch3_peak,current__ch3_rms,current__ch4_peak,current__ch4_rms,current__ch5_peak,current__ch5_rms,current__ch6_peak,current__ch6_rms,current__ch7_peak,current__ch7_rms,thermocouples__ch0,thermocouples__ch1,thermocouples__ch2,thermocouples__ch3,thermocouples__ch4,thermocouples__ch5,thermocouples__ch6,thermocouples__ch7,motor_kwh,oil_kwh,cooling_kwh,blower_kwh,air_kwh,total_kwh_per_kg
2026-04-07 16:44:00,2.4333,14346.9643,106.0714,111.6964,76.7204,32.2684,0.0000,292.6834,38.4001,0.0000,0.0000,0.0000,0.0000,56.7634,56.7634,56.7634,3.4400,54.9512,68.7451,256.1884,13.0960,124.0625,-3.5656,185.1255,100.0000,-180.9975,-0.3359,24.1889,61.5878,23.0652,-0.3359,43.1001,23.9991,19.0523,39.1574,42.2592,23.1193,28.8490,0.0026,31.1195,100.0000,34.9922,0.1064,66.4516,23.1525,-14.6841,1.6421,175.1635,102.2719,33.0000,37.5000,42.3620,0.0034,1.3672,0.5991,20.6535,11.1123,64.4073,34.6694,5.7607,1.5218,6.3980,1.6597,19.8404,13.7889,19.0196,13.3384,0.5609,0.4928,81.0931,96.2090,117.2155,30.6549,38.8442,202.4592,22.9156,22.8618,0.0417,1.7124,0.1166,0.0344,0.9243,
2026-04-07 16:45:00,2.4500,14452.3214,105.3571,110.8750,76.6488,32.2903,0.0000,289.5074,38.3984,0.0000,0.0000,0.0000,0.0000,55.7430,55.7430,55.7430,4.1012,58.4940,68.7757,256.6769,13.0483,124.2232,-2.8547,185.1995,100.0000,-180.9835,-0.3359,24.2088,62.0709,23.1426,-0.3359,43.0902,24.0094,19.0393,39.1793,42.2806,23.0889,28.8685,0.0036,31.1478,100.0000,34.9922,0.0961,66.2382,23.1363,-15.0788,1.6827,175.0306,102.2717,33.0000,37.5000,42.3620,0.0051,1.4075,0.6007,20.6253,11.0040,64.3671,34.3425,6.0065,1.5644,6.5092,1.6344,19.8479,13.7904,18.9762,13.3379,0.5632,0.4959,81.3712,96.6214,117.2603,30.5312,38.9469,202.5289,22.6463,22.8705,0.0417,1.7124,0.1166,0.0344,0.9243,
2026-04-07 16:46:00,2.4667,14564.6429,112.3214,111.3571,76.5720,32.2040,0.0000,290.1198,38.3984,0.0000,0.0000,0.0000,0.0000,56.4137,56.4137,56.4137,4.1524,57.4202,68.6983,255.4182,12.9387,124.3853,-2.9359,184.9751,100.0000,-181.0171,-0.3256,24.2732,62.1114,23.1590,-0.3359,43.0710,24.0176,19.0933,39.1613,42.5420,23.0072,28.8604,0.0057,31.1214,100.0000,34.9922,0.1064,66.2594,23.1288,-14.6086,1.8858,175.4087,102.2655,33.0000,37.5000,42.1953,0.0017,1.3893,0.6019,20.6422,11.1055,64.3980,34.6526,5.6477,1.5102,6.1515,1.6285,19.8778,13.7874,19.0248,13.3364,0.5663,0.4967,81.6796,96.8025,117.4417,30.3833,38.9430,202.5014,22.6346,22.8941,0.0417,1.7124,0.1166,0.0344,0.9243,
2026-04-07 16:47:00,2.4833,14671.2500,106.6071,110.4107,76.4986,32.1752,0.0000,292.5595,38.3984,0.0000,0.0000,0.0000,0.0000,55.8832,55.8832,55.8832,3.3992,57.0073,68.7519,256.3398,12.8427,124.6725,-3.6879,185.1441,100.0000,-181.0059,-0.3359,24.3205,60.9360,23.2189,-0.3359,43.0681,24.0346,19.0175,39.2350,42.4007,23.0436,28.9660,0.0047,31.0846,100.0000,34.9922,0.0549,66.1923,23.1271,-15.7075,1.5607,175.5003,102.2699,33.0000,37.5000,42.3620,0.0008,1.3827,0.5998,20.6781,11.0093,64.5095,34.3471,6.1463,1.5673,6.8842,1.7429,19.8078,13.7811,18.9995,13.3327,0.5648,0.4957,81.9829,96.8859,117.5392,30.2995,38.9715,202.0534,22.8765,22.9236,0.0417,1.7124,0.1166,0.0344,0.9243,
2026-04-07 16:48:00,2.5000,14779.1071,107.8571,110.3036,76.4239,32.1987,0.0000,288.1955,38.3984,0.0000,0.0000,0.0000,0.0000,55.3595,55.3595,55.3595,4.5899,60.5344,68.8847,258.3931,12.8926,124.7642,-2.4281,185.2421,100.0000,-181.0363,-0.3256,24.3036,62.6442,23.3966,-0.3359,43.0516,24.0540,19.0455,39.1923,42.3861,22.9988,28.9643,0.0057,31.0745,100.0000,34.9922,0.1064,66.0962,23.1000,-14.3889,1.7841,175.4310,102.2682,33.0000,37.5000,42.1953,0.0000,1.3739,0.5975,20.6676,10.9871,64.4064,34.2725,5.9115,1.5554,6.5402,1.7229,19.8285,13.7881,19.0195,13.3400,0.5678,0.4998,82.2331,96.9174,117.6011,30.2505,38.8502,202.3878,22.5406,22.8519,0.0417,1.7124,0.1166,0.0344,0.9243,
2026-04-07 16:49:00,2.5167,14890.3571,111.2500,110.4286,76.3464,32.2246,0.0000,292.5553,38.3713,0.0000,0.0000,0.0000,0.0000,55.7969,55.7969,55.7969,3.7552,55.6141,68.7970,256.9817,12.7140,125.0940,-3.4844,185.0139,100.0000,-181.0306,-0.3359,24.3002,61.8294,23.3551,-0.3359,43.0387,24.0717,19.0819,39.1863,42.6203,22.9375,28.8440,0.0031,31.0501,100.0000,34.9922,0.0755,66.0719,23.0532,-12.9831,1.6624,175.3475,102.2715,33.0000,37.5000,42.1953,0.0000,1.3789,0.6015,20.6533,11.0201,64.4001,34.3885,5.8854,1.5461,6.4113,1.6464,19.8409,13.7969,19.0248,13.3496,0.5608,0.4948,82.5254,97.0841,117.9820,30.2202,38.8302,203.2355,22.5329,22.9059,0.0417,1.7124,0.1166,0.0344,0.9243,
2026-04-07 16:50:00,2.5333,14991.9643,101.6071,108.9286,76.2751,32.0639,0.0000,290.0288,38.2901,0.0000,0.0000,0.0000,0.0000,54.8013,54.8013,54.8013,3.9796,57.0518,68.6895,255.3276,12.6451,125.1196,-3.0375,185.1281,100.0000,-180.9780,-0.3359,24.2325,61.7538,23.3021,-0.3359,43.0181,24.0814,19.1926,39.0086,42.6260,22.8864,28.7202,0.0047,31.0115,100.0000,34.9922,0.0344,66.0738,23.0251,-13.9736,1.5198,175.5949,102.2672,33.0000,37.5000,42.1953,0.0000,1.3956,0.6040,20.4882,10.8809,64.0554,33.9674,5.9046,1.5665,5.9107,1.5294,19.8743,13.7639,18.9725,13.3083,0.5638,0.4968,82.7998,97.2899,118.2583,30.1109,38.6014,203.9459,22.3838,22.9607,0.0417,1.7124,0.1166,0.0344,0.9243,
2026-04-07 16:51:00,2.5500,15099.8182,107.8539,108.6604,76.1990,32.1595,0.0000,289.1652,38.2647,0.0000,0.0000,0.0000,0.0000,54.6506,54.6504,54.6504,4.4886,56.3017,68.8195,257.3381,12.6138,125.3682,-2.5398,185.2249,100.0000,-181.0366,-0.3359,24.2765,61.9993,23.1757,-0.3359,43.0049,24.0919,19.1660,39.0863,42.8928,22.7941,28.7467,0.0052,30.9741,100.0000,34.9922,0.0344,65.9427,23.0510,-13.5318,1.6927,175.4191,102.2642,33.0000,37.5000,42.1953,0.0000,1.3710,0.6000,20.6523,10.9150,64.4057,34.0501,5.7877,1.5604,6.3072,1.6684,19.8794,13.7798,19.0492,13.3292,0.5633,0.4956,83.1146,97.4290,118.3749,30.0694,38.8536,202.4786,22.6610,22.9224,0.0417,1.7124,0.1166,0.0344,0.9243,
2026-04-07 16:52:00,2.5667,15204.2857,104.4675,107.5714,76.1247,32.2092,0.0000,292.6803,38.2393,0.0000,0.0000,0.0000,0.0000,55.0348,55.0348,55.0348,3.4297,57.5323,68.6747,255.0799,12.5301,125.4062,-3.5656,185.0444,100.0000,-181.0143,-0.3256,24.2901,63.4188,23.4163,-0.3359,42.9899,24.0984,19.1091,39.1854,42.6719,22.9561,28.7508,0.0047,30.9990,100.0000,34.9922,-0.0273,65.8581,23.0784,-12.8646,1.7538,175.1951,102.2624,33.0000,37.5000,42.1953,0.0000,1.4054,0.6038,20.6706,10.9159,64.4900,34.0539,6.0691,1.5609,6.7242,1.6723,19.8093,13.7764,18.9848,13.3265,0.5623,0.4947,83.4349,97.5729,118.5270,30.1388,38.8543,202.6755,22.7762,22.9698,0.0417,1.7124,0.1166,0.0344,0.9243,
2026-04-07 16:53:00,2.5833,15309.6429,105.3571,106.8750,76.0494,32.1529,0.0000,288.3975,38.2088,0.0000,0.0000,0.0000,0.0000,54.8325,54.8325,54.8325,4.3968,59.6251,68.7606,256.4632,12.4914,125.6180,-2.7023,185.0585,100.0000,-181.0195,-0.3359,24.3070,61.8513,23.4966,-0.3359,42.9587,24.1098,19.1934,39.0626,42.6609,23.0079,28.7135,0.0062,31.0381,100.0000,34.9922,0.0446,65.8192,23.0849,-12.3319,1.8147,175.3167,102.2627,33.0000,37.5000,42.1953,0.0017,1.3722,0.6019,20.6358,10.9038,64.2591,34.0054,5.5728,1.5092,6.5243,1.7461,19.7466,13.7625,18.9741,13.3130,0.5634,0.4953,83.6763,97.6750,118.7821,30.2902,38.6948,201.6422,22.7248,22.9582,0.0417,1.7124,0.1166,0.0344,0.9243,
2026-04-07 16:54:00,2.6000,15413.0357,103.3929,106.6071,75.9751,32.1502,0.0000,290.6589,38.1987,0.0000,0.0000,0.0000,0.0000,54.6832,54.6832,54.6832,4.2027,57.1234,68.5997,253.8908,12.2851,125.9311,-2.8648,185.0948,100.0000,-181.0255,-0.3359,24.3002,61.9447,23.7405,-0.3359,42.9422,24.1327,19.2271,38.9508,42.5129,23.1332,28.6163,0.0062,31.0251,100.0000,34.9922,0.0241,65.8992,23.0883,-12.4130,2.0380,175.6089,102.2626,33.0000,37.5000,42.1953,0.0000,1.3960,0.6035,20.6652,10.9089,64.4496,34.0367,5.8626,1.5347,6.5190,1.6920,19.8805,13.7876,19.0485,13.3370,0.5664,0.4961,83.8961,97.7852,119.0435,30.3880,38.5528,202.6060,22.8119,23.0142,0.0417,1.7124,0.1166,0.0344,0.9243,
2026-04-07 16:55:00,2.6167,15516.9643,103.9286,106.4643,75.8999,32.1367,0.0000,292.4579,38.1953,0.0000,0.0000,0.0000,0.0000,54.7848,54.7848,54.7848,3.5211,55.8169,68.7216,255.7968,12.2475,126.1746,-3.4945,184.9391,100.0000,-181.0224,-0.3359,24.3341,62.2641,23.8296,-0.3359,42.9141,24.1524,19.2616,38.9409,42.5070,23.0670,28.8871,0.0042,30.9980,100.0000,34.9922,0.0241,65.9035,23.1155,-12.9052,2.0281,175.5001,102.2630,33.0000,37.5000,42.1953,0.0000,1.4143,0.6052,20.6566,10.8895,64.4435,33.9731,6.1176,1.5583,6.7166,1.7205,19.8028,13.7686,18.9697,13.3183,0.5615,0.4959,84.1173,97.7344,119.1821,30.3528,38.6392,201.9385,22.7407,23.0395,0.0417,1.7124,0.1166,0.0344,0.9243,
2026-04-07 16:56:00,2.6333,15623.0357,106.0714,105.8393,75.8226,32.0820,0.0000,288.2257,38.1953,0.0000,0.0000,0.0000,0.0000,53.5794,53.5794,53.5794,4.6722,57.7867,68.7366,256.1635,12.0981,126.6540,-2.4180,185.3055,100.0000,-181.0137,-0.3359,24.3781,60.3431,23.7967,-0.3359,42.8986,24.1724,19.2537,38.9546,42.4595,23.1441,28.6849,0.0052,30.9749,100.0000,34.9922,-0.0273,66.0020,23.1488,-13.0522,1.7537,175.9031,102.2585,33.0000,37.5000,42.1953,0.0034,1.4085,0.6047,20.5955,10.7945,64.3025,33.6797,5.8607,1.5661,6.3136,1.6693,19.8647,13.7805,19.0386,13.3264,0.5670,0.4987,84.3822,98.0725,119.6563,30.4670,38.6485,204.1271,22.8995,23.0191,0.0417,1.7124,0.1166,0.0344,0.9243,
2026-04-07 16:57:00,2.6500,15726.9643,103.9286,105.5714,75.7464,32.1646,0.0000,291.4678,38.1953,0.0000,0.0000,0.0000,0.0000,55.1331,55.1331,55.1331,3.9182,57.2986,68.5464,253.0384,11.8312,127.0867,-3.1289,184.8531,100.0000,-181.0307,-0.3256,24.3646,61.1545,23.7342,-0.3359,42.8679,24.1904,19.3068,38.8931,42.2968,23.1945,28.6311,0.0047,30.9474,100.0000,34.9922,0.1166,65.9925,23.1699,-14.2529,1.6016,175.6391,102.2549,33.0000,37.5000,42.1953,0.0000,1.3814,0.6056,20.6051,10.9433,64.2933,34.1505,6.2989,1.6279,6.6201,1.6959,19.8438,13.7870,19.0337,13.3348,0.5658,0.4982,84.6215,98.0739,119.7597,30.3044,38.5658,202.8372,22.8488,22.9944,0.0417,1.7124,0.1166,0.0344,0.9243,
2026-04-07 16:58:00,2.6667,15825.1786,98.2143,104.6071,75.6740,32.2003,0.0000,292.5099,38.1885,0.0000,0.0000,0.0000,0.0000,53.7941,53.7941,53.7941,3.6129,54.4798,68.6061,254.0034,11.9409,126.8707,-3.5148,185.1863,100.0000,-181.0251,-0.3359,24.3815,61.1270,23.6875,-0.3359,42.8344,24.2084,19.3222,38.8491,42.3502,23.2296,28.8625,0.0047,30.9576,100.0000,34.9922,0.0344,65.9127,23.2030,-13.4289,1.8859,175.5391,102.2603,33.0000,37.5000,42.1953,0.0051,1.3814,0.6058,20.7193,10.7973,64.6106,33.6842,6.3538,1.6280,6.9581,1.7506,19.8247,13.7876,19.0053,13.3364,0.5676,0.4981,84.8807,98.0876,119.7631,30.1895,38.5810,202.5585,22.9134,23.0132,0.0416,1.6030,0.1192,0.0345,0.9225,
2026-04-07 16:59:00,2.6833,15927.1429,101.9643,103.6786,75.5983,32.2294,0.0000,287.9204,38.0938,0.0000,0.0000,0.0000,0.0000,52.9934,52.9934,52.9934,4.7532,57.5302,68.5338,252.8707,11.9541,126.7305,-2.2555,185.2639,100.0000,-181.0141,-0.3359,24.4049,61.9457,23.7005,-0.3359,42.7939,24.2162,19.2996,38.8255,42.1474,23.2164,28.9902,0.0052,30.9866,100.0000,34.9922,0.0652,65.8949,23.2266,-13.7281,1.7841,175.2340,102.2586,33.0000,37.5000,42.1953,0.0000,1.4020,0.6035,20.6371,10.7281,64.3847,33.4707,5.9463,1.5804,6.3800,1.7123,19.8940,13.7707,19.0692,13.3186,0.5653,0.4967,85.0490,97.9830,119.8007,30.0647,38.4345,202.3005,22.7877,22.9840,0.0416,1.6030,0.1192,0.0345,0.9225,
2026-04-07 17:00:00,2.7000,16032.3214,105.1786,104.0357,75.5198,32.1783,0.0000,291.8777,38.0829,0.0000,0.0000,0.0000,0.0000,53.9615,53.9615,53.9615,3.5516,57.2647,68.4456,251.4985,11.8432,126.9535,-3.4031,184.9197,100.0000,-181.0337,-0.3359,24.4212,60.5652,23.5105,-0.3359,42.7406,24.2180,19.3538,38.7788,42.3233,23.1737,28.9729,0.0031,31.0260,100.0000,34.9922,0.0549,65.8915,23.2233,-14.5253,1.7638,175.4057,102.2553,33.0000,37.5000,42.1953,0.0034,1.3852,0.6012,20.6596,10.8142,64.4373,33.7348,6.2256,1.5849,6.9366,1.7728,19.7909,13.7640,18.9791,13.3130,0.5631,0.4943,85.3302,98.2025,120.1392,30.1801,38.4517,202.0345,22.8537,22.9818,0.0416,1.6030,0.1192,0.0345,0.9225,
2026-04-07 17:01:00,2.7167,16133.7500,101.4286,103.3932,75.4436,32.3014,0.0000,290.3417,38.0657,0.0000,0.0000,0.0000,0.0000,53.6599,53.6599,53.6599,3.8263,57.4187,68.7211,255.8141,11.8837,127.1939,-2.9664,185.0690,100.0000,-181.0195,-0.3256,24.3945,62.3856,23.4758,-0.3359,42.7007,24.2268,19.3551,38.7960,42.1819,23.1862,28.7694,0.0026,31.0457,100.0000,34.9922,0.0344,67.4769,23.2001,-12.4483,1.6625,174.7728,102.2586,33.0000,37.5000,42.1953,0.9756,1.3737,0.6048,20.6465,10.7730,64.4029,33.6133,6.2293,1.5920,6.7953,1.7495,19.7942,13.7613,19.0077,13.3114,0.5605,0.4934,85.5415,98.0932,120.1238,30.2089,38.5580,203.1572,22.7524,22.9963,0.0416,1.6030,0.1192,0.0345,0.9225,
2026-04-07 17:02:00,2.7333,16235.0000,101.2500,103.0714,75.3670,32.2629,0.0000,288.5923,38.0313,0.0000,0.0000,0.0000,0.0000,53.0707,53.0707,53.0707,4.3759,56.6372,68.4547,251.6167,11.7013,127.3184,-2.4688,185.1893,100.0000,-181.0418,-0.3359,24.3036,60.7649,23.5398,-0.3359,42.6835,24.2228,19.3452,38.7630,42.4934,22.9574,28.9085,0.0036,31.0199,100.0000,34.9922,0.0138,69.3382,23.1654,-12.1348,1.6013,175.0363,102.2505,33.0000,37.5000,42.1953,0.0034,1.3641,0.6009,20.5914,10.7141,64.1368,33.4297,6.2107,1.7328,6.8908,1.8692,19.8330,13.7782,19.0546,13.3233,0.5624,0.4950,85.7697,98.2420,120.3341,30.0880,38.3359,201.9479,22.6146,22.9692,0.0416,1.6030,0.1192,0.0345,0.9225,
2026-04-07 17:03:00,2.7500,16335.7143,100.7143,102.6071,75.2904,32.3404,0.0000,292.3912,38.0063,0.0000,0.0000,0.0000,0.0000,53.3285,53.3285,53.3285,3.4195,56.9626,68.5061,252.4088,11.5889,127.7092,-3.5555,184.9866,100.0000,-180.9948,-0.3256,24.3679,60.8618,23.6378,-0.3359,42.6942,24.2294,19.4670,38.6182,42.5563,22.9512,28.7206,0.0042,30.9862,100.0000,34.9922,0.0241,69.8186,23.1428,-13.9836,2.0891,174.6755,102.2525,33.0000,37.5000,42.1953,0.0000,1.3614,0.5985,20.3875,10.7137,63.5154,33.4727,7.3967,2.0143,7.2591,1.8529,19.8983,13.7828,19.1242,13.3265,0.5628,0.4956,85.9712,98.2472,120.4665,30.1416,38.1790,201.0958,22.6560,22.9827,0.0416,1.6030,0.1192,0.0345,0.9225,
2026-04-07 17:04:00,2.7667,16434.8214,99.1071,102.1786,75.2145,32.3715,0.0000,289.8246,38.0000,0.0000,0.0000,0.0000,0.0000,52.7440,52.7691,52.7862,4.3761,57.9574,68.5022,252.3695,11.6020,127.6907,-2.7940,185.0724,100.0000,-181.0199,-0.3153,24.4082,61.9150,23.6535,-0.3359,42.6945,24.2441,19.4491,38.6751,42.5297,22.9835,28.7505,0.0104,30.9755,100.0000,34.9922,0.1064,70.2252,23.1648,-14.9622,1.6926,174.5367,102.2444,33.0000,37.5000,42.1953,0.0000,1.3679,0.5999,20.6553,10.7113,64.2880,33.4019,5.8164,1.5599,6.8354,1.8815,19.7511,13.7739,19.0213,13.3242,0.5654,0.4997,86.2019,98.2361,120.4440,29.8402,38.4617,200.8013,22.8046,23.1136,0.0416,1.6030,0.1192,0.0345,0.9225,
2026-04-07 17:05:00,2.7833,16535.8929,101.0714,101.8929,75.1367,32.3330,0.0000,289.6511,38.0000,0.0000,0.0000,0.0000,0.0000,53.2081,53.2081,53.2081,4.3762,57.5161,68.5509,253.1472,11.5837,127.7915,-2.7938,185.0448,100.0000,-181.0306,-0.3359,24.4147,63.4365,23.6892,-0.3359,42.6339,24.2538,19.4980,38.6382,42.4684,23.1269,28.7269,0.0088,30.9826,100.0000,34.9922,0.0652,70.7383,23.1865,-14.7454,1.9266,174.5663,102.2534,33.0000,37.5000,42.1953,0.0000,1.3910,0.6016,20.6310,10.7310,64.3636,33.4776,5.9732,1.5333,6.4672,1.6821,19.7938,13.7588,18.9835,13.3081,0.5706,0.5015,86.4255,98.0309,120.5254,29.9313,38.3274,201.3054,22.9474,23.0323,0.0416,1.6030,0.1192,0.0345,0.9225,
2026-04-07 17:06:00,2.8000,16632.3214,96.4286,100.9286,75.0619,32.3563,0.0000,292.8277,38.0000,0.0000,0.0000,0.0000,0.0000,53.5017,53.5017,53.5017,3.4500,56.7792,68.2845,249.0616,11.4567,127.7712,-3.6573,184.9115,100.0000,-181.0224,-0.3256,24.3882,62.0051,23.5393,-0.3359,42.6177,24.2460,19.5660,38.5845,42.4512,23.0704,28.6098,0.0062,30.9749,100.0000,34.9922,0.0755,71.0769,23.1419,-14.2401,1.7738,174.5699,102.2495,33.0000,37.5000,42.1953,0.0017,1.3985,0.6024,20.6973,10.7574,64.5647,33.5521,6.2438,1.6132,6.9427,1.7572,19.7988,13.7764,19.0025,13.3239,0.5649,0.4984,86.5730,98.0525,120.6749,29.9076,38.2733,201.9743,22.6715,23.0423,0.0416,1.6030,0.1192,0.0345,0.9225,
2026-04-07 17:07:00,2.8167,16729.1071,96.7857,100.2143,74.9865,32.2472,0.0000,288.3605,38.0000,0.0000,0.0000,0.0000,0.0000,52.0888,52.0888,52.0888,4.6113,55.8299,68.4196,251.1062,11.3616,128.2399,-2.6111,185.2776,100.0000,-181.0251,-0.3359,24.3950,62.2422,23.4940,-0.3359,42.6363,24.2581,19.5948,38.5457,42.5506,23.0331,28.7401,0.0052,30.9464,100.0000,34.9922,0.0652,71.1237,23.1186,-13.3805,1.7538,174.8284,102.2460,33.0000,37.5000,42.1953,0.0034,1.3695,0.6022,20.5651,10.6325,64.1236,33.1745,5.8855,1.6054,6.3778,1.7312,19.8135,13.7569,19.0134,13.3048,0.5637,0.4949,86.7521,97.9705,120.8660,29.8806,38.0909,202.3272,22.6590,23.0296,0.0416,1.6030,0.1192,0.0345,0.9225,
2026-04-07 17:08:00,2.8333,16828.7500,99.6429,100.3571,74.9083,32.3036,0.0000,290.4793,37.9644,0.0000,0.0000,0.0000,0.0000,52.1793,52.1793,52.1793,4.0913,58.9540,68.2729,249.0327,11.3119,128.1791,-2.8648,185.1253,100.0000,-181.0387,-0.3359,24.4245,61.8905,23.5828,-0.3359,42.6222,24.2758,19.6556,38.4974,42.4757,23.0341,28.6495,0.0016,30.9367,100.0000,34.9922,0.0755,71.0600,23.1082,-13.0401,1.6418,174.7501,102.2465,33.0000,37.5000,42.1953,0.0000,1.3887,0.5976,20.6530,10.6205,64.2942,33.1118,5.7621,1.5296,6.6243,1.7830,19.7042,13.7680,18.9635,13.3225,0.5671,0.4967,86.9422,97.8827,121.0009,29.7453,38.1058,202.2706,22.7201,23.0631,0.0416,1.6030,0.1192,0.0345,0.9225,
2026-04-07 17:09:00,2.8500,16929.4643,100.7143,100.2321,74.8288,32.3169,0.0000,292.2282,37.8730,0.0000,0.0000,0.0000,0.0000,52.3691,52.3691,52.3691,3.4398,56.8983,68.1613,247.1026,11.1177,128.5846,-3.4336,185.0143,100.0000,-181.0504,-0.3359,24.4375,62.8935,23.6686,-0.3359,42.6079,24.2910,19.7087,38.4406,42.3620,23.0935,28.7247,0.0031,30.9478,100.0000,34.9922,0.1269,70.9127,23.1056,-12.1854,1.8249,174.6619,102.2473,33.0000,37.5000,42.1953,0.0017,1.3720,0.5975,20.5400,10.6393,63.9911,33.1917,6.2577,1.6943,6.7413,1.7933,19.8048,13.7722,19.0081,13.3206,0.5683,0.4995,87.1054,98.0295,121.1049,29.6763,38.0178,203.3738,22.8622,23.0822,0.0416,1.6030,0.1192,0.0345,0.9225,
2026-04-07 17:10:00,2.8667,17031.9643,102.5000,99.9643,74.7473,32.2076,0.0000,287.9543,37.8713,0.0000,0.0000,0.0000,0.0000,50.8974,50.8974,50.8974,4.7742,55.4164,68.1739,247.3439,11.0683,128.7501,-2.3367,185.4365,100.0000,-181.0307,-0.3359,24.4080,61.2152,23.6462,-0.3359,42.5621,24.2948,19.6648,38.5305,42.4684,23.0273,28.7673,0.0042,30.9750,100.0000,34.9922,0.0241,70.8523,23.1091,-12.8524,1.7126,175.0169,102.2447,33.0000,37.5000,42.1953,0.0000,1.4052,0.5964,20.5660,10.5181,64.2839,32.8086,5.4073,1.4284,5.6735,1.4897,19.8317,13.7535,18.9122,13.3062,0.5675,0.4971,87.3306,98.1939,121.4172,29.7312,38.2695,201.8937,22.7020,23.0003,0.0416,1.6030,0.1192,0.0345,0.9225,
2026-04-07 17:11:00,2.8833,17129.6429,97.6786,99.5893,74.6692,32.2945,0.0000,291.4615,37.8307,0.0000,0.0000,0.0000,0.0000,51.7289,51.7289,51.7289,3.8775,58.1966,68.1671,247.2530,10.9877,128.9827,-3.1492,185.0000,100.0000,-181.0500,-0.3256,24.4113,61.7626,23.5626,-0.3359,42.5316,24.2885,19.6409,38.5409,42.4400,23.1303,28.6326,0.0026,31.0125,100.0000,34.9922,0.0344,70.6770,23.1136,-13.8944,2.1602,174.6861,102.2505,33.0000,37.5000,42.1953,0.5779,1.3995,0.6009,20.6402,10.5738,64.4065,32.9864,5.5578,1.4890,6.1683,1.5545,19.7889,13.7579,18.9124,13.3124,0.5680,0.4986,87.4660,98.2278,121.4443,29.6648,38.2298,201.4168,22.8367,23.0278,0.0416,1.6030,0.1192,0.0345,0.9225,
2026-04-07 17:12:00,2.9000,17227.1429,97.5000,99.2143,74.5908,32.1767,0.0000,291.2424,37.8324,0.0000,0.0000,0.0000,0.0000,51.5353,51.5353,51.5353,3.6840,57.8885,68.1556,247.0448,11.0016,128.9070,-3.3320,184.9533,100.0000,-181.0056,-0.3359,24.4245,62.2887,23.3300,-0.3359,42.5277,24.2901,19.7400,38.4555,42.6225,23.1082,28.4939,0.0031,31.0500,100.0000,34.9922,0.0241,70.4947,23.0896,-13.6238,1.8046,174.8388,102.2458,33.0000,37.5000,42.1953,0.0000,1.3902,0.5969,20.5639,10.5518,64.1304,32.9230,5.7782,1.5535,6.4646,1.6922,19.7631,13.7313,18.9374,13.2804,0.5646,0.4965,87.6143,98.1393,121.5152,29.6151,38.0500,201.1015,22.7644,23.0539,0.0416,1.6030,0.1192,0.0345,0.9225,
