time,elapsed_hr,mass_g,dry_rate_g_min,dry_rate_smooth_g_min,predicted_mc_pct,d201_motor_current,d201_motor_dc_bus_voltage,d201_motor_igbt_temperature,d201_motor_power,d201_motor_speed,d201_motor_speed_setpoint,d201_motor_torque_percent,d202_oil_heater_controller_pwm_1,d202_oil_heater_controller_pwm_2,d202_oil_heater_controller_pwm_3,d204_process_vessel_inlet_gauge_pressure,d205_process_vessel_outlet_temperature_1,d206_process_vessel_outlet_dew_point,d206_process_vessel_outlet_mixing_ratio,d206_process_vessel_outlet_relative_humidity,d206_process_vessel_outlet_temperature_2,d207_process_vessel_outlet_gauge_pressure,d208_jacket_oil_temperature,d301_cooling_fan_controller_pwm,d302_condenser_inlet_temperature,d303_condenser_inlet_gauge_pressure,d304_condenser_outlet_temperature_1,d305_condenser_outlet_relative_humidity,d305_condenser_outlet_temperature_2,d306_condenser_outlet_gauge_pressure,d307_ambient_relative_humidity,d307_ambient_temperature,d308_cooling_air_inlet_relative_humidity,d308_cooling_air_inlet_temperature,d309_cooling_air_outlet_relative_humidity,d309_cooling_air_outlet_temperature,d310_condensate_temperature,d311_condensate_drum_inlet_flow,d311_condensate_drum_inlet_temperature,d401_air_heater_controller_pwm,d402_blower_fan_controller_setpoint,d403_blower_fan_inlet_temperature_1,d404_blower_fan_inlet_gauge_pressure,d405_blower_inlet_relative_humidity,d405_blower_inlet_temperature_2,d406_system_airflow,d407_air_heater_outlet_gauge_pressure,d408_air_heater_outlet_temperature,d409_barometric_pressure_kpa,internal_chip_temperature__lb1_air_handler,internal_chip_temperature__lb1_condenser,internal_chip_temperature__lb1_process_vessel,condenser_out__airflow,current__ch0_peak,current__ch0_rms,current__ch1_peak,current__ch1_rms,current__ch2_peak,current__ch2_rms,current__ch3_peak,current__ch3_rms,current__ch4_peak,current__ch4_rms,current__ch5_peak,current__ch5_rms,current__ch6_peak,current__ch6_rms,current__ch7_peak,current__ch7_rms,thermocouples__ch0,thermocouples__ch1,thermocouples__ch2,thermocouples__ch3,thermocouples__ch4,thermocouples__ch5,thermocouples__ch6,thermocouples__ch7,motor_kwh,oil_kwh,cooling_kwh,blower_kwh,air_kwh,total_kwh,dmass_kg,motor_kwh_per_kg,oil_kwh_per_kg,cooling_kwh_per_kg,blower_kwh_per_kg,air_kwh_per_kg,total_kwh_per_kg
2026-05-11 12:17:00,4.3167,8600.0000,50.1786,55.9643,78.5648,0.0000,293.0887,32.1700,0.0000,0.0000,0.0000,0.0000,25.4322,25.4322,25.4322,17.0451,99.3845,58.5715,140.4787,19.7939,97.9780,132.8042,184.7637,100.0000,253.6803,-0.3359,26.4406,66.4853,21.2278,-0.3359,47.1674,23.3723,29.4963,31.2228,48.5421,22.2117,25.0336,0.0270,27.8453,87.9753,39.9766,28.7546,0.0035,60.5561,23.0405,-85.1457,93.1526,179.8669,101.9159,31.0000,31.5000,36.1953,753.7319,1.3183,0.5418,20.6949,7.4967,64.7694,23.4398,6.2194,1.5572,6.6261,1.6625,20.1248,13.0634,19.0706,12.5897,1.2595,1.0800,145.3961,112.5705,95.1573,25.0769,30.5167,186.1251,21.7973,22.1382,0.0019,0.0197,0.0058,0.0037,0.0409,0.0720,0.0000,,,,,,
2026-05-11 12:18:00,4.3333,8678.0357,78.0357,56.9672,78.5175,0.9265,293.1454,32.6835,0.0000,15.2158,16.8000,10.7251,15.9366,15.9366,15.9366,31.1578,102.9293,60.5494,159.5146,21.2278,98.7179,40.7344,185.1169,100.0000,253.7139,-0.3359,26.4209,66.5169,21.2287,-0.3359,47.1324,23.3875,30.3682,30.9691,49.2299,21.8427,24.9755,0.0250,27.8671,59.3418,65.9867,28.7563,-0.0582,60.0405,23.0708,-85.1555,13.0283,179.3753,101.9154,31.0000,31.5000,36.1953,753.7754,1.2537,0.5396,13.2629,4.7336,42.1373,15.0712,5.0550,1.4269,5.5885,1.5094,15.8072,9.6026,14.6509,9.1188,1.8331,1.5471,145.5234,112.7383,97.3051,25.7695,31.2160,186.2134,21.4342,22.1313,0.0019,0.0123,0.0052,0.0054,0.0284,0.0532,0.0000,,,,,,
2026-05-11 12:19:00,4.3500,8877.1429,199.1071,71.3929,78.3959,0.5385,295.5741,33.4321,0.0000,8.8537,7.2000,6.5658,3.5850,3.5850,3.5850,55.1094,100.8490,61.4947,167.0007,22.3701,98.3501,-83.9430,184.2755,100.0000,254.0796,-0.3359,26.8443,66.5177,21.1965,-0.3359,47.1409,23.3959,27.3376,34.2594,49.4680,21.9079,27.2039,0.0255,27.8943,0.0000,100.0000,28.7596,0.0858,57.7064,23.0895,-85.2613,-94.4639,168.3027,101.9195,31.0000,31.5000,36.8620,754.0305,1.1447,0.5348,14.8030,2.2994,46.7613,7.3196,4.4382,1.3336,4.7142,1.3936,1.4127,0.6606,0.2812,0.1769,2.5960,2.3045,145.2142,112.6171,96.2218,33.3802,35.0327,174.5530,21.2823,21.8038,0.0019,0.0027,0.0048,0.0080,0.0000,0.0174,0.0000,,,,,,
2026-05-11 12:20:00,4.3667,8988.3929,111.2500,77.0714,78.3274,0.0000,294.9423,32.6981,0.0000,0.0000,0.0000,0.0000,22.7974,22.7974,22.7974,56.1771,92.5609,57.0023,128.6607,22.8564,92.0782,-75.5797,182.2264,100.0000,253.9074,-0.3359,26.9628,66.5902,21.2073,-0.3359,47.2025,23.4329,26.0885,34.4100,49.2363,22.0872,29.9454,0.0218,27.9701,0.0000,100.0000,28.7613,0.0858,56.6654,23.1333,-85.6770,-76.3426,145.3913,101.9142,31.0000,31.5000,37.1953,754.1134,1.3239,0.5403,20.9285,7.0641,65.3623,22.0884,4.8906,1.3658,6.1952,1.4222,1.4566,0.6696,0.2407,0.1752,2.6571,2.4081,144.2824,112.3420,89.3924,32.4854,33.4544,144.1728,21.4757,21.9892,0.0019,0.0177,0.0049,0.0083,0.0000,0.0329,0.0000,,,,,,
2026-05-11 12:21:00,4.3833,9060.0000,71.6071,79.2500,78.2831,0.0000,296.4860,32.4238,0.0000,0.0000,0.0000,0.0000,41.9346,41.9346,41.9346,54.4176,83.5009,53.2041,103.6568,25.7807,84.2160,-71.3872,182.5277,100.0000,253.4753,-0.3359,26.9863,66.7012,21.3066,-0.3359,47.2502,23.4948,26.9415,33.2546,49.2825,22.0509,30.4530,0.0286,28.0151,0.0000,100.0000,28.7596,0.0652,56.0374,23.2159,-86.1109,-78.7842,121.3195,101.9138,31.0000,31.5000,37.1953,754.0849,1.3420,0.5480,20.8178,9.6912,65.2365,30.3131,5.6698,1.4119,5.8877,1.4988,1.4639,0.6726,0.2390,0.1731,2.7204,2.4760,143.8205,111.9310,81.6423,31.1944,32.2843,116.7828,21.5218,22.2169,0.0019,0.0326,0.0052,0.0086,0.0000,0.0483,0.0000,,,,,,
2026-05-11 12:22:00,4.4000,9129.6429,69.6429,81.5893,78.2398,0.9228,292.3600,32.9819,0.0000,-15.1573,-16.8000,9.1686,43.2820,43.2820,43.2820,52.5753,77.0589,54.6793,115.4707,37.3708,77.4042,-76.0372,185.1249,100.0000,253.8095,-0.3359,26.9388,66.6852,21.3301,-0.3359,47.2544,23.5537,28.3708,32.3770,49.3941,22.0258,30.1715,0.0270,28.0624,5.1799,100.0000,28.7630,0.0138,55.6256,23.3125,-86.5215,-61.1820,101.5823,101.9072,31.0000,31.5000,36.8620,754.1287,1.3493,0.5508,21.0124,9.7928,66.7269,30.8542,5.4735,1.3945,6.1030,1.4473,5.7644,1.9498,4.4982,1.4670,2.8479,2.5500,144.0168,111.6641,75.4408,31.0013,32.3939,96.4168,21.6277,22.2733,0.0019,0.0335,0.0050,0.0088,0.0022,0.0515,0.0000,,,,,,
2026-05-11 12:23:00,4.4167,9252.3214,122.6786,89.6429,78.1630,0.5440,290.5621,33.7343,0.0000,-8.9155,-7.2000,5.8673,25.7251,25.7251,25.7251,50.9984,73.9936,57.7228,133.9986,48.3412,74.0544,-74.3077,187.4165,100.0000,253.8298,-0.3256,27.2202,66.6758,21.3239,-0.3359,47.2231,23.5953,26.0512,35.0073,49.4286,22.0555,31.5861,0.0260,28.1246,85.0763,100.0000,28.7563,0.0138,55.3147,23.4215,-86.6172,-56.5926,89.0632,101.9069,31.0000,31.5000,37.5286,754.3245,1.3300,0.5461,20.7881,7.4961,65.1334,23.4805,6.2971,1.6562,6.7759,1.7265,21.2674,13.4389,19.8296,12.6940,2.7858,2.5246,144.6549,111.4489,71.8521,35.5028,35.3029,85.2376,21.4142,21.9896,0.0019,0.0199,0.0060,0.0088,0.0406,0.0772,0.0000,,,,,,
2026-05-11 12:24:00,4.4333,9347.3214,95.0000,93.7321,78.1033,0.0000,295.1876,33.1056,0.0000,0.0000,0.0000,0.0000,10.8949,10.8949,10.8949,49.5538,72.9137,53.9387,107.9409,45.0602,71.4666,-61.9352,186.8323,100.0000,253.6223,-0.3359,27.2935,66.7125,21.3436,-0.3359,47.2115,23.6265,25.7281,34.5085,49.1333,22.2644,32.7223,0.0260,28.1509,72.0474,100.0000,28.7495,0.0035,55.0915,23.5187,-86.7616,-54.0499,90.1711,101.9061,31.0000,31.5000,37.6953,754.3846,1.2845,0.5459,20.7674,4.8355,64.8846,15.1086,5.7069,1.4904,6.6468,1.6523,20.8695,12.2868,19.4732,11.6009,2.7409,2.5223,145.7618,111.6854,70.1244,33.5935,33.4876,92.0217,21.8123,22.0937,0.0019,0.0084,0.0057,0.0087,0.0350,0.0597,0.0000,,,,,,
2026-05-11 12:25:00,4.4500,9419.8214,72.5000,93.4643,78.0574,0.0000,296.6949,33.0379,0.0000,0.0000,0.0000,0.0000,7.7141,7.7141,7.7141,49.6952,73.4245,52.1304,97.3865,41.1651,71.5204,-71.2241,185.2396,100.0000,253.9521,-0.3256,27.1855,66.6908,21.3833,-0.3359,47.2050,23.6535,26.9187,33.3684,48.8126,22.3245,32.1089,0.0291,28.1796,9.5508,100.0000,28.7495,0.0344,54.8985,23.6371,-86.9058,-53.3776,94.6305,101.9051,31.0000,31.5000,37.1953,754.1978,1.2879,0.5503,20.8951,4.1209,65.3138,12.8624,5.5260,1.4201,6.2065,1.5159,19.2379,4.1447,17.9483,3.8426,2.7451,2.5429,145.8191,111.9828,70.4423,31.8167,32.6713,97.4770,21.8640,22.2830,0.0019,0.0059,0.0053,0.0088,0.0046,0.0265,0.0000,,,,,,
2026-05-11 12:26:00,4.4667,9496.4286,76.6071,94.6607,78.0088,0.9191,290.2142,33.3566,0.0000,15.0977,16.8000,10.4162,15.5802,15.5802,15.5802,53.1654,71.5232,51.7567,95.8157,43.0546,70.1359,-66.7875,183.8003,100.0000,253.5557,-0.3359,27.0391,66.6701,21.3892,-0.3256,47.1960,23.6711,27.8485,32.6211,49.1738,22.1359,31.0783,0.0260,28.2185,63.4556,100.0000,28.7596,-0.0171,54.6794,23.7758,-87.1056,-51.7608,88.3828,101.8986,31.0000,31.5000,37.0286,754.3747,1.2966,0.5443,20.8788,5.8197,65.4553,18.2396,6.0415,1.6446,7.3167,1.9360,21.1177,11.3103,19.8049,10.6801,2.7826,2.5120,145.3539,112.1458,69.0656,31.1044,32.1274,88.0535,21.8438,22.3985,0.0019,0.0120,0.0067,0.0087,0.0299,0.0593,0.0000,,,,,,
2026-05-11 12:27:00,4.4833,9571.8182,75.3896,97.1818,77.9607,0.5479,289.9355,34.0567,0.0000,9.0068,7.2000,6.5106,28.9257,28.9257,28.9257,53.3389,73.3204,52.8884,101.8236,44.3446,70.7294,-53.9579,183.1063,100.0000,253.6414,-0.3359,27.1107,66.6568,21.4316,-0.3359,47.1957,23.6885,27.8620,32.9175,49.0958,22.2822,30.6114,0.0270,28.2832,94.0547,100.0000,28.7512,0.0344,54.4469,23.9172,-87.1218,-51.0986,86.5098,101.8961,31.0000,31.5000,37.1953,754.3402,1.3270,0.5501,20.7159,7.9542,65.4953,24.9792,5.5295,1.4966,6.4761,1.5882,20.8014,14.1149,19.3648,13.3182,2.7521,2.5116,144.6844,111.9828,69.9707,32.0450,32.6724,89.4694,21.8978,22.3536,0.0019,0.0223,0.0055,0.0087,0.0449,0.0833,0.0000,,,,,,
2026-05-11 12:28:00,4.5000,9631.9643,60.1461,95.3929,77.9222,0.0000,294.3324,33.2157,0.0000,0.0000,0.0000,0.0000,38.7427,38.7427,38.7427,54.0206,74.7294,50.5698,89.1625,37.2541,72.0718,-54.5582,183.8453,100.0000,253.8172,-0.3359,27.0716,66.5666,21.4271,-0.3359,47.1781,23.7019,28.3361,32.2352,48.8489,22.3841,30.5249,0.0286,28.3447,28.2070,100.0000,28.7529,-0.0068,54.2407,24.0357,-87.0424,-42.2365,92.5724,101.8988,31.0000,31.5000,37.0286,754.2137,1.3483,0.5546,20.7266,9.2446,64.9123,28.8844,5.8700,1.4743,5.8012,1.4567,12.5167,6.0776,11.1874,5.5314,2.6998,2.5164,145.1894,111.6583,70.8895,30.8471,31.4248,98.7573,22.1144,22.3558,0.0019,0.0299,0.0050,0.0087,0.0139,0.0595,0.0000,,,,,,
2026-05-11 12:29:00,4.5167,9680.0000,48.0357,80.2857,77.8914,0.0000,292.9564,32.9551,0.0000,0.0000,0.0000,0.0000,33.9668,33.9668,33.9668,55.3125,72.7397,48.5844,79.7201,34.1152,71.8000,-49.7656,185.8366,100.0000,253.9103,-0.3359,26.9154,66.6241,21.4146,-0.3359,47.1633,23.7036,29.7337,31.1203,48.4019,22.5801,29.9545,0.0276,28.3810,22.3320,100.0000,28.7529,-0.0376,54.0604,24.1057,-87.1889,-39.4892,90.2896,101.8997,31.0000,31.6667,36.1953,754.1410,1.3223,0.5531,20.6473,8.6556,64.4463,27.0739,6.6563,1.6975,7.1332,1.6677,14.5276,5.4864,13.2977,5.0362,2.6989,2.5134,145.0700,111.3231,69.4427,29.6538,30.4182,92.5456,22.2776,22.4493,0.0019,0.0263,0.0058,0.0087,0.0104,0.0531,0.0000,,,,,,
2026-05-11 12:30:00,4.5333,9740.5357,60.5357,75.2143,77.8524,0.9101,287.6304,33.2220,0.0000,-14.9177,-16.8000,9.1565,20.9546,20.9546,20.9497,53.5723,69.4768,50.5248,91.3756,43.0996,69.1159,-38.2990,186.8271,100.0000,244.9753,-0.3359,26.7529,66.7221,21.3801,-0.3359,47.1059,23.6909,30.6976,30.9122,49.2957,22.0297,29.2001,0.0260,28.3676,91.5853,100.0000,28.7478,0.0446,53.8768,24.1388,-87.2949,-40.6897,82.5121,101.8923,31.0000,31.5000,36.1953,753.9758,1.3191,0.5490,20.7458,6.7315,65.3074,21.1064,5.8223,1.5741,6.6438,1.7595,20.9477,13.9531,19.5302,13.1692,2.7904,2.5303,145.5442,111.2830,66.9509,29.7186,31.3317,83.9189,21.6268,22.3591,0.0019,0.0161,0.0061,0.0088,0.0436,0.0765,0.0000,,,,,,
2026-05-11 12:31:00,4.5500,9855.0000,114.4643,79.5000,77.7782,0.5560,292.8954,33.9238,0.0000,-9.1497,-7.2000,6.0048,12.0480,12.0480,12.0480,50.8052,71.5694,54.3435,110.7857,49.9040,69.6593,-52.5130,186.1306,100.0000,126.6706,-0.3359,27.0453,66.7516,21.3725,-0.3359,47.1076,23.6688,27.8992,33.7628,49.8749,21.9285,30.1242,0.0213,28.3475,64.5801,100.0000,28.7647,0.0858,53.6775,24.1868,-87.5935,-44.1189,86.8563,101.8894,31.0000,31.5000,37.0286,754.1466,1.3273,0.5440,20.9112,5.1565,66.3346,16.2212,5.2298,1.2932,6.3923,1.4515,20.6974,11.5758,19.3093,10.9268,2.7728,2.5652,145.4358,111.0945,68.8080,33.9972,34.1426,93.4743,21.4277,22.0736,0.0019,0.0092,0.0050,0.0089,0.0312,0.0562,0.0000,,,,,,
2026-05-11 12:32:00,4.5667,9945.0000,90.0000,81.5357,77.7196,0.0000,295.4393,33.1480,0.0000,0.0000,0.0000,0.0000,12.9083,12.9083,12.9083,52.4736,70.5594,50.4900,88.7799,41.0682,69.7018,-54.1715,184.7369,100.0000,185.9150,-0.3359,27.1335,66.7712,21.3978,-0.3359,47.1572,23.6680,27.2432,33.4574,49.9208,21.9078,31.3258,0.0265,28.3130,22.0529,100.0000,28.7512,0.0241,53.5274,24.2384,-87.8259,-46.3876,91.2052,101.8898,31.0000,31.5000,37.1953,754.2309,1.3185,0.5447,20.9846,5.3680,65.6180,16.7664,5.1182,1.3164,5.8951,1.4583,20.9500,6.8430,19.5917,6.4466,2.7388,2.5762,145.6512,111.1171,68.1750,32.3503,32.3797,96.9285,21.4552,22.1431,0.0019,0.0072,0.0051,0.0089,0.0106,0.0337,0.0000,,,,,,
2026-05-11 12:33:00,4.5833,10006.4286,61.4286,75.4107,77.6794,0.0000,293.0302,32.9335,0.0000,0.0000,0.0000,0.0000,22.6422,22.6422,22.6422,49.8896,67.6806,48.3835,78.7775,40.4548,67.6347,-59.9309,183.6374,100.0000,253.7253,-0.3359,27.0061,66.7795,21.4085,-0.3359,47.1760,23.6625,28.6662,32.0458,49.9837,21.9395,30.7642,0.0276,28.2828,76.2012,100.0000,28.7715,0.0241,53.4066,24.2625,-88.1817,-45.4007,86.1775,101.8870,31.0000,31.5000,36.6953,754.0193,1.2368,0.5406,20.8513,7.0734,64.7827,22.0749,6.5905,1.8212,7.6882,2.0709,20.8753,12.6207,19.6511,11.9191,2.7542,2.5872,145.2615,111.1352,65.6803,30.7110,31.2364,89.0602,21.5767,22.3042,0.0019,0.0000,0.0072,0.0090,0.0361,0.0541,0.0000,,,,,,
2026-05-11 12:34:00,4.6000,10062.3214,55.8929,71.5000,77.6427,0.9052,292.5746,33.2350,0.0000,14.8358,16.4000,10.2670,33.4461,33.4461,33.4461,51.2421,68.6385,48.5905,80.0644,42.8691,66.5911,-49.7556,183.7229,100.0000,245.3524,-0.3359,26.9526,66.7729,21.3537,-0.3359,47.1982,23.6630,29.8714,31.2969,49.9606,21.9327,30.0032,0.0250,28.3237,65.5229,100.0000,28.7563,0.0138,53.2792,24.2816,-88.0741,-39.3568,85.9807,101.8850,31.0000,31.5000,36.1953,754.1252,1.3595,0.5548,20.7542,8.5646,65.7114,26.9443,5.9847,1.4825,6.1760,1.4947,20.7852,11.4217,19.3243,10.7560,2.8503,2.6129,145.2532,111.1346,66.3880,29.8484,30.8581,91.8349,21.6304,22.3176,0.0019,0.0000,0.0052,0.0091,0.0316,0.0477,0.0000,,,,,,
2026-05-11 12:35:00,4.6167,10129.4643,67.1429,70.9643,77.5985,0.5599,294.7569,33.8986,0.0000,9.2263,7.6000,6.7264,32.9665,32.9665,32.9665,52.1889,72.0281,49.3618,83.7574,39.3136,69.5552,-42.4497,185.1332,100.0000,253.3893,-0.3256,26.9965,66.8199,21.3435,-0.3359,47.2121,23.6616,29.7225,31.8245,50.1660,21.9585,29.4139,0.0270,28.4152,21.0121,100.0000,28.7495,-0.0273,53.1058,24.2845,-87.9746,-37.5151,88.5575,101.8883,31.0000,31.5000,36.1953,754.2932,1.3489,0.5496,20.8959,8.5207,66.0480,26.7108,5.7530,1.4638,6.5045,1.5863,20.7805,6.4577,19.5280,6.0802,2.7835,2.5912,145.0393,111.0793,69.1427,30.5745,31.6157,94.0553,21.6009,22.2808,0.0019,0.0000,0.0055,0.0090,0.0098,0.0261,0.0000,,,,,,
2026-05-11 12:36:00,4.6333,10173.7500,44.2857,67.7321,77.5692,0.0000,292.8026,33.1378,0.0000,0.0000,0.0000,0.0000,25.1893,25.1792,25.1792,53.3688,68.0862,45.1681,65.6658,33.1497,68.4404,-45.6144,186.0569,100.0000,253.3560,-0.3359,26.9086,66.8426,21.3876,-0.3359,47.1651,23.6502,30.5145,30.8655,50.0787,22.0462,29.2164,0.0250,28.4163,74.9353,100.0000,28.7664,0.1064,52.9581,24.2510,-88.1375,-50.9151,83.0980,101.8763,31.0000,31.6667,36.1953,754.1090,1.3237,0.5495,20.6335,7.4240,64.5673,23.1934,5.7259,1.5178,6.4057,1.6285,20.9960,12.5350,19.5907,11.8257,2.7508,2.5892,145.7148,111.0683,66.4839,29.2663,29.9853,86.0536,21.8271,22.3170,0.0019,0.0000,0.0056,0.0090,0.0355,0.0520,0.0000,,,,,,
2026-05-11 12:37:00,4.6500,10212.3214,38.5714,64.0503,77.5436,0.0000,293.3642,32.6602,0.0000,0.0000,0.0000,0.0000,17.5089,17.5089,17.5089,52.6163,67.8664,44.0945,61.7222,33.3545,67.0411,-52.7163,185.9749,100.0000,228.5900,-0.3359,26.7495,66.8934,21.3923,-0.3359,47.1542,23.6256,32.0001,29.8049,50.0467,22.0856,28.5417,0.0255,28.4215,62.5566,100.0000,28.7495,0.0446,52.8133,24.2031,-88.0356,-41.6052,82.6281,101.8740,31.0000,31.5000,35.8620,754.0623,1.3593,0.5520,20.5130,6.1815,64.3011,19.3433,6.2768,1.5745,6.0895,1.4811,21.0145,11.5272,19.5419,10.8712,2.7399,2.5771,145.9875,111.0633,65.9559,28.2270,29.2522,88.1319,21.9654,22.2958,0.0019,0.0000,0.0051,0.0089,0.0301,0.0461,0.0000,,,,,,
2026-05-11 12:38:00,4.6667,10261.6071,49.2857,62.9643,77.5109,0.9019,293.2381,33.0129,0.0000,-14.7904,-16.4000,8.9957,12.0214,12.0214,12.0214,47.2947,68.9711,48.2443,80.8341,41.1540,67.5769,-90.5969,185.1534,100.0000,178.3668,-0.3359,26.6481,66.8230,21.3578,-0.3359,47.1693,23.5951,32.8020,29.6754,49.9784,22.0555,27.7919,0.0265,28.4381,29.1745,91.4956,28.7580,-0.0273,52.6672,24.1453,-88.1574,-77.6858,84.5365,101.8786,31.0000,31.5000,35.1953,753.9907,1.2398,0.5410,16.4429,4.5686,51.1029,14.2557,6.6200,1.7037,7.0436,1.7874,20.8626,7.9648,19.7324,7.5471,2.6041,2.3787,145.5413,111.0257,66.6422,28.3972,29.9456,90.1225,21.7314,22.1697,0.0019,0.0000,0.0062,0.0082,0.0142,0.0306,0.0000,,,,,,
2026-05-11 12:39:00,4.6833,10312.3214,50.7143,63.2321,77.4771,0.5648,294.5496,33.6320,0.0000,-9.2788,-7.6000,6.1020,4.5543,4.5543,4.5543,34.4238,68.9397,52.2830,98.4379,48.9697,67.7022,-215.6859,184.0673,100.0000,127.0781,-0.3359,26.8104,66.8966,21.4271,-0.3359,47.2057,23.5766,30.3401,32.0961,50.3655,21.9421,27.6781,0.0260,28.4984,34.1664,69.9844,28.7495,0.1064,52.7671,24.1212,-85.7115,-193.2208,84.3549,101.8768,31.0000,31.5000,36.0286,754.1831,1.1698,0.5413,17.1044,2.7433,53.3778,8.6387,6.0702,1.5830,6.9522,1.7462,20.7386,8.5461,19.7795,8.1685,2.0310,1.8072,144.6453,110.8293,66.0347,29.9107,32.3098,89.0120,21.3500,21.9889,0.0019,0.0000,0.0061,0.0063,0.0165,0.0307,0.0000,,,,,,
2026-05-11 12:40:00,4.7000,10362.5000,50.1786,62.1964,77.4435,0.0000,292.9225,32.8670,0.0000,0.0000,0.0000,0.0000,24.6397,24.6397,24.6397,32.5314,65.7733,48.4206,78.9878,44.6418,65.4675,-196.8077,182.1582,100.0000,169.2967,-0.3359,26.7766,66.7321,21.4620,-0.3359,47.2128,23.5671,29.8148,31.6004,50.2230,22.0535,28.0732,0.0286,28.4448,54.9219,69.9844,28.7478,0.0755,52.7568,24.1172,-85.9475,-208.4617,82.8949,101.8675,31.0000,31.5000,36.1953,753.9253,1.3664,0.5516,20.7943,7.3343,65.2377,22.9409,5.1083,1.3358,5.6765,1.3856,20.7094,10.7350,19.5585,10.2573,2.0034,1.7997,144.4464,110.6335,63.4586,28.6081,30.5026,86.9037,21.6464,22.1321,0.0019,0.0000,0.0048,0.0062,0.0263,0.0393,0.0000,,,,,,
2026-05-11 12:41:00,4.7167,10403.3929,40.8929,54.8393,77.4161,0.0000,293.0990,32.3832,0.0000,0.0000,0.0000,0.0000,44.5161,44.5161,44.5161,32.0732,64.7211,46.6104,71.2205,43.4895,63.9899,-191.8770,182.5530,100.0000,177.5419,-0.3359,26.6920,66.8905,21.4246,-0.3359,47.1767,23.5639,31.2839,30.3713,50.0430,21.9935,27.7671,0.0270,28.4396,58.4096,69.9844,28.7495,0.1064,52.7168,24.0905,-86.1615,-191.0492,83.3486,101.8594,31.0000,31.5000,35.6953,753.8622,1.3191,0.5522,20.7701,9.9060,65.0403,30.9710,5.8931,1.5376,6.5468,1.6400,20.6419,11.0761,19.5307,10.5806,1.9883,1.7865,144.1460,110.3838,62.5563,27.4200,29.6419,88.7915,21.5515,22.2364,0.0019,0.0000,0.0057,0.0062,0.0281,0.0419,0.0000,,,,,,
2026-05-11 12:42:00,4.7333,10444.6429,41.2500,49.9643,77.3884,0.8990,289.9600,32.8017,0.0000,14.7346,16.4000,10.1610,43.8375,43.8375,43.8375,33.7316,66.7129,47.8056,76.8881,45.6780,64.3210,-204.1240,185.3310,100.0000,236.8340,-0.3359,26.5483,66.8298,21.3642,-0.3359,47.1673,23.5545,32.2840,29.7211,50.5003,21.7991,27.1863,0.0286,28.3981,37.2316,69.9844,28.7461,0.0549,52.6799,24.0327,-86.7561,-200.3941,85.6753,101.8560,31.0000,31.5000,35.1953,753.9158,1.3281,0.5522,20.9833,9.8225,66.4054,30.8886,4.9175,1.2779,5.8521,1.4899,20.5913,8.7834,19.4157,8.3875,2.0040,1.7614,144.3386,110.3252,63.8075,26.8766,29.3397,92.0931,21.4836,22.1929,0.0019,0.0000,0.0052,0.0061,0.0180,0.0312,0.0000,,,,,,
2026-05-11 12:43:00,4.7500,10491.7857,47.1429,48.5357,77.3566,0.5682,290.8542,33.4724,0.0000,9.3273,7.6000,6.9064,26.2479,26.2479,26.2479,35.1564,68.8771,48.9081,81.4502,44.0477,66.3662,-178.7579,187.4562,100.0000,245.4121,-0.3359,26.6344,66.8638,21.3033,-0.3359,47.1747,23.5418,31.8173,30.4055,50.5880,21.7060,26.7525,0.0265,28.4070,28.4329,69.9844,28.7546,0.0549,52.6031,23.9891,-86.8613,-203.0599,85.6522,101.8610,31.0000,31.5000,35.8620,753.9646,1.3218,0.5470,20.7524,7.5523,64.9158,23.6634,6.0596,1.5408,6.5500,1.5461,20.7805,7.5774,19.7142,7.2383,1.9693,1.7292,145.1096,110.4374,65.3408,27.4020,30.1529,90.4423,21.3034,22.1713,0.0019,0.0000,0.0054,0.0060,0.0135,0.0267,0.0000,,,,,,
2026-05-11 12:44:00,4.7667,10536.2500,44.4643,47.3929,77.3266,0.0000,294.3694,32.5810,0.0000,0.0000,0.0000,0.0000,10.2441,10.2441,10.2441,34.2408,66.7280,45.4187,66.5724,38.3580,65.4358,-182.8076,187.0357,100.0000,228.1750,-0.3256,26.5743,66.8915,21.3031,-0.3359,47.2022,23.5374,32.3595,29.6522,50.7929,21.7384,26.5725,0.0270,28.4414,65.6728,69.9844,28.7461,0.0035,52.5527,23.9203,-86.9222,-202.0346,82.7587,101.8547,31.0000,31.5000,35.3620,753.8956,1.3362,0.5529,20.8513,4.6941,65.4164,14.6664,4.4694,1.1723,5.1032,1.3367,20.5393,11.7026,19.4121,11.1921,1.9194,1.7139,146.0200,110.6337,63.7034,26.5849,28.7835,86.6103,21.4237,22.1631,0.0019,0.0000,0.0046,0.0059,0.0315,0.0440,0.0000,,,,,,
