time,elapsed_hr,mass_g,dry_rate_g_min,dry_rate_smooth_g_min,predicted_mc_pct,d201_motor_current,d201_motor_dc_bus_voltage,d201_motor_igbt_temperature,d201_motor_power,d201_motor_speed,d201_motor_speed_setpoint,d201_motor_torque_percent,d202_oil_heater_controller_pwm_1,d202_oil_heater_controller_pwm_2,d202_oil_heater_controller_pwm_3,d204_process_vessel_inlet_gauge_pressure,d205_process_vessel_outlet_temperature_1,d206_process_vessel_outlet_dew_point,d206_process_vessel_outlet_mixing_ratio,d206_process_vessel_outlet_relative_humidity,d206_process_vessel_outlet_temperature_2,d207_process_vessel_outlet_gauge_pressure,d208_jacket_oil_temperature,d301_cooling_fan_controller_pwm,d302_condenser_inlet_temperature,d303_condenser_inlet_gauge_pressure,d304_condenser_outlet_temperature_1,d305_condenser_outlet_relative_humidity,d305_condenser_outlet_temperature_2,d306_condenser_outlet_gauge_pressure,d307_ambient_relative_humidity,d307_ambient_temperature,d308_cooling_air_inlet_relative_humidity,d308_cooling_air_inlet_temperature,d309_cooling_air_outlet_relative_humidity,d309_cooling_air_outlet_temperature,d310_condensate_temperature,d311_condensate_drum_inlet_flow,d311_condensate_drum_inlet_temperature,d401_air_heater_controller_pwm,d402_blower_fan_controller_setpoint,d403_blower_fan_inlet_temperature_1,d404_blower_fan_inlet_gauge_pressure,d405_blower_inlet_relative_humidity,d405_blower_inlet_temperature_2,d406_system_airflow,d407_air_heater_outlet_gauge_pressure,d408_air_heater_outlet_temperature,d409_barometric_pressure_kpa,internal_chip_temperature__lb1_air_handler,internal_chip_temperature__lb1_condenser,internal_chip_temperature__lb1_process_vessel,condenser_out__airflow,current__ch0_peak,current__ch0_rms,current__ch1_peak,current__ch1_rms,current__ch2_peak,current__ch2_rms,current__ch3_peak,current__ch3_rms,current__ch4_peak,current__ch4_rms,current__ch5_peak,current__ch5_rms,current__ch6_peak,current__ch6_rms,current__ch7_peak,current__ch7_rms,thermocouples__ch0,thermocouples__ch1,thermocouples__ch2,thermocouples__ch3,thermocouples__ch4,thermocouples__ch5,thermocouples__ch6,thermocouples__ch7
2026-04-16 10:09:00,1.4000,2909.1071,84.6429,94.6786,81.5224,1.3435,288.3710,39.1720,0.0000,24.0262,24.0000,13.9068,60.4620,60.4620,60.4620,3.7243,84.5001,55.4183,117.2937,32.5722,80.9905,41.5158,184.8389,100.0000,-181.2922,-0.3256,27.3612,58.2461,21.8908,-0.3359,46.0808,21.8156,22.5227,33.6680,42.4987,21.5608,28.7720,-0.0338,28.9314,100.0000,69.9844,28.7512,0.0549,63.6146,22.9841,-60.3845,2.0078,116.9310,102.3911,32.0000,35.5000,38.5286,521.0506,1.3435,0.6002,20.9668,11.5794,65.6753,36.2469,6.5998,1.7831,7.3797,2.1605,20.3699,14.1686,19.2989,13.4970,2.1974,1.9577,-4321.6047,-9999.0000,78.4486,29.9280,32.6436,140.4681,20.9492,21.2625
2026-04-16 10:10:00,1.4167,2994.8214,85.7143,94.0357,81.4838,0.7914,287.0516,38.9100,0.0000,12.3473,9.6000,8.6913,60.5217,60.5217,60.5217,5.2531,86.9697,54.0802,109.3377,29.5507,81.9352,38.4229,184.8138,100.0000,-181.2976,-0.3359,27.3610,58.3598,21.6372,-0.3359,46.0279,21.8266,22.6526,33.4721,42.5695,21.4526,28.3668,-0.0349,28.9647,98.1000,69.9844,28.7427,0.0755,63.4792,22.9927,-60.3802,1.8352,119.3181,102.3898,31.6667,35.5000,38.3620,556.2475,1.3312,0.5983,21.1334,11.5886,66.0521,36.1974,5.2611,1.2924,7.2616,1.7838,20.1182,13.9881,19.1278,13.3430,2.1959,1.9581,-1164.5271,-9999.0000,79.5579,29.7265,32.3773,145.5765,20.7525,21.2734
2026-04-16 10:11:00,1.4333,3104.4643,109.6429,98.8036,81.4342,1.3433,289.0871,38.6738,0.0000,-23.3700,-24.0000,14.1372,59.7544,59.7544,59.7544,3.9582,86.7667,58.4826,142.8146,35.2149,82.9565,45.0362,185.1223,100.0000,-181.3113,-0.3256,27.3509,58.2772,21.7492,-0.3359,45.9736,21.8299,23.0797,33.3191,42.7872,21.3991,28.0479,-0.0375,28.9807,52.8547,69.9844,28.7580,0.0035,63.3610,22.9733,-60.1704,2.0180,121.5250,102.4005,32.0000,35.5000,38.3620,484.6819,1.4152,0.6057,21.1075,11.5823,67.0670,36.4109,5.8282,1.4810,6.4773,1.6044,20.5159,10.2794,19.3440,9.7957,2.2000,1.9542,-2826.6321,-9999.0000,80.1885,29.8769,33.0241,148.3031,20.7682,21.2541
2026-04-16 10:12:00,1.4500,3270.0000,165.5357,107.7679,81.3588,1.3437,286.7335,39.2421,0.0000,-24.0391,-24.0000,13.5893,58.7271,58.7271,58.7271,4.7846,86.0833,60.1090,153.5917,37.1123,83.2657,40.0707,185.2859,100.0000,-181.2976,-0.3359,27.4272,58.2322,21.7917,-0.3359,45.9531,21.8569,21.2995,35.5331,42.6669,21.5647,29.0415,-0.0364,28.9904,80.9479,69.9844,28.7630,-0.0068,63.3677,22.9835,-60.0566,1.8352,120.1587,102.3949,32.0000,35.5000,39.1953,511.8527,1.4645,0.6102,21.0270,11.4263,67.5482,36.0388,5.6669,1.4012,5.6444,1.4269,20.6305,12.6358,19.3262,12.0357,2.1987,1.9464,-4612.6795,-9999.0000,79.9291,33.7540,34.9653,142.2253,20.8117,21.1306
2026-04-16 10:13:00,1.4667,3402.5000,132.5000,112.7143,81.2981,1.3429,286.6063,39.3477,0.0000,-23.9043,-22.8000,13.5740,61.0325,61.0325,61.0325,4.1112,85.2840,60.4193,156.3589,38.4416,82.7299,40.8539,184.6836,100.0000,-181.3113,-0.3256,27.5946,58.3323,21.5599,-0.3359,45.8951,21.8780,20.3503,36.2579,42.2863,21.6724,30.3643,-0.0328,29.0029,100.0000,69.9844,28.7596,0.0344,63.5319,23.0997,-59.9798,2.1194,118.4896,102.3955,31.8333,35.5000,40.1953,507.1190,1.4131,0.6073,20.8904,11.6141,66.5143,36.4935,6.2270,1.6879,6.3692,1.6554,20.5619,14.1767,19.3303,13.5101,2.1937,1.9441,-1942.0488,-9999.0000,79.5297,34.1856,35.3155,141.0479,20.6115,21.0648
2026-04-16 10:14:00,1.4833,3516.0714,113.5714,113.8750,81.2456,0.7901,287.7851,38.9371,0.0000,10.6846,13.2000,9.2280,61.1849,61.1849,61.1849,4.9784,86.5953,55.5259,118.9565,30.7458,82.6594,39.0128,184.9030,100.0000,-181.2867,-0.3256,27.7901,58.2229,21.8375,-0.3359,45.8464,21.8979,20.3792,35.6953,42.4465,21.5273,30.7772,-0.0401,29.0534,76.7764,69.9844,28.7681,0.0344,63.6609,23.2150,-60.2984,2.0790,120.7030,102.3958,32.0000,35.5000,39.8620,586.6807,1.4043,0.6081,21.0285,11.6579,66.8266,36.5069,5.3936,1.3780,6.1234,1.4439,20.3691,12.3379,19.1859,11.7523,2.1710,1.9480,-2320.9013,-9999.0000,80.3985,32.8803,33.8954,146.3747,20.7493,21.2882
2026-04-16 10:15:00,1.5000,3597.5000,81.4286,106.4821,81.2079,1.3437,287.5247,39.3747,0.0000,24.0274,24.0000,14.0888,60.7718,60.7718,60.7718,4.1311,87.2643,56.3998,124.2049,30.7365,83.6472,38.6767,184.9361,100.0000,-181.2976,-0.3359,27.7157,58.0322,22.0219,-0.3359,45.8013,21.9221,21.5062,34.4423,42.3838,21.5723,30.1035,-0.0385,29.1289,77.3787,69.9844,28.7630,0.0446,63.5928,23.2630,-62.4578,2.1094,120.4470,102.3923,32.0000,35.5000,39.1953,533.4332,1.4187,0.6086,21.0600,11.6237,67.5515,36.5372,6.3706,1.6333,6.7827,1.7184,20.5943,12.3369,19.4144,11.7544,2.1968,1.9481,-5123.5798,-9999.0000,81.0383,30.8796,33.3804,143.9910,20.9937,21.4381
2026-04-16 10:16:00,1.5167,3696.9643,99.4643,104.3571,81.1616,1.3432,286.1323,39.5694,0.0000,24.0293,24.0000,13.9667,60.0999,60.0999,60.0999,4.7440,85.5723,56.7800,126.8610,32.7473,82.4897,40.8240,185.0276,100.0000,-181.2676,-0.3359,27.6717,57.6700,22.3494,-0.3359,45.7550,21.9482,21.6480,34.4454,42.3573,21.5588,29.5004,-0.0369,29.1394,100.0000,69.9844,28.7580,0.1166,63.4367,23.2852,-59.5705,2.0688,118.4698,102.3931,32.0000,35.5000,39.1953,563.0009,1.4018,0.6086,20.9967,11.5018,67.2782,36.1468,6.5484,1.6434,7.0622,1.7459,20.4483,14.1566,19.2918,13.4893,2.2075,1.9442,-5115.1169,-9999.0000,79.9142,31.4130,33.4617,141.5462,20.9663,21.4375
2026-04-16 10:17:00,1.5333,3790.0000,93.0357,103.6964,81.1180,0.7900,287.9375,39.3926,0.0000,12.5426,9.6000,8.5479,61.4027,61.4027,61.4027,4.3254,85.4964,54.7080,114.1072,29.9786,82.4672,39.4501,184.7503,100.0000,-181.2676,-0.3359,27.6412,57.3803,22.5247,-0.3359,45.6921,21.9656,21.7977,34.2548,42.2954,21.6251,29.2805,-0.0359,29.1518,90.1501,69.9844,28.7495,0.0241,63.3156,23.3125,-59.2634,2.1500,120.0547,102.3971,32.0000,35.5000,39.1953,553.1608,1.3889,0.6053,20.8191,11.6281,65.6697,36.3792,6.7006,1.9320,7.3392,2.0286,20.3822,13.3614,19.2742,12.7305,2.1759,1.9490,-2542.3776,-9999.0000,79.8240,31.1925,33.0987,145.0374,21.0720,21.4611
2026-04-16 10:18:00,1.5500,3903.3929,113.3929,107.8929,81.0647,1.3431,287.2449,39.2557,0.0000,-23.2619,-24.0000,14.0771,59.1809,59.1809,59.1809,4.7232,87.4699,59.4945,152.1511,36.0752,83.5548,47.5697,185.3858,100.0000,-181.2812,-0.3359,27.5778,57.3350,22.4492,-0.3359,45.6591,21.9852,22.0954,34.1740,42.2337,21.6383,29.1335,-0.0364,29.1424,51.7474,69.9844,28.7495,0.0549,63.2506,23.2796,-58.8484,2.6781,121.5306,102.3997,32.0000,35.5000,39.1953,529.5352,1.4008,0.6065,21.0474,11.4625,67.5140,36.0672,6.0606,1.5496,6.5970,1.6224,20.4702,10.1781,19.3271,9.7055,2.1985,1.9447,60.9555,-9999.0000,80.5654,31.3620,33.8576,146.2680,21.1988,21.5768
2026-04-16 10:19:00,1.5667,4086.2500,182.8571,117.7143,80.9780,1.3438,285.5079,39.5694,0.0000,-24.0367,-24.0000,13.6422,59.1276,59.1276,59.1276,4.2544,86.8329,61.7520,168.9003,39.4290,83.6443,43.7335,185.1612,100.0000,-181.2840,-0.3359,27.7427,57.1490,22.7221,-0.3359,45.6393,22.0294,20.4372,36.3225,42.2245,21.7655,30.3129,-0.0343,29.1490,96.0816,69.9844,28.7512,0.0241,63.3398,23.2611,-58.9194,2.0891,119.4056,102.3972,31.5000,35.5000,39.3620,551.1103,1.4037,0.6045,20.9293,11.4043,66.4010,35.8201,6.2202,1.6038,6.9872,1.7572,20.3710,13.8243,19.2581,13.1735,2.1883,1.9371,188.1685,-9999.0000,80.4956,35.3397,35.7788,140.7377,21.2965,21.6580
2026-04-16 10:20:00,1.5833,4232.1818,145.9318,123.7360,80.9083,1.3428,285.4495,39.7512,0.0000,-23.9322,-22.8000,13.3263,59.9305,59.9305,59.9305,4.7841,87.1806,61.8283,169.6584,39.6132,83.6153,41.2402,184.8840,100.0000,-181.2676,-0.3359,27.8409,56.8990,22.8522,-0.3359,45.6041,22.0992,19.5084,37.0462,41.8367,21.8921,31.6220,-0.0369,29.1625,92.2060,69.9844,28.7630,0.0446,63.6425,23.3146,-58.9199,2.2616,119.7600,102.4002,31.1667,35.5000,40.1953,564.4590,1.4037,0.6070,20.8459,11.4518,66.2339,35.9848,6.1116,1.6091,6.5654,1.6497,20.3763,13.5246,19.2082,12.8843,2.1893,1.9353,165.7703,-9999.0000,80.6129,35.9263,36.0297,143.6794,21.2145,21.7001
2026-04-16 10:21:00,1.6000,4341.2500,109.0682,123.6786,80.8558,0.7925,290.2569,39.3313,0.0000,10.4978,13.2000,9.3378,61.3059,61.3059,61.3059,4.2335,88.0392,57.8988,136.6776,32.7372,83.9486,37.9035,184.5810,100.0000,-181.2703,-0.3359,27.9188,56.8471,22.6401,-0.3359,45.5193,22.1632,19.4456,36.5717,41.7424,21.8307,32.1281,-0.0380,29.1785,45.8379,69.9844,28.7546,0.0755,63.7503,23.4122,-58.8608,1.9874,121.6529,102.3978,31.5000,35.5000,40.1953,553.7330,1.3877,0.6080,20.9322,11.6839,66.1266,36.5756,6.3144,1.6181,6.8246,1.7074,20.4722,9.4259,19.3962,8.9863,2.1775,1.9417,-2055.0777,-9999.0000,80.9881,34.4122,34.6786,146.1589,21.0384,21.6204
2026-04-16 10:22:00,1.6167,4433.7500,92.5000,116.3750,80.8111,1.3437,285.1528,39.7275,0.0000,24.0289,24.0000,14.1599,59.1500,59.1500,59.1500,4.8659,87.4059,58.2133,137.6082,33.4243,83.6606,40.6510,185.2811,100.0000,-181.2840,-0.3359,27.8003,56.9760,22.5464,-0.3359,45.4341,22.1981,20.7351,35.0228,41.9527,21.6945,31.1962,-0.0369,29.1672,99.7536,69.9844,28.7512,0.0961,63.6547,23.4456,-58.6332,2.0686,117.5509,102.4015,31.3333,35.5000,39.5286,493.2640,1.4073,0.6089,20.9702,11.4042,66.9323,35.8399,5.9544,1.6109,6.4905,1.7233,20.4768,14.1633,19.3002,13.4958,2.1842,1.9376,-2891.7475,-9999.0000,80.7034,31.8237,33.8089,137.4838,21.1802,21.7993
2026-04-16 10:23:00,1.6333,4532.6786,98.9286,113.0179,80.7631,1.3435,287.6585,39.8984,0.0000,24.0281,24.0000,13.8740,60.7615,60.7615,60.7615,3.7957,86.5837,57.7405,134.1240,33.7258,82.8996,40.6910,184.7780,100.0000,-181.2730,-0.3359,27.7089,56.9540,22.5878,-0.3359,45.3504,22.2218,21.1259,34.7747,41.9133,21.6797,30.2679,-0.0369,29.1753,100.0000,69.9844,28.7512,0.0549,63.4475,23.4342,-58.4068,1.9671,116.9270,102.3976,31.1667,35.5000,39.1953,483.5049,1.4096,0.6095,20.9142,11.5716,66.4697,36.3812,6.2258,1.6181,6.8754,1.7280,20.4422,14.1291,19.2607,13.4581,2.1908,1.9430,-1049.8260,-9999.0000,80.0317,31.8614,33.9092,140.2892,21.3006,21.9513
2026-04-16 10:24:00,1.6500,4633.7500,101.0714,111.7679,80.7137,0.7852,287.0965,39.6720,0.0000,12.6896,10.4000,8.6415,60.2323,60.2323,60.2323,5.2430,88.2086,56.9866,128.8369,32.0608,83.3408,39.2772,185.1417,100.0000,-181.2867,-0.3256,27.5849,56.6909,22.8811,-0.3359,45.2827,22.2371,21.3061,34.5445,41.9808,21.6057,29.8694,-0.0380,29.1590,93.8900,69.9844,28.7478,0.1064,63.2878,23.3755,-58.3027,1.7539,119.6068,102.3987,31.0000,35.5000,39.1953,514.1441,1.4266,0.6117,20.8894,11.5038,66.1915,36.0755,5.3684,1.4520,5.8953,1.4789,20.3643,13.6878,19.1371,13.0404,2.1836,1.9466,-752.0661,-9999.0000,80.7001,31.9240,33.6621,146.0360,21.5427,22.0855
2026-04-16 10:25:00,1.6667,4751.6071,117.8571,115.4107,80.6559,1.3429,288.7662,39.4774,0.0000,-23.0999,-24.0000,13.9943,59.0984,59.0984,59.0984,3.8161,88.6630,60.3674,158.4582,36.6435,84.1136,45.6158,185.3303,100.0000,-181.2785,-0.3256,27.5093,56.6175,22.7438,-0.3359,45.2034,22.2417,21.6564,34.3796,42.0526,21.5210,29.6245,-0.0349,29.1096,45.8611,69.9844,28.7596,0.0344,63.1546,23.3038,-58.0935,2.1094,121.7221,102.4025,31.0000,35.5000,39.1953,500.0250,1.3847,0.6100,20.9415,11.4830,66.1743,36.0159,6.6076,1.8538,6.8340,1.7061,20.5717,9.6302,19.4335,9.1803,2.1908,1.9451,68.0064,-9999.0000,81.3885,31.8974,34.1112,147.1094,21.0957,21.7858
2026-04-16 10:26:00,1.6833,4940.5357,188.9286,124.3571,80.5624,1.3434,285.1100,39.7681,0.0000,-24.0379,-24.0000,13.3534,58.0831,58.0831,58.0831,4.9882,87.4142,62.6419,177.9806,40.2799,84.1043,42.7772,185.4008,100.0000,-181.2922,-0.3359,27.6684,56.6077,22.8027,-0.3359,45.1581,22.2602,19.8822,36.7461,42.0207,21.6230,30.9911,-0.0369,29.1151,87.2238,69.9844,28.7529,0.1064,63.2051,23.2685,-57.8600,1.8656,119.7182,102.3978,31.0000,35.5000,39.5286,560.8781,1.3381,0.6034,21.0952,11.3254,65.8402,35.3845,6.2183,1.4414,7.4491,1.8259,20.2970,13.0903,19.3625,12.5031,2.1803,1.9340,158.0265,-9999.0000,80.9883,36.1416,36.4128,140.3754,21.2382,21.7905
2026-04-16 10:27:00,1.7000,5093.7500,153.2143,130.3750,80.4859,1.3433,287.6225,39.9373,0.0000,-23.9695,-23.2000,13.3279,60.1142,60.1142,60.1142,3.9486,86.9949,62.5794,177.2992,40.9824,83.6252,41.5865,184.6612,100.0000,-181.2812,-0.3359,27.8899,56.4938,22.8509,-0.3359,45.1118,22.2978,18.9340,37.4997,41.6826,21.7768,32.3111,-0.0354,29.1333,100.0000,69.9844,28.7546,0.0652,63.4529,23.3395,-57.0744,1.9569,118.6460,102.4030,31.0000,35.5000,40.1953,560.7931,1.3864,0.6073,21.0077,11.5217,66.7614,36.2666,5.3989,1.3917,6.4920,1.6187,20.2788,14.1192,19.1381,13.4500,2.1875,1.9285,106.9339,-9999.0000,80.7717,36.4814,36.6330,140.9907,20.9743,21.6705
2026-04-16 10:28:00,1.7167,5215.7143,121.9643,131.2321,80.4246,0.7919,286.1366,39.5292,0.0000,10.1435,12.8000,9.1160,59.4675,59.4675,59.4675,5.0490,88.3786,57.8108,136.0782,32.7072,83.8995,40.3760,184.9641,100.0000,-181.2730,-0.3359,27.9391,56.7928,22.4021,-0.3359,45.0399,22.3337,18.9329,36.9009,41.7261,21.7553,32.5642,-0.0354,29.1628,63.8927,69.9844,28.7461,0.0344,63.5542,23.4485,-57.9245,2.1805,121.2169,102.4031,31.0000,35.5000,40.1953,614.1964,1.3639,0.6101,21.0073,11.4760,66.1425,35.8990,5.8517,1.4812,6.7739,1.7660,20.2690,11.2326,19.2361,10.7137,2.1651,1.9364,-1820.2394,-9999.0000,81.6089,34.6183,34.8680,146.0987,21.0667,21.7164
2026-04-16 10:29:00,1.7333,5294.2857,78.5714,120.8036,80.3849,1.3431,289.3866,39.9001,0.0000,24.0285,24.0000,13.7172,59.4587,59.4587,59.4587,3.7245,89.0280,58.5470,140.4195,32.0874,85.1114,36.8553,185.0260,100.0000,-181.2594,-0.3359,27.7766,56.9664,22.1648,-0.3359,44.9580,22.3620,20.3538,35.2078,41.5813,21.7069,31.3957,-0.0328,29.1716,86.0991,69.9844,28.7630,0.0241,63.3945,23.4878,-57.3772,2.1500,119.8594,102.4027,31.0000,35.6667,39.5286,546.6860,1.3975,0.6079,20.9495,11.4685,66.2285,35.9973,6.3051,1.6515,6.7720,1.8294,20.4959,12.9949,19.3388,12.3787,2.1833,1.9405,-4122.3463,-9999.0000,82.2738,31.9441,34.0439,141.8099,21.0710,21.9522
2026-04-16 10:30:00,1.7500,5394.6429,100.3571,116.2461,80.3340,1.3433,282.7782,40.0000,0.0000,24.0309,24.0000,13.4289,58.7801,58.7801,58.7801,5.0086,87.7471,56.3981,124.2661,30.1436,84.1329,43.3163,185.1612,100.0000,-181.2702,-0.3153,27.7632,57.2409,22.0284,-0.3359,44.8980,22.3812,20.8146,34.9117,41.8023,21.5397,30.4226,-0.0343,29.1674,100.0000,69.9844,28.7546,0.0858,63.1404,23.4794,-57.1231,1.8553,118.0505,102.4026,31.3333,35.6667,39.1953,538.9268,1.3779,0.6085,20.9066,11.3548,66.1530,35.6457,6.1644,1.7291,6.8106,1.8762,20.3710,14.1272,19.2111,13.4544,2.1937,1.9440,-4123.0870,-9999.0000,81.3665,31.9987,33.8706,140.3899,20.9994,21.9517
2026-04-16 10:31:00,1.7667,5493.0357,98.3929,115.1786,80.2838,0.7900,290.5064,39.7758,0.0000,12.9589,10.4000,8.2901,59.7910,59.7910,59.7910,3.9889,89.0997,55.5002,118.7190,28.5901,84.5104,35.3087,184.7421,100.0000,-181.2785,-0.3359,27.6581,57.3232,21.9721,-0.3359,44.8393,22.3923,21.0439,34.6721,41.9578,21.4629,29.9558,-0.0364,29.1677,90.1487,69.9844,28.7580,0.0446,62.8820,23.4790,-56.8720,2.1296,119.9823,102.4103,32.0000,35.6667,39.1953,517.7875,1.4133,0.6101,20.9509,11.4866,66.1680,36.0188,5.3706,1.3755,6.6264,1.5954,20.2194,13.3944,19.1239,12.7624,2.1751,1.9431,-852.7415,-9999.0000,82.0010,31.6367,33.5778,145.7408,20.9670,21.9504
2026-04-16 10:32:00,1.7833,5610.1786,117.1429,117.6429,80.2237,1.3424,284.6172,39.6366,0.0000,-22.9764,-24.0000,13.9223,57.1764,57.1764,57.1764,4.9986,89.1795,60.6586,162.3511,35.8225,85.1290,49.0857,185.5664,100.0000,-181.2703,-0.3256,27.5417,57.1118,22.2655,-0.3359,44.7777,22.4004,21.4265,34.5488,41.9005,21.5423,29.6668,-0.0364,29.1372,48.9448,69.9844,28.7546,0.1269,62.7360,23.3945,-56.4898,2.4651,121.6251,102.4125,31.3333,35.5000,39.1953,516.1841,1.4081,0.6106,21.0233,11.2778,66.8563,35.4502,5.9730,1.5775,6.5859,1.7021,20.5101,9.9811,19.3173,9.5066,2.1883,1.9418,388.2548,-9999.0000,82.3393,31.9973,34.4621,146.1836,21.3259,22.0834
2026-04-16 10:33:00,1.8000,5793.5714,183.3929,126.0893,80.1289,1.3433,289.2537,39.9103,0.0000,-24.0348,-24.0000,13.3138,57.5453,57.5453,57.5453,3.8468,87.6116,63.3465,185.3386,40.7716,84.6309,43.0720,185.1225,100.0000,-181.2512,-0.3359,27.7732,56.9018,22.5693,-0.3359,44.7226,22.4201,19.5226,37.0395,41.6852,21.6867,30.8358,-0.0354,29.1335,91.8986,69.9844,28.7647,0.0961,62.8255,23.3521,-56.3173,2.1298,119.6296,102.4128,31.0000,35.5000,40.0286,560.6605,1.3854,0.6065,20.8106,11.2466,65.4395,35.2757,6.8529,1.9614,6.9840,1.8532,20.4990,13.5270,19.3504,12.8931,2.1831,1.9322,389.1279,-9999.0000,81.5341,36.9550,36.6790,140.1555,21.2442,21.8552
2026-04-16 10:34:00,1.8167,5953.7500,160.1786,132.0000,80.0453,1.3433,282.6678,40.0363,0.0000,-23.9927,-23.2000,13.2201,57.9335,57.9335,57.9335,4.9677,87.5698,63.2601,184.5542,41.3494,84.1977,40.8237,184.9389,100.0000,-181.2922,-0.3359,27.9693,56.5090,22.9117,-0.3359,44.6831,22.4499,18.5431,37.8693,41.5184,21.7439,32.5694,-0.0375,29.1599,93.5256,69.9844,28.7529,0.1064,63.1888,23.3648,-56.1164,1.8656,119.6978,102.4121,31.3333,35.5000,40.1953,547.4028,1.4148,0.6080,20.8866,11.2824,66.7264,35.5121,5.6695,1.5329,6.0249,1.5910,20.3595,13.6589,19.1803,13.0146,2.1667,1.9276,400.1376,-9999.0000,81.2391,37.3246,36.8283,142.4689,21.0294,21.8505
2026-04-16 10:35:00,1.8333,6116.2500,162.5000,136.4643,79.9598,0.7886,290.7668,39.6788,0.0000,9.8652,12.8000,8.7676,60.1749,60.1749,60.1749,4.2125,87.2240,58.7247,143.2487,33.7581,84.1466,36.9875,184.4866,100.0000,-181.2812,-0.3359,27.9977,56.4123,22.7467,-0.3359,44.6285,22.4765,18.4703,37.4000,41.3618,21.7844,33.3249,-0.0375,29.1776,42.3826,69.9844,28.7546,0.0344,63.4072,23.4368,-55.9771,2.0486,121.7533,102.4103,31.0000,35.5000,40.5286,591.1131,1.3650,0.6098,20.9859,11.5646,65.9869,36.1591,6.2447,1.5902,6.8216,1.7893,20.4814,9.1531,19.3720,8.7192,2.1588,1.9319,-463.3893,-9999.0000,81.6380,35.7955,35.6760,145.8473,21.0398,21.8494
2026-04-16 10:36:00,1.8500,6208.2143,91.9643,126.7679,79.9111,1.3438,282.9428,39.9831,0.0000,24.0309,24.0000,13.7672,58.4100,58.4100,58.4100,4.7642,88.4931,58.4789,139.8953,32.7656,84.5081,38.6361,185.1029,100.0000,-181.2621,-0.3359,27.9188,56.8510,22.1108,-0.3359,44.5406,22.4838,19.7367,35.7437,41.5156,21.6042,32.1199,-0.0359,29.2086,98.6686,69.9844,28.7613,0.1578,63.1894,23.5609,-55.6297,1.8553,117.5193,102.4158,31.0000,35.5000,40.1953,507.3004,1.4554,0.6131,20.9375,11.3467,67.5812,35.8548,5.0586,1.3559,5.6106,1.3858,20.4381,14.0161,19.1617,13.3522,2.1760,1.9379,-2281.6402,-9999.0000,81.8022,32.4371,34.3908,136.1863,20.8847,21.9387
2026-04-16 10:37:00,1.8667,6309.6429,101.4286,121.5893,79.8571,1.3431,288.7079,40.1672,0.0000,24.0281,24.0000,13.5219,58.7353,58.7353,58.7353,4.2336,87.4586,58.3951,139.1991,33.8991,83.5395,40.4676,185.0030,100.0000,-181.2457,-0.3359,27.8443,56.9290,22.2997,-0.3359,44.4868,22.5000,20.3246,35.2808,41.5758,21.5633,30.8232,-0.0349,29.2078,100.0000,69.9844,28.7563,0.0961,62.9459,23.5542,-55.4077,1.9773,116.3893,102.4171,31.1667,35.8333,40.0286,525.8514,1.4052,0.6089,20.9739,11.3584,67.1057,35.7879,5.3808,1.4551,6.3663,1.5740,20.3338,14.1413,19.1492,13.4691,2.1806,1.9396,-4675.7526,-9999.0000,80.8465,32.4409,34.3632,138.4653,21.0952,22.2069
2026-04-16 10:38:00,1.8833,6415.1786,105.5357,119.9464,79.8006,0.7925,286.5761,39.9612,0.0000,13.0836,10.8000,8.3583,59.1749,59.1749,59.1749,4.7843,88.9969,56.5847,125.9537,30.4660,84.2146,38.4219,184.9085,100.0000,-181.2566,-0.3359,27.6683,56.5833,22.6388,-0.3359,44.4370,22.5335,20.4669,35.1199,41.8158,21.4059,30.3435,-0.0369,29.1964,98.4143,69.9844,28.7664,0.0549,62.7630,23.5025,-55.3570,1.9977,119.0823,102.4159,31.1667,35.6667,39.1953,542.2784,1.3735,0.6043,20.8149,11.4333,65.3293,35.7782,6.5307,1.8093,7.2367,1.9477,20.3835,14.0308,19.2473,13.3634,2.1736,1.9469,-6444.1880,-9999.0000,81.5509,32.3968,34.0105,145.0393,21.1473,22.2866
2026-04-16 10:39:00,1.9000,6539.6429,124.4643,124.5357,79.7335,1.3416,289.8986,39.7678,0.0000,-22.8905,-24.0000,13.5346,57.0823,57.0823,57.0823,4.2540,88.5595,61.5720,171.6458,37.8602,84.8154,46.0430,185.4974,100.0000,-181.2566,-0.3359,27.6049,56.3788,22.7665,-0.3359,44.3714,22.5600,20.9035,34.8684,41.8506,21.4417,30.0834,-0.0364,29.1439,47.1187,69.9844,28.7529,0.0344,62.6097,23.4504,-55.1782,1.9671,121.7030,102.4151,31.0000,35.5000,39.1953,484.9023,1.4050,0.6065,20.9780,11.2359,66.5388,35.2736,6.1647,1.5890,6.6357,1.7286,20.3032,9.5779,19.1328,9.1131,2.1850,1.9436,-436.0809,-9999.0000,81.9565,32.7824,34.5292,147.5664,21.1089,22.1389
