time,elapsed_hr,mass_g,dry_rate_g_min,dry_rate_smooth_g_min,predicted_mc_pct,d201_motor_current,d201_motor_dc_bus_voltage,d201_motor_igbt_temperature,d201_motor_power,d201_motor_speed,d201_motor_speed_setpoint,d201_motor_torque_percent,d202_oil_heater_controller_pwm_1,d202_oil_heater_controller_pwm_2,d202_oil_heater_controller_pwm_3,d204_process_vessel_inlet_gauge_pressure,d205_process_vessel_outlet_temperature_1,d206_process_vessel_outlet_dew_point,d206_process_vessel_outlet_mixing_ratio,d206_process_vessel_outlet_relative_humidity,d206_process_vessel_outlet_temperature_2,d207_process_vessel_outlet_gauge_pressure,d208_jacket_oil_temperature,d301_cooling_fan_controller_pwm,d302_condenser_inlet_temperature,d303_condenser_inlet_gauge_pressure,d304_condenser_outlet_temperature_1,d305_condenser_outlet_relative_humidity,d305_condenser_outlet_temperature_2,d306_condenser_outlet_gauge_pressure,d307_ambient_relative_humidity,d307_ambient_temperature,d308_cooling_air_inlet_relative_humidity,d308_cooling_air_inlet_temperature,d309_cooling_air_outlet_relative_humidity,d309_cooling_air_outlet_temperature,d310_condensate_temperature,d311_condensate_drum_inlet_flow,d311_condensate_drum_inlet_temperature,d401_air_heater_controller_pwm,d402_blower_fan_controller_setpoint,d403_blower_fan_inlet_temperature_1,d404_blower_fan_inlet_gauge_pressure,d405_blower_inlet_relative_humidity,d405_blower_inlet_temperature_2,d406_system_airflow,d407_air_heater_outlet_gauge_pressure,d408_air_heater_outlet_temperature,d409_barometric_pressure_kpa,internal_chip_temperature__lb1_air_handler,internal_chip_temperature__lb1_condenser,internal_chip_temperature__lb1_process_vessel,condenser_out__airflow,current__ch0_peak,current__ch0_rms,current__ch1_peak,current__ch1_rms,current__ch2_peak,current__ch2_rms,current__ch3_peak,current__ch3_rms,current__ch4_peak,current__ch4_rms,current__ch5_peak,current__ch5_rms,current__ch6_peak,current__ch6_rms,current__ch7_peak,current__ch7_rms,thermocouples__ch0,thermocouples__ch1,thermocouples__ch2,thermocouples__ch3,thermocouples__ch4,thermocouples__ch5,thermocouples__ch6,thermocouples__ch7
2026-04-28 08:15:00,0.1667,28.3929,-1.6071,2.5536,82.7172,1.0800,287.1397,31.2815,72.5000,26.3478,23.2333,18.0928,85.0000,85.0000,85.0000,3.8970,20.0706,15.0817,10.6839,78.8529,18.8353,0.9803,137.7393,100.0000,-181.5216,-0.3359,25.0138,67.9711,21.2594,-0.3359,50.2521,21.3494,49.8132,21.9214,51.1270,21.5938,20.9796,0.0140,27.6168,74.9922,14.9531,28.7495,0.0652,74.5627,21.6027,-76.2782,1.4895,87.1844,102.5279,33.0000,31.5000,31.6953,738.3870,1.3429,0.5658,21.0683,13.7646,67.5384,43.3661,6.2900,1.7122,6.5954,1.7470,20.0261,11.9332,19.1734,11.5580,0.7096,0.5350,-9999.0000,24.3057,20.3440,21.5047,21.2348,97.1846,21.1483,21.3084
2026-04-28 08:16:00,0.1833,27.3214,-1.0714,0.7143,82.7177,1.0335,287.9230,31.2237,69.1667,-24.7117,-27.7667,14.7176,85.0000,85.0000,85.0000,4.0497,23.1613,17.2525,12.3019,80.9609,20.6482,0.5629,144.9426,100.0000,-181.5470,-0.3359,25.0767,67.5580,21.3120,-0.3359,50.2270,21.3882,49.5393,21.9895,50.8286,21.6370,21.0051,0.0182,27.6983,74.9922,14.9531,28.7546,0.1269,74.5652,21.6759,-75.2953,1.6016,95.7250,102.5268,33.0000,31.5000,32.1953,738.3857,1.3491,0.5669,21.1343,13.7716,67.4829,43.3680,5.6546,1.6259,6.3242,1.7894,19.9483,11.9197,19.0642,11.5415,0.7113,0.5306,-9999.0000,21.8792,21.1531,21.5817,21.2978,106.4242,21.1340,21.3329
2026-04-28 08:17:00,0.2000,30.0000,2.6786,1.0000,82.7166,1.2895,285.5517,31.8392,100.0000,-34.0620,-34.0000,18.2210,85.0000,85.0000,85.0000,3.8969,24.3943,18.1404,13.0204,76.7077,22.4337,0.7057,151.8981,100.0000,-181.5022,-0.3359,25.1479,67.1370,21.3672,-0.3359,50.1973,21.4321,49.1070,22.0919,50.6140,21.6756,21.0521,0.0114,27.7758,8.1255,14.9531,28.7681,0.0652,74.5687,21.7388,-74.2436,1.8960,103.2630,102.5338,33.0000,31.5000,32.1953,738.5699,1.3752,0.5745,21.0814,13.8211,67.6745,43.6391,6.0020,1.5602,5.8335,1.4673,4.5389,2.0553,3.7931,1.8387,0.7318,0.5339,-9999.0000,25.7265,21.7622,21.7205,21.3667,114.5903,21.1595,21.3529
2026-04-28 08:18:00,0.2167,38.9286,8.9286,2.0536,82.7131,1.3035,284.7496,32.2652,99.1667,-34.0620,-34.0000,17.6804,85.0000,85.0000,85.0000,3.9783,25.2417,18.8311,13.6070,75.7380,23.3599,0.7669,158.7152,100.0000,-181.4630,-0.3359,25.2241,66.7924,21.4171,-0.3359,50.1671,21.4748,48.7768,22.1305,50.2907,21.7560,21.0461,0.0135,27.8536,0.0000,14.9531,28.7630,0.0858,74.5652,21.8158,-73.5642,1.9368,109.0109,102.5357,33.0000,31.5000,32.1953,738.5475,1.3391,0.5738,21.2875,13.8466,68.1088,43.6430,5.8520,1.5163,6.6704,1.7450,1.0509,0.3808,0.3368,0.1854,0.7241,0.5311,-9999.0000,25.6730,22.2393,21.7554,21.3982,120.5855,21.2130,21.3763
2026-04-28 08:19:00,0.2333,40.0000,1.0714,2.2500,82.7127,0.8397,286.8766,32.2303,39.1667,-1.7872,4.5333,11.7698,85.0000,85.0000,85.0000,4.3146,26.4824,19.2962,14.0180,75.1103,23.9805,1.0823,164.7663,100.0000,-181.4852,-0.3256,25.2884,66.4678,21.4725,-0.3359,50.1435,21.5168,48.4531,22.2240,49.9916,21.8129,21.0647,0.0130,27.9150,0.0000,14.9531,28.7596,0.0446,74.5669,21.8935,-72.8890,2.0586,111.3563,102.5361,33.0000,31.8333,32.3620,738.5900,1.3500,0.5769,21.0860,13.8250,66.2157,43.3506,5.7865,1.5169,6.6532,1.6260,1.0150,0.3778,0.3097,0.1860,0.7064,0.5343,-9999.0000,22.5431,22.6557,21.7762,21.4712,121.1502,21.2400,21.3935
2026-04-28 08:20:00,0.2500,48.3929,8.3929,2.8214,82.7094,1.3036,283.7366,32.6548,100.0000,34.0544,34.0000,19.3147,85.0000,85.0000,85.0000,4.8357,24.9714,18.2218,13.0897,72.8787,23.3671,1.4884,171.0564,100.0000,-181.4716,-0.3359,25.3713,66.1619,21.5251,-0.3359,50.1212,21.5545,48.1654,22.2785,49.8294,21.9129,21.1211,0.0156,27.9796,0.0000,14.9531,28.7596,0.0035,74.5607,21.9594,-72.2253,1.9164,112.0777,102.5413,33.0000,32.1667,32.3620,738.7734,1.3416,0.5807,21.1621,13.8266,67.1028,43.4647,6.6430,1.7028,6.7915,1.8057,1.0536,0.3780,0.3386,0.1837,0.7331,0.5350,-9999.0000,22.3773,22.6672,21.8471,21.5217,121.0953,21.3787,21.4266
2026-04-28 08:21:00,0.2667,50.0000,1.6071,3.0000,82.7087,1.2990,283.9142,33.1021,100.0000,34.0544,34.0000,18.8441,85.0000,85.0000,85.0000,4.5395,22.9030,18.3211,13.1716,79.8379,21.9611,1.3874,176.5921,100.0000,-181.4879,-0.3359,25.4204,65.9291,21.5854,-0.3359,50.0867,21.5949,47.9191,22.3440,49.5139,21.9526,21.1534,0.0130,28.0514,0.0000,14.9531,28.7546,0.0652,74.5589,22.0406,-71.6681,2.0180,111.6307,102.5421,33.0000,32.5000,32.6953,738.7703,1.3400,0.5814,21.2766,13.8372,67.3794,43.4921,6.3459,1.6956,7.2315,2.0040,1.0528,0.3773,0.3295,0.1799,0.7220,0.5281,-9999.0000,23.9688,22.3064,21.8498,21.5932,119.1607,21.3194,21.4552
2026-04-28 08:22:00,0.2833,49.6429,-0.3571,3.4107,82.7089,1.0870,284.9048,33.3992,71.6667,26.4906,23.2333,15.7920,85.0000,85.0000,85.0000,4.1001,22.9504,18.5651,13.3792,83.1856,21.5433,0.7057,181.6947,100.0000,-181.4684,-0.3359,25.4863,65.6691,21.6323,-0.3359,50.0576,21.6316,47.6012,22.4165,49.3093,21.9742,21.1777,0.0146,28.1169,0.0000,14.9531,28.7546,0.1681,74.5557,22.1082,-71.1124,2.0685,110.6947,102.5410,33.0000,32.5000,33.1953,738.9442,1.3756,0.5879,21.2019,13.8359,67.6589,43.5681,5.8205,1.5016,6.1861,1.6716,1.0228,0.3771,0.3187,0.1841,0.7152,0.5272,-9999.0000,23.3414,22.2927,21.9233,21.6308,116.2757,21.3615,21.4788
2026-04-28 08:23:00,0.3000,50.0000,0.3571,2.8750,82.7087,1.0822,293.1642,33.2146,68.3333,-24.5148,-27.7667,13.3909,25.8436,25.8436,25.8436,5.0395,26.9129,21.1029,15.7261,88.5967,23.0930,1.9365,185.9082,100.0000,-181.4686,-0.3359,25.5094,65.5011,21.6815,-0.3359,50.0132,21.6740,47.3648,22.4547,49.1994,21.9957,21.2382,0.0120,28.1719,57.4145,14.9531,28.7596,0.1166,74.5583,22.1642,-70.5447,1.9672,109.3698,102.5414,33.0000,32.5000,33.0286,738.9646,1.1943,0.5784,7.7805,4.5734,24.2171,14.4875,6.7081,2.0609,6.3393,1.9291,13.4216,8.4467,12.6556,8.1188,0.7394,0.5272,-9999.0000,21.8073,22.9975,21.9340,21.6888,112.8941,21.3907,21.4959
2026-04-28 08:24:00,0.3167,50.0000,0.0000,2.0000,82.7087,1.3529,291.5678,33.7850,100.0000,-34.0625,-34.0000,16.6577,5.1530,5.1530,5.1530,5.5294,28.0361,21.9532,16.5740,82.4911,25.1511,2.4038,183.5466,100.0000,-181.4489,-0.3359,25.5250,65.3153,21.7249,-0.3359,49.9753,21.7018,47.1978,22.4669,49.1436,22.0216,21.2667,0.0135,28.2212,100.0000,14.9531,28.7580,0.0549,74.5614,22.2149,-70.0498,1.5095,108.7176,102.5422,33.0000,32.5000,33.1953,738.9408,1.2085,0.5758,16.3610,2.8895,52.0917,9.3702,5.8105,1.7060,6.4614,1.6522,20.0912,14.0959,19.2113,13.6351,0.7492,0.5298,-9999.0000,22.7048,23.6748,21.9491,21.6785,111.6985,21.4089,21.5256
2026-04-28 08:25:00,0.3333,57.3214,7.3214,2.8929,82.7059,1.3431,287.2209,34.0236,100.0000,-34.0615,-34.0000,16.5995,23.5217,23.5217,23.5217,5.5700,28.6310,22.2344,16.8694,79.4428,26.0737,2.4547,179.6199,100.0000,-181.4769,-0.3359,25.5500,65.1592,21.7539,-0.3359,49.9650,21.7347,47.2488,22.4414,49.0774,21.9913,21.3083,0.0187,28.2678,100.0000,14.9531,28.7546,0.1064,74.5592,22.2683,-69.8284,1.4999,111.6996,102.5452,33.3333,32.5000,33.1953,739.0194,1.4014,0.5789,21.0756,7.2391,67.5691,22.8227,5.7806,1.4091,6.3060,1.6216,20.1212,13.9909,19.1699,13.5435,0.7356,0.5250,-9999.0000,21.8344,24.0853,21.9598,21.6318,117.4356,21.3227,21.5508
2026-04-28 08:26:00,0.3500,56.0714,-1.2500,2.8750,82.7064,0.8540,288.5174,33.7625,38.3333,-2.2146,4.5333,11.3300,39.9740,39.9740,39.9740,5.7327,29.4542,22.6598,17.3218,78.5569,26.7004,2.8918,178.0008,100.0000,-181.4966,-0.3359,25.5281,65.0440,21.7751,-0.3359,49.9456,21.7645,47.2062,22.3422,49.0626,21.9753,21.3169,0.0130,28.2900,100.0000,14.9531,28.7596,0.0138,74.5585,22.3092,-69.6469,1.3980,117.7578,102.5427,33.1667,32.5000,33.1953,738.8326,1.3898,0.5799,21.0406,9.4575,66.0730,29.6157,6.4295,1.7732,7.1750,1.8950,20.0474,13.9243,19.1883,13.4780,0.6960,0.5220,-9999.0000,21.8180,24.4946,22.0163,21.5495,126.8589,21.3733,21.5779
2026-04-28 08:27:00,0.3667,60.0000,3.9286,3.0000,82.7048,1.3330,282.7069,33.9137,100.0000,34.0542,34.0000,17.7069,50.0753,50.0753,50.0753,5.5801,28.3158,22.1908,16.8223,79.1634,26.0903,2.5357,178.7115,100.0000,-181.4768,-0.3359,25.5485,64.9504,21.7859,-0.3359,49.9407,21.7920,47.3499,22.2579,49.0752,21.9589,21.3443,0.0135,28.2917,100.0000,14.9531,28.7664,0.1166,74.5632,22.3389,-69.6284,1.3370,125.3604,102.5448,33.3333,32.5000,33.0286,738.6797,1.4293,0.5831,21.1336,10.5784,68.0802,33.4565,5.1890,1.3312,6.0503,1.6026,19.9555,13.8416,19.0266,13.3958,0.7194,0.5201,-9999.0000,21.6866,24.5536,22.0502,21.4948,139.1992,21.3780,21.5658
2026-04-28 08:28:00,0.3833,60.0000,0.0000,2.1071,82.7048,1.2926,276.3813,34.0000,97.4359,32.3996,18.1860,17.0577,28.8114,28.8114,28.8114,20.3395,60.2627,22.4662,17.1139,83.7141,25.4263,56.3547,166.9430,55.5759,-191.3529,26.5709,-18.7553,64.9184,21.7882,36.0888,43.4185,18.9535,47.4557,22.2246,49.0383,21.9754,54.0583,0.0213,28.2977,39.9166,6.0295,32.9903,18.0255,74.5576,22.3598,-68.3933,68.5050,215.0102,99.0543,34.1667,33.0000,33.6953,738.9500,0.7958,0.5403,6.7474,3.4736,21.2238,10.9560,2.4328,0.8689,2.5778,0.7840,6.4324,4.4478,6.2718,4.3799,0.5430,0.4383,-9999.0000,21.8078,24.1111,21.9743,21.5410,147.8050,21.8224,21.5587
2026-04-28 08:29:00,0.4000,63.0357,3.0357,2.3036,82.7036,,,,,,0.0000,,0.0000,0.0000,0.0000,32.0234,86.5000,,,,,98.5625,156.6641,0.0000,-196.0000,39.3516,-39.8047,,,53.3906,,,,,,,69.5703,,,0.0000,0.0000,35.0000,26.5312,,,-67.4844,100.1953,255.1406,97.3984,36.0000,34.5000,36.6953,738.8930,0.5816,0.5239,0.0942,0.0440,0.2687,0.2229,0.5290,0.4855,0.1613,0.0943,0.1985,0.1496,0.3103,0.2590,0.4574,0.4101,-9999.0000,22.0669,23.2203,21.9542,21.5136,145.2120,22.5411,21.5629
2026-04-28 08:30:00,0.4167,70.0000,6.9643,2.1607,82.7009,,,,,,0.0000,,0.0000,0.0000,0.0000,-226.0000,-247.0000,,,,,-226.0000,-247.0000,0.0000,-247.0000,-226.0000,-247.0000,,,-226.0000,,,,,,,-247.0000,,,0.0000,0.0000,-247.0000,-226.0000,,,-250.0000,-226.0000,-247.0000,80.0000,37.0000,35.5000,39.1953,738.9109,0.5900,0.5236,0.0933,0.0433,0.2693,0.2266,0.5296,0.4856,0.1808,0.0926,0.1989,0.1495,0.3145,0.2586,0.4606,0.4131,-9999.0000,22.2474,22.8144,22.0425,21.4856,145.1260,22.9849,21.5533
2026-04-28 08:31:00,0.4333,70.0000,0.0000,2.0000,82.7009,,,,,,0.0000,,0.0000,0.0000,0.0000,-226.0000,-247.0000,,,,,-226.0000,-247.0000,0.0000,-247.0000,-226.0000,-247.0000,,,-226.0000,,,,,,,-247.0000,,,0.0000,0.0000,-247.0000,-226.0000,,,-250.0000,-226.0000,-247.0000,80.0000,38.0000,36.0000,39.9953,738.6937,0.5864,0.5244,0.0894,0.0397,0.2746,0.2302,0.5287,0.4836,0.1660,0.0947,0.1978,0.1483,0.3181,0.2621,0.4644,0.4176,-9999.0000,22.4441,22.6175,22.1577,21.5339,145.3372,23.3833,21.5400
2026-04-28 08:32:00,0.4500,78.3929,8.3929,2.8750,82.6976,,,,,,0.0000,,0.0000,0.0000,0.0000,-226.0000,-247.0000,,,,,-226.0000,-247.0000,23.3333,-247.0000,-226.0000,-247.0000,,,-226.0000,,,,,,,-247.0000,,,0.0000,26.6667,-247.0000,-226.0000,,,-250.0000,-226.0000,-247.0000,80.0000,39.0000,36.5000,40.9953,738.7476,0.5825,0.5226,0.0900,0.0399,0.2695,0.2254,0.5285,0.4843,0.1656,0.0973,0.1948,0.1453,0.3144,0.2619,0.4620,0.4143,-9999.0000,22.5099,22.5217,22.2872,21.3136,145.1393,23.4434,21.5495
2026-04-28 08:33:00,0.4667,80.0000,1.6071,3.0000,82.6969,,,,,,0.0000,,0.0000,0.0000,0.0000,-226.0000,-247.0000,,,,,-226.0000,-247.0000,74.2857,-247.0000,-226.0000,-247.0000,,,-226.0000,,,,,,,-247.0000,,,0.0000,59.8767,-247.0000,-226.0000,,,-250.0000,-226.0000,-247.0000,80.0000,39.0000,36.5000,42.0524,738.8472,0.5787,0.5198,0.0885,0.0383,0.2694,0.2250,0.5283,0.4845,0.1646,0.0987,0.1951,0.1469,0.3158,0.2592,0.4607,0.4142,-9999.0000,22.7067,22.4248,22.3876,21.3713,144.5828,23.4226,21.5724
2026-04-28 08:34:00,0.4833,80.0000,0.0000,3.0000,82.6969,,,,,,0.0000,,0.0000,0.0000,0.0000,-226.0000,-247.0000,,,,,-226.0000,-247.0000,65.3846,-247.0000,-226.0000,-247.0000,,,-226.0000,,,,,,,-247.0000,,,0.0000,0.0000,-247.0000,-226.0000,,,-250.0000,-226.0000,-247.0000,80.0000,39.7500,36.5000,42.1953,738.6825,0.5770,0.5180,0.0885,0.0392,0.2696,0.2254,0.5280,0.4841,0.1720,0.1010,0.1972,0.1482,0.3160,0.2603,0.4635,0.4158,-9999.0000,22.7635,22.3594,22.5318,21.3014,143.7533,23.5819,21.5535
