time,elapsed_hr,mass_g,dry_rate_g_min,dry_rate_smooth_g_min,predicted_mc_pct,d201_motor_current,d201_motor_dc_bus_voltage,d201_motor_igbt_temperature,d201_motor_power,d201_motor_speed,d201_motor_speed_setpoint,d201_motor_torque_percent,d202_oil_heater_controller_pwm_1,d202_oil_heater_controller_pwm_2,d202_oil_heater_controller_pwm_3,d204_process_vessel_inlet_gauge_pressure,d205_process_vessel_outlet_temperature_1,d206_process_vessel_outlet_dew_point,d206_process_vessel_outlet_mixing_ratio,d206_process_vessel_outlet_relative_humidity,d206_process_vessel_outlet_temperature_2,d207_process_vessel_outlet_gauge_pressure,d208_jacket_oil_temperature,d301_cooling_fan_controller_pwm,d302_condenser_inlet_temperature,d303_condenser_inlet_gauge_pressure,d304_condenser_outlet_temperature_1,d305_condenser_outlet_relative_humidity,d305_condenser_outlet_temperature_2,d306_condenser_outlet_gauge_pressure,d307_ambient_relative_humidity,d307_ambient_temperature,d308_cooling_air_inlet_relative_humidity,d308_cooling_air_inlet_temperature,d309_cooling_air_outlet_relative_humidity,d309_cooling_air_outlet_temperature,d310_condensate_temperature,d311_condensate_drum_inlet_flow,d311_condensate_drum_inlet_temperature,d401_air_heater_controller_pwm,d402_blower_fan_controller_setpoint,d403_blower_fan_inlet_temperature_1,d404_blower_fan_inlet_gauge_pressure,d405_blower_inlet_relative_humidity,d405_blower_inlet_temperature_2,d406_system_airflow,d407_air_heater_outlet_gauge_pressure,d408_air_heater_outlet_temperature,d409_barometric_pressure_kpa,internal_chip_temperature__lb1_air_handler,internal_chip_temperature__lb1_condenser,internal_chip_temperature__lb1_process_vessel,condenser_out__airflow,current__ch0_peak,current__ch0_rms,current__ch1_peak,current__ch1_rms,current__ch2_peak,current__ch2_rms,current__ch3_peak,current__ch3_rms,current__ch4_peak,current__ch4_rms,current__ch5_peak,current__ch5_rms,current__ch6_peak,current__ch6_rms,current__ch7_peak,current__ch7_rms,thermocouples__ch0,thermocouples__ch1,thermocouples__ch2,thermocouples__ch3,thermocouples__ch4,thermocouples__ch5,thermocouples__ch6,thermocouples__ch7
2026-05-04 08:15:00,0.1667,5094.5455,5166.5097,513.5438,80.4449,0.0000,296.6606,25.5907,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.3642,20.1500,10.1519,7.6965,53.3822,19.9138,-2.7734,47.9941,0.0000,-181.5315,-0.3359,23.2765,67.0946,20.8052,-0.3359,50.8737,20.6671,51.9115,20.8017,52.0643,20.9154,20.4101,-0.0750,26.5566,0.0000,0.0000,28.7512,0.0035,,,-81.8191,2.5156,21.9108,102.0156,31.0000,31.5000,30.1953,750.0921,0.9360,0.5097,0.0765,0.0275,0.8272,0.3360,0.5235,0.4791,0.6351,0.2056,0.7635,0.3602,0.2305,0.1663,0.4582,0.4064,-9999.0000,-9999.0000,19.8302,20.5341,20.5239,28.4247,20.9935,21.0479
2026-05-04 08:16:00,0.1833,0.3571,-5094.1883,4.4464,82.7111,0.0000,296.6611,25.5907,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.3844,20.1781,9.9824,7.6091,52.6235,19.9619,-2.8648,47.4335,0.0000,-181.5344,-0.3359,23.3882,67.1560,21.0663,-0.3359,50.8730,20.7012,51.7180,20.8496,51.8660,20.9503,20.4555,-0.0729,26.6175,0.0000,0.0000,28.7410,0.0344,,,-50.0299,2.4141,21.9221,102.0157,31.0000,31.5000,30.1953,750.1288,0.9641,0.5160,0.0798,0.0288,0.8050,0.3346,0.5267,0.4800,0.6545,0.2021,0.7724,0.3591,0.2317,0.1648,0.4643,0.4104,-9999.0000,-9999.0000,19.8661,20.5414,20.5892,28.4990,21.0037,21.0888
2026-05-04 08:17:00,0.2000,-8.5714,-8.9286,6.0893,82.7146,0.0000,295.8219,25.5938,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.3945,20.1804,9.7952,7.5132,51.8405,20.0016,-2.8039,46.7616,0.0000,-181.5401,-0.3359,23.4082,67.0563,21.1230,-0.3359,50.8716,20.7332,51.5313,20.8936,51.7264,20.9772,20.4818,-0.0708,26.6832,0.0000,0.0000,28.7376,-0.0273,,,-32.0198,2.5867,21.8944,102.0178,31.0000,31.5000,30.1953,750.1575,0.9285,0.5086,0.0777,0.0277,0.7931,0.3223,0.5266,0.4803,0.6525,0.2029,0.7557,0.3567,0.2337,0.1658,0.4630,0.4093,-9999.0000,-9999.0000,19.9101,20.5595,20.6251,28.5640,21.0124,21.1284
2026-05-04 08:18:00,0.2167,-10.0000,-1.4286,6.0000,82.7151,0.0000,295.9052,25.5938,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.3539,20.2251,9.6437,7.4364,51.2133,20.0344,-2.7633,46.2055,0.0000,-181.5430,-0.3359,23.4375,66.8802,21.1294,-0.3359,50.8749,20.7689,51.3242,20.9387,51.5367,21.0074,20.5126,-0.0776,26.7322,0.0000,0.0000,28.7512,-0.0273,,,-23.1708,2.3328,21.9057,102.0183,31.1667,31.5000,30.1953,750.2022,0.9552,0.5120,0.0753,0.0273,0.8318,0.3206,0.5266,0.4807,0.6607,0.2025,0.7634,0.3561,0.2296,0.1629,0.4608,0.4080,-9999.0000,-9999.0000,19.9466,20.5776,20.7032,28.6778,21.0864,21.2023
2026-05-04 08:19:00,0.2333,-10.7143,-0.7143,5.9286,82.7154,0.0000,295.6361,25.5938,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4456,20.2086,9.5335,7.3808,50.7485,20.0632,-2.7836,45.6703,0.0000,-181.5342,-0.3359,23.5516,66.7168,21.1315,-0.3359,50.8805,20.8074,51.1842,20.9893,51.3922,21.0385,20.5607,-0.0729,26.7833,0.0000,0.0000,28.7580,0.0446,,,-38.3423,2.3328,21.9105,102.0160,31.0000,31.6667,30.1953,750.2647,0.9668,0.5108,0.0729,0.0263,0.8290,0.3234,0.5249,0.4788,0.6453,0.1972,0.7671,0.3580,0.2303,0.1649,0.4627,0.4087,-9999.0000,-9999.0000,20.0081,20.6262,20.7677,28.7645,21.1307,21.2597
2026-05-04 08:20:00,0.2500,-10.0000,0.7143,5.4107,82.7151,0.0000,295.4272,25.6310,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4455,20.2226,9.4433,7.3359,50.3587,20.0888,-2.7836,45.4194,0.0000,-181.5086,-0.3359,23.6107,66.6139,21.1381,-0.3359,50.8827,20.8404,51.0674,21.0256,51.3043,21.0789,20.5894,-0.0735,26.8415,0.0000,0.0000,28.7342,-0.0479,,,-44.8510,2.4141,21.8885,102.0174,30.0000,31.5000,30.1953,750.2487,0.9502,0.5108,0.0743,0.0260,0.8448,0.3321,0.5244,0.4784,0.6486,0.2000,0.7723,0.3603,0.2344,0.1693,0.4655,0.4120,-9999.0000,-9999.0000,20.0223,20.6240,20.7550,28.7909,21.1514,21.2731
2026-05-04 08:21:00,0.2667,-7.5000,2.5000,5.2500,82.7142,0.0000,296.1314,25.6970,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4759,20.2367,9.3539,7.2915,49.9861,20.1119,-2.8343,44.9310,0.0000,-181.5229,-0.3256,23.6547,66.4972,21.1506,-0.3359,50.8790,20.8734,50.8734,21.0591,51.1264,21.1073,20.6449,-0.0719,26.8921,0.0000,0.0000,28.7495,0.0549,,,-41.8254,2.4550,21.8530,102.0183,30.0000,31.8333,30.1953,750.3638,0.9702,0.5106,0.0752,0.0266,0.8461,0.3250,0.5234,0.4776,0.6224,0.1950,0.7674,0.3570,0.2344,0.1682,0.4685,0.4145,-9999.0000,-9999.0000,20.0686,20.6602,20.8017,28.8551,21.1893,21.3068
2026-05-04 08:22:00,0.2833,-0.1786,7.3214,5.9821,82.7113,0.0000,296.7277,25.7122,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4759,20.2273,9.2665,7.2482,49.6326,20.1316,-2.7837,44.5172,0.0000,-181.5115,-0.3359,23.7292,66.4208,21.1682,-0.3359,50.8708,20.9012,50.6904,21.0942,50.9763,21.1342,20.7086,-0.0714,26.9148,0.0000,0.0000,28.7478,-0.0171,51.8950,25.1428,-42.2529,2.3024,21.8665,102.0178,30.0000,32.1667,30.1953,750.3952,0.9658,0.5134,0.0715,0.0255,0.7877,0.3211,0.5215,0.4762,0.6436,0.1908,0.7655,0.3532,0.2334,0.1674,0.4687,0.4153,-9999.0000,-9999.0000,20.1076,20.6912,20.8507,28.9315,21.2344,21.3508
2026-05-04 08:23:00,0.3000,0.1786,0.3571,6.9643,82.7111,0.0000,290.6771,25.2532,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3433,20.1964,9.2212,7.2260,49.4254,20.1500,-0.3275,44.0821,3.9216,-181.5000,-0.3359,23.7889,66.3450,21.1820,-0.3359,50.8674,20.9346,50.5588,21.1248,50.8452,21.1576,20.7724,-0.0748,26.9623,0.1946,3.7268,28.7526,0.0007,51.1229,24.7403,-43.8303,13.2419,21.8450,102.0145,30.0000,31.9000,30.1953,750.4517,0.9660,0.5131,0.0751,0.0255,0.8086,0.3280,0.6352,0.4844,0.7594,0.2005,0.9739,0.3928,0.4029,0.1928,0.6835,0.5180,-9999.0000,-9999.0000,20.1289,20.7095,20.8661,29.0444,21.2349,21.3708
2026-05-04 08:24:00,0.3167,12.1429,11.9643,8.4107,82.7064,1.3572,282.2610,27.0193,87.5000,22.0479,22.8000,33.9749,89.0824,89.0824,89.0824,17.7066,19.5026,9.6956,7.4634,52.0682,19.8242,78.8678,45.7094,99.3341,-181.5602,-0.3359,23.7461,65.2460,21.2116,-0.3359,50.8610,20.9638,50.2966,21.2269,50.5746,21.2574,20.7392,-0.0708,27.0165,70.1421,32.0762,28.7461,0.0344,51.1765,24.1439,-46.2676,99.1659,31.8402,102.0135,30.0000,32.3333,30.1953,750.4625,1.1620,0.5341,20.6414,13.6527,66.3896,43.2356,4.4744,1.4002,5.0705,1.5656,20.6254,11.9086,19.6168,11.4942,1.3929,1.1491,-9999.0000,-9999.0000,20.4041,21.1536,21.1899,42.9110,21.6104,21.6915
2026-05-04 08:25:00,0.3333,-14.2857,-26.4286,-510.8831,82.7168,0.2557,294.6048,27.1520,6.6667,2.2974,3.6000,7.9526,7.0043,7.0043,7.0043,8.7703,20.7004,10.1103,7.6752,52.2009,20.2309,15.9099,61.2138,29.0236,-181.4840,-0.3359,23.9728,64.7723,21.2380,-0.3359,50.8702,20.9972,49.8717,21.4197,50.2517,21.4001,20.8467,-0.0771,27.0845,8.8686,9.2483,28.7410,0.0035,50.9754,23.5948,-49.3784,18.8500,34.3953,102.0131,30.0000,32.1667,30.5286,750.6033,1.0579,0.5210,4.2702,1.7333,14.2205,5.6966,3.2901,0.7546,3.7642,0.6192,4.7167,2.0570,4.0221,1.8321,0.8464,0.6344,-9999.0000,-9999.0000,21.0301,21.3951,21.3620,46.0742,21.7422,21.7382
2026-05-04 08:26:00,0.3500,1.6071,15.8929,0.1250,82.7106,1.3916,279.8506,28.0706,100.0000,24.0281,24.0000,33.0423,84.9165,84.9165,84.9165,18.3784,23.4928,11.1672,8.2449,50.0450,22.0726,87.9329,62.7867,100.0000,-181.5602,-0.3359,23.9729,64.6378,21.2970,-0.3359,50.8733,21.0337,49.5212,21.5486,49.9186,21.4915,20.8441,-0.0698,27.1654,74.9922,34.9922,28.7613,0.0138,51.2348,23.1325,-52.1820,99.9500,45.6039,102.0097,30.0000,32.5000,31.0286,750.5880,1.2847,0.5354,21.1083,13.7078,67.6159,43.3410,5.5514,1.6032,5.7368,1.6276,20.6966,12.3361,19.7066,11.9037,1.4673,1.2066,-9999.0000,-9999.0000,23.7527,21.5731,21.4954,63.4810,21.7405,21.7276
2026-05-04 08:27:00,0.3667,-0.8929,-2.5000,0.7679,82.7116,1.3819,280.2251,28.9659,100.0000,24.0270,24.0000,30.5810,85.0000,85.0000,85.0000,18.0415,27.5639,12.6950,9.1321,45.5512,25.3085,87.7401,76.4740,100.0000,-181.5573,-0.3359,24.0749,64.4878,21.3563,-0.3359,50.8746,21.0715,49.0452,21.7650,49.7647,21.5420,20.8641,-0.0729,27.2376,74.9922,34.9922,28.7596,-0.0376,51.4897,22.7635,-54.6937,98.2707,57.0755,102.0105,30.0000,32.5000,31.1953,750.8042,1.3583,0.5449,20.9758,13.6881,68.9659,43.5626,4.6856,1.3091,4.7185,1.3635,20.6543,12.2006,19.4389,11.7705,1.4412,1.1876,-9999.0000,-9999.0000,27.1212,21.6694,21.6245,76.2075,21.6540,21.7138
2026-05-04 08:28:00,0.3833,-9.1071,-8.2143,0.0893,82.7148,1.3340,282.7319,29.6379,88.3333,22.2811,20.4000,27.6096,85.0000,85.0000,85.0000,18.3264,32.0707,14.4154,10.2293,40.5730,29.1968,90.9451,87.5285,100.0000,-181.5372,-0.3153,24.2058,64.3630,21.3638,-0.3359,50.8772,21.1115,48.5046,22.0031,49.5473,21.6100,20.9258,-0.0698,27.3151,74.9922,34.9922,28.7495,-0.0171,51.7720,22.4617,-56.8302,101.5471,67.7307,102.0095,30.1667,32.5000,31.1953,750.8426,1.2835,0.5425,21.0571,13.6646,67.4208,43.1262,5.1412,1.4471,6.0344,1.6781,20.2916,12.1463,19.3862,11.7134,1.4455,1.1802,-9999.0000,-9999.0000,30.7949,21.6472,21.7291,89.3342,21.5721,21.5918
2026-05-04 08:29:00,0.4000,-15.8929,-6.7857,-0.5179,82.7175,0.8436,288.7621,29.4944,50.8333,-13.7457,-15.6000,15.3128,85.0000,85.0000,85.0000,17.5844,37.1711,16.1246,11.4347,36.0345,33.2232,90.6086,98.0550,100.0000,-181.5487,-0.3359,24.3678,64.2548,21.3888,-0.3359,50.8704,21.1555,47.9883,22.1911,49.3205,21.6773,20.9382,-0.0729,27.4130,72.3219,34.9922,28.7427,0.0755,52.0779,22.2513,-58.6875,96.5818,76.9949,102.0100,30.1667,32.5000,31.1953,750.8888,1.3456,0.5531,20.9758,13.6523,67.2730,42.9112,4.9439,1.3306,6.0364,1.6229,20.1090,11.8901,19.2080,11.4721,1.3998,1.1773,-9999.0000,-9999.0000,34.4795,21.6729,21.8070,100.0387,21.5367,21.5037
2026-05-04 08:30:00,0.4167,-10.0000,5.8929,0.0000,82.7151,1.3646,284.0663,30.2836,80.0000,-24.0340,-24.0000,24.8080,85.0000,85.0000,85.0000,18.4490,37.1837,16.4088,11.6464,33.5877,34.7785,86.9767,107.4986,100.0000,-181.5115,-0.3359,24.4766,64.1538,21.4058,-0.3359,50.8602,21.1975,47.5554,22.3272,49.1782,21.6880,20.9746,-0.0740,27.4968,0.0000,34.9922,28.7529,0.0446,52.2822,22.1044,-60.4090,101.5371,84.1008,102.0130,30.1667,32.5000,31.1953,750.8891,1.3758,0.5612,20.9656,13.6866,67.5635,43.2416,5.5877,1.4325,5.6877,1.5401,1.3417,0.4686,0.5695,0.3023,1.4313,1.1705,-9999.0000,-9999.0000,35.6925,21.6387,21.8391,104.6777,21.4421,21.4537
2026-05-04 08:31:00,0.4333,-10.0000,0.0000,-0.2500,82.7151,1.3595,281.0715,30.8189,42.5000,-24.0359,-24.0000,22.6848,85.0000,85.0000,85.0000,18.4385,35.8729,16.8242,11.9619,34.6807,34.6841,89.7855,116.6716,100.0000,-181.5145,-0.3256,24.6040,64.0885,21.4288,-0.3359,50.8478,21.2399,47.2546,22.4276,49.1451,21.6965,21.0159,-0.0682,27.5835,0.0000,34.9922,28.7427,0.0035,52.4673,22.0133,-61.9020,104.2329,83.0314,102.0143,30.3333,33.1667,31.3620,751.0713,1.3541,0.5616,21.0667,13.6807,67.7365,43.2521,5.3600,1.4404,6.0539,1.6195,1.1402,0.4249,0.4276,0.2525,1.4218,1.1715,-9999.0000,-9999.0000,35.4107,21.6370,21.8776,96.7420,21.4026,21.4342
2026-05-04 08:32:00,0.4500,-14.1071,-4.1071,-1.3929,82.7168,0.7983,283.4475,30.8534,18.3333,-8.7048,-5.6000,13.4004,85.0000,85.0000,85.0000,17.8082,34.0870,17.7429,12.7044,39.9795,33.1923,88.5332,125.6195,100.0000,-181.5143,-0.3359,24.6920,64.0004,21.4471,-0.3359,50.8323,21.2810,47.0404,22.4603,49.0693,21.6935,21.0308,-0.0729,27.6655,44.8491,34.9922,28.7410,-0.0068,52.6255,21.9543,-63.4454,100.9470,76.7195,102.0143,30.6667,33.0000,31.6953,751.2379,1.3389,0.5627,20.8611,13.6409,65.4258,42.6838,5.9825,1.6602,6.3571,1.7723,19.4692,8.7599,18.6153,8.4464,1.3921,1.1675,-9999.0000,-9999.0000,34.3317,21.6449,21.8803,83.7320,21.3603,21.4152
2026-05-04 08:33:00,0.4667,-9.6429,4.4643,-0.9821,82.7150,1.3573,278.6157,31.1752,36.6667,24.0262,24.0000,22.3100,85.0000,85.0000,85.0000,16.7900,35.1931,18.8126,13.5958,40.5774,34.1073,89.2151,133.8507,100.0000,-181.5172,-0.3359,24.7901,63.9286,21.4393,-0.3359,50.8064,21.3202,46.8934,22.5009,49.0364,21.6826,21.0345,-0.0766,27.7391,74.9922,34.9922,28.7613,-0.0068,52.8735,21.9201,-64.7026,98.5859,73.4143,102.0122,30.5000,33.5000,32.1953,751.3149,1.3652,0.5700,20.8463,13.5633,66.4226,42.7563,6.1347,1.5665,6.3707,1.6092,20.2527,12.1101,19.4360,11.6831,1.4226,1.1640,-9999.0000,-9999.0000,35.0100,21.6344,21.9073,82.3608,21.3471,21.4022
