time,elapsed_hr,mass_g,dry_rate_g_min,dry_rate_smooth_g_min,predicted_mc_pct,estimated_airflow_cfm,d201_motor_current,d201_motor_dc_bus_voltage,d201_motor_igbt_temperature,d201_motor_power,d201_motor_speed,d201_motor_speed_setpoint,d201_motor_torque_percent,d202_oil_heater_controller_pwm_1,d202_oil_heater_controller_pwm_2,d202_oil_heater_controller_pwm_3,d204_process_vessel_inlet_gauge_pressure,d205_process_vessel_outlet_temperature_1,d206_process_vessel_outlet_dew_point,d206_process_vessel_outlet_mixing_ratio,d206_process_vessel_outlet_relative_humidity,d206_process_vessel_outlet_temperature_2,d207_process_vessel_outlet_gauge_pressure,d208_jacket_oil_temperature,d301_cooling_fan_controller_pwm,d302_condenser_inlet_temperature,d303_condenser_inlet_gauge_pressure,d304_condenser_outlet_temperature_1,d305_condenser_outlet_relative_humidity,d305_condenser_outlet_temperature_2,d306_condenser_outlet_gauge_pressure,d307_ambient_relative_humidity,d307_ambient_temperature,d308_cooling_air_inlet_relative_humidity,d308_cooling_air_inlet_temperature,d309_cooling_air_outlet_relative_humidity,d309_cooling_air_outlet_temperature,d310_condensate_temperature,d311_condensate_drum_inlet_flow,d311_condensate_drum_inlet_temperature,d401_air_heater_controller_pwm,d402_blower_fan_controller_setpoint,d403_blower_fan_inlet_temperature_1,d404_blower_fan_inlet_gauge_pressure,d405_blower_inlet_relative_humidity,d405_blower_inlet_temperature_2,d406_system_airflow,d407_air_heater_outlet_gauge_pressure,d408_air_heater_outlet_temperature,d409_barometric_pressure_kpa,internal_chip_temperature__lb1_air_handler,internal_chip_temperature__lb1_condenser,internal_chip_temperature__lb1_process_vessel,current__ch0_peak,current__ch0_rms,current__ch1_peak,current__ch1_rms,current__ch2_peak,current__ch2_rms,current__ch3_peak,current__ch3_rms,current__ch4_peak,current__ch4_rms,current__ch5_peak,current__ch5_rms,current__ch6_peak,current__ch6_rms,current__ch7_peak,current__ch7_rms,mcc134_temps__hat0_ch0,mcc134_temps__hat0_ch1,mcc134_temps__hat0_ch2,mcc134_temps__hat0_ch3,thermocouples__ch0,thermocouples__ch1,thermocouples__ch2,thermocouples__ch3,thermocouples__ch4,thermocouples__ch5,thermocouples__ch6,thermocouples__ch7,motor_kwh,oil_kwh,cooling_kwh,blower_kwh,air_kwh,total_kwh_per_kg
2026-04-15 11:53:00,1.1000,2831.2500,135.0000,133.1071,80.5678,32.0686,0.0000,293.7162,35.9719,0.0000,0.0000,0.0000,0.0000,67.7928,67.7928,67.7928,10.0163,98.8624,63.0074,181.7758,29.1853,92.9710,39.3891,184.6995,100.0000,-181.3359,-0.3359,27.3375,59.4686,21.7919,-0.3359,45.0691,22.0385,19.6432,37.1615,43.4337,21.5684,22.9363,-0.1104,28.6857,72.1537,50.0469,28.7580,0.0241,69.0822,23.1007,-50.8088,2.6172,119.8465,102.5165,31.0000,33.6667,40.1953,1.3568,0.6141,20.8226,12.2276,64.6013,38.0181,6.5867,1.8125,7.5010,2.0233,19.4728,11.2643,18.3832,10.8043,1.7597,1.5266,,,,,78.9764,-9999.0000,89.4165,32.2141,36.2020,147.6291,20.9988,21.2883,0.0428,2.0608,0.1176,0.1056,0.6049,
2026-04-15 11:54:00,1.1167,2967.6786,136.4286,133.4643,80.5032,0.0208,0.0000,290.8500,36.0750,0.0000,0.0000,0.0000,0.0000,66.8306,66.8306,66.8306,11.2656,100.3574,63.3510,185.2979,27.8639,94.6305,37.6493,185.1332,100.0000,-181.3386,-0.3359,27.2630,59.3338,21.7380,-0.3359,45.0702,22.0342,19.5936,37.1819,43.3930,21.5698,22.9249,-0.1078,28.6856,1.0331,50.0469,28.7580,0.0652,69.1074,23.1508,-50.8502,2.5056,123.2868,102.5138,31.0000,34.1667,40.1953,1.4698,0.6214,20.8543,12.2591,65.2557,38.1886,5.7652,1.5007,5.7397,1.3700,3.1663,0.8261,2.0524,0.5089,1.7590,1.5252,,,,,79.1414,-9999.0000,90.7094,32.2224,36.2304,150.1545,21.0131,21.4183,0.0428,2.0608,0.1176,0.1056,0.6049,
2026-04-15 11:55:00,1.1333,3105.0000,137.3214,134.1250,80.4377,44.3995,0.0000,294.2115,36.0907,0.0000,0.0000,0.0000,0.0000,66.7876,66.7876,66.7876,10.1484,97.7250,63.0958,182.5541,28.3747,93.8299,38.7685,185.0884,100.0000,-181.3250,-0.3359,27.3002,59.1891,21.8814,-0.3359,45.0954,22.0643,19.5475,37.2340,43.4714,21.5003,22.9333,-0.1115,28.6945,85.5514,50.0469,28.7630,0.0035,69.1609,23.1718,-50.9148,2.5563,118.0862,102.5105,31.0000,33.8333,40.1953,1.3535,0.6137,20.8622,12.1721,64.9795,37.8781,6.3227,1.7302,7.0070,1.9543,20.7369,12.8750,19.5518,12.3714,1.7592,1.5249,,,,,79.1675,-9999.0000,89.4496,32.3018,36.2781,135.9138,20.9239,21.5673,0.0428,2.0608,0.1176,0.1056,0.6049,
2026-04-15 11:56:00,1.1500,3237.1429,132.1429,133.9643,80.3743,58.3758,0.0000,289.3505,36.1682,0.0000,0.0000,0.0000,0.0000,65.9163,65.9163,65.9163,11.0422,97.5392,62.9804,181.3142,29.6101,92.5407,39.9691,185.3030,100.0000,-181.3359,-0.3359,27.3036,59.4480,21.5203,-0.3359,45.0712,22.1040,19.5847,37.2287,43.6294,21.4535,22.9527,-0.1094,28.7079,100.0000,50.0469,28.7495,0.0138,69.2145,23.1446,-50.9923,2.1602,115.6445,102.5064,31.0000,33.6667,40.1953,1.4168,0.6184,20.6691,12.1061,64.5192,37.6992,6.7674,1.8376,6.9076,1.6954,20.6879,14.0935,19.4058,13.5379,1.7575,1.5224,,,,,79.2618,-9999.0000,88.7491,32.2080,36.3499,137.1826,20.8741,21.6150,0.0428,2.0608,0.1176,0.1056,0.6049,
2026-04-15 11:57:00,1.1667,3371.2500,134.1071,134.0179,80.3095,26.8718,0.0000,294.7522,36.1953,0.0000,0.0000,0.0000,0.0000,66.6564,66.6564,66.6564,10.0672,99.7944,63.2015,183.6965,28.4933,93.8526,38.3509,184.9474,100.0000,-181.3168,-0.3256,27.2901,59.5095,21.6211,-0.3359,45.0755,22.1560,19.5949,37.2038,43.6604,21.4904,22.9940,-0.1130,28.6938,65.0581,50.0469,28.7563,-0.0273,69.2535,23.1227,-51.0268,2.6986,120.3073,102.5131,31.0000,33.5000,40.1953,1.4145,0.6154,20.8576,12.1638,65.1256,37.8680,6.0734,1.5917,6.7216,1.7498,18.3629,10.5263,17.2345,10.0919,1.7598,1.5241,,,,,79.7334,-9999.0000,90.2281,32.1728,36.2528,147.4962,21.0298,21.7349,0.0428,2.0608,0.1176,0.1056,0.6049,
2026-04-15 11:58:00,1.1833,3509.1071,137.8571,134.6786,80.2425,0.0258,0.0000,290.9095,36.1953,0.0000,0.0000,0.0000,0.0000,65.7380,65.7380,65.7380,11.2047,101.3839,63.5780,187.8361,27.0605,95.7078,37.2111,185.3366,100.0000,-181.3304,-0.3359,27.3612,59.5359,21.6186,-0.3359,45.0221,22.1945,19.5661,37.2754,43.7878,21.3859,23.0246,-0.1052,28.7197,1.0434,50.0469,28.7529,0.0138,69.2623,23.1236,-51.3380,2.6070,123.5305,102.5122,31.0000,33.8333,40.1953,1.4062,0.6150,20.8997,12.1567,65.2060,37.8403,6.1689,1.6079,6.7800,1.6992,3.3293,0.8468,2.3723,0.6251,1.7572,1.5234,,,,,80.1719,-9999.0000,91.6137,32.3053,36.4234,149.5018,20.9717,21.7229,0.0428,2.0608,0.1176,0.1056,0.6049,
2026-04-15 11:59:00,1.2000,3570.0000,60.8929,127.6071,80.2127,45.0785,0.0000,294.2496,36.2055,0.0000,0.0000,0.0000,0.0000,66.9023,66.9023,66.9023,10.0466,98.4449,63.4235,186.0912,27.9180,94.6754,38.2288,184.8077,100.0000,-181.3058,-0.3359,27.3239,59.1960,22.0266,-0.3359,44.9806,22.2174,19.5698,37.2448,43.9250,21.3491,23.0297,-0.1110,28.7324,86.2788,50.0469,28.7461,-0.0376,69.2958,23.1476,-51.6147,2.3736,117.8488,102.5074,31.0000,34.1667,40.1953,1.3945,0.6146,20.8632,12.1882,65.1296,37.9430,5.9042,1.5663,6.5025,1.7250,20.7302,12.9332,19.5001,12.4247,1.7567,1.5207,,,,,79.9790,-9999.0000,90.1027,32.3608,36.2331,135.3258,20.9321,21.7607,0.0428,2.0608,0.1176,0.1056,0.6049,
2026-04-15 12:00:00,1.2167,3570.0000,0.0000,113.9464,80.2127,58.4545,0.0000,288.9251,36.2088,0.0000,0.0000,0.0000,0.0000,66.1348,66.1348,66.1348,11.1742,98.4271,63.2488,184.2071,29.1443,93.2934,40.2435,185.2828,100.0000,-181.3304,-0.3359,27.3780,58.9062,22.0762,-0.3359,44.9550,22.2471,19.6013,37.1563,43.8523,21.4427,23.0633,-0.1089,28.7414,100.0000,50.0469,28.7461,-0.0171,69.3075,23.1750,-51.6718,2.0078,115.3283,102.5053,31.0000,33.8333,40.1953,1.4052,0.6148,20.8120,12.1245,64.9940,37.7468,5.8223,1.5205,6.5662,1.6714,20.5357,14.0584,19.3061,13.5075,1.7563,1.5187,,,,,80.0536,-9999.0000,89.3601,32.4182,36.1422,136.4514,21.1726,21.7394,0.0428,2.0608,0.1176,0.1056,0.6049,
2026-04-15 12:01:00,1.2333,3760.7143,190.7143,119.7321,80.1189,33.2625,0.0000,294.0782,36.2292,0.0000,0.0000,0.0000,0.0000,66.6094,66.6094,66.6094,10.0672,100.5206,63.3832,185.6457,27.9826,94.5896,37.9341,184.8896,100.0000,-181.3222,-0.3359,27.3307,58.9214,22.0519,-0.3359,44.8928,22.2703,19.6210,37.1445,43.5211,21.5604,23.1165,-0.1063,28.7428,72.8642,50.0469,28.7478,0.0241,69.3268,23.2077,-49.8728,2.6173,119.9460,102.5000,31.0000,34.0000,40.1953,1.4006,0.6157,20.7795,12.1548,64.9135,37.8647,6.1535,1.6730,6.4912,1.6700,20.3285,11.5721,19.0985,11.1110,1.7512,1.5178,,,,,80.2236,-9999.0000,90.8153,32.3336,36.1774,147.9261,21.0677,21.6468,0.0428,2.0608,0.1176,0.1056,0.6049,
2026-04-15 12:02:00,1.2500,4006.4286,245.7143,131.0179,79.9968,0.0055,0.0000,291.2058,36.2698,0.0000,0.0000,0.0000,0.0000,65.8061,65.8061,65.8061,11.1539,102.3806,63.7051,189.3064,26.5520,96.3852,38.8398,185.2755,100.0000,-181.3359,-0.3359,27.5124,59.2142,21.5827,-0.3359,44.8395,22.2900,19.4082,37.3926,43.3990,21.7417,23.1026,-0.1104,28.7738,0.3454,50.0469,28.7512,0.0549,69.3007,23.2311,-52.1438,2.6984,123.6539,102.5112,31.0000,34.0000,40.1953,1.4335,0.6169,20.9258,12.1701,65.3155,37.8956,6.1578,1.5698,6.7580,1.6535,2.3874,0.6228,1.3946,0.4008,1.7536,1.5196,,,,,80.5161,-9999.0000,92.2858,32.4190,36.4851,150.2216,21.1279,21.5306,0.0428,2.0608,0.1176,0.1056,0.6049,
2026-04-15 12:03:00,1.2667,4015.0000,8.5714,118.3750,79.9925,38.8518,0.0000,294.2501,36.2935,0.0000,0.0000,0.0000,0.0000,65.7694,65.7694,65.7694,10.1180,99.4605,63.4158,186.0048,26.8884,95.6837,37.5884,185.0844,100.0000,-181.3332,-0.3359,27.4733,59.6685,21.1711,-0.3359,44.7760,22.2992,19.3076,37.4887,43.2488,21.6880,23.1137,-0.1089,28.7794,79.8559,50.0469,28.7580,0.0138,69.2486,23.2639,-51.8913,2.4750,118.6475,102.5056,31.0000,34.3333,40.1953,1.3935,0.6175,20.8313,12.0604,64.9527,37.5464,5.8901,1.5699,6.6426,1.7072,20.5940,12.1483,19.3951,11.6715,1.7559,1.5208,,,,,80.7284,-9999.0000,91.0993,32.3437,36.5310,136.5475,20.8818,21.5016,0.0428,2.0608,0.1176,0.1056,0.6049,
2026-04-15 12:04:00,1.2833,4058.5714,43.5714,109.0893,79.9707,58.4008,0.0000,288.8512,36.3054,0.0000,0.0000,0.0000,0.0000,65.7278,65.7278,65.7278,11.1133,99.0335,63.3383,185.1488,28.3033,94.1900,40.4169,185.2370,100.0000,-181.3304,-0.3359,27.4928,59.9178,21.0208,-0.3359,44.7208,22.2973,19.2770,37.5377,43.3322,21.6094,23.0891,-0.1089,28.7969,100.0000,50.0469,28.7495,0.0652,69.1713,23.3046,-51.5026,2.1195,115.3669,102.5058,31.0000,34.1667,40.1953,1.3977,0.6181,20.8152,12.0637,64.9340,37.5591,5.3741,1.4754,6.4980,1.7246,20.4648,14.0506,19.2267,13.5005,1.7537,1.5224,,,,,80.8220,-9999.0000,90.0827,32.1541,36.6187,135.8024,20.8764,21.4631,0.0428,2.0608,0.1176,0.1056,0.6049,
2026-04-15 12:05:00,1.3000,4448.0357,389.4643,134.3036,79.7734,37.9537,0.0000,293.8434,36.4306,0.0000,0.0000,0.0000,0.0000,66.5362,66.5362,66.5362,10.1383,101.2065,63.7673,189.8783,27.7658,95.2446,38.5749,184.8281,100.0000,-181.3086,-0.3359,27.5941,59.8463,21.3158,-0.3359,44.6713,22.2919,19.3092,37.4539,43.3266,21.6607,23.1168,-0.1125,28.8155,78.9483,50.0469,28.7596,0.0035,69.1553,23.3255,-52.6831,2.4852,119.6654,102.5103,31.0000,34.3333,40.1953,1.4058,0.6180,20.8558,12.1353,65.0767,37.7781,5.7403,1.5074,6.8152,1.7478,20.3175,12.1406,19.1194,11.6631,1.7485,1.5171,,,,,81.0464,-9999.0000,91.5065,32.3487,36.4540,146.5284,21.1110,21.4396,0.0428,2.0608,0.1176,0.1056,0.6049,
2026-04-15 12:06:00,1.3167,4535.7143,87.6786,129.8571,79.7285,0.0072,0.0000,290.8054,36.4932,0.0000,0.0000,0.0000,0.0000,65.6832,65.6832,65.6832,11.2047,103.0965,63.7643,189.9854,26.0146,97.0234,38.5641,185.2255,100.0000,-181.3031,-0.3359,27.5714,59.7896,21.2701,-0.3359,44.6401,22.2820,19.3330,37.4462,43.1549,21.7633,23.1220,-0.1125,28.8384,0.4451,50.0469,28.7495,0.0035,69.1878,23.3395,-52.2961,2.6581,123.7228,102.5200,31.0000,34.5000,40.3620,1.4260,0.6223,20.8202,12.1336,65.1311,37.8103,6.1480,1.5450,6.0397,1.4738,2.2331,0.6250,1.2622,0.4076,1.7518,1.5160,,,,,81.2313,-9999.0000,93.0296,32.3644,36.4686,150.8001,21.0299,21.4279,0.0428,2.0608,0.1176,0.1056,0.6049,
2026-04-15 12:07:00,1.3333,4538.7500,3.0357,116.7500,79.7269,35.4180,0.0000,293.5730,36.4983,0.0000,0.0000,0.0000,0.0000,66.2913,66.2913,66.2913,10.1891,100.2825,63.6407,188.4923,26.4524,96.4105,38.2694,184.8724,100.0000,-181.3031,-0.3359,27.4144,59.7118,21.5185,-0.3359,44.6487,22.2931,19.4683,37.2368,43.2678,21.6413,23.1445,-0.1073,28.8276,76.3866,50.0469,28.7529,0.0755,69.1989,23.3442,-52.4249,2.3024,118.9702,102.5095,31.0000,34.3333,40.1953,1.3931,0.6212,20.7826,12.1122,64.8839,37.6976,6.0239,1.6025,6.6780,1.7373,20.3622,11.6286,19.1684,11.1639,1.7493,1.5161,,,,,81.2010,-9999.0000,91.8664,32.4760,36.2957,137.2189,21.2991,21.7558,0.0426,1.7804,0.1125,0.1193,0.6606,
2026-04-15 12:08:00,1.3500,4688.5714,149.8214,117.9464,79.6497,58.3584,0.0000,288.7230,36.4881,0.0000,0.0000,0.0000,0.0000,64.9505,64.9505,64.9505,11.3266,99.7531,63.4270,186.1202,27.7791,94.8049,39.2160,185.2522,100.0000,-181.3168,-0.3359,27.3612,59.2636,21.9458,-0.3359,44.6630,22.3200,19.4710,37.2816,43.2936,21.6231,23.1973,-0.1089,28.7924,100.0000,50.0469,28.7529,0.0138,69.2042,23.3615,-52.1071,2.2414,115.4499,102.5057,31.0000,34.0000,40.1953,1.4304,0.6190,20.7939,11.9957,64.8944,37.3452,5.6353,1.4610,6.3737,1.5912,20.4694,14.0524,19.2551,13.5029,1.7437,1.5142,,,,,81.3539,-9999.0000,90.7918,32.5314,36.4890,135.6578,21.2927,21.8519,0.0426,1.7804,0.1125,0.1193,0.6606,
2026-04-15 12:09:00,1.3667,4930.8929,242.3214,136.0893,79.5235,40.8313,0.0000,294.4594,36.4966,0.0000,0.0000,0.0000,0.0000,66.2521,66.2521,66.2521,10.0258,101.9098,63.5330,187.3180,26.7658,95.9548,38.6865,184.7669,100.0000,-181.3140,-0.3359,27.4863,59.4576,21.5596,-0.3359,44.6079,22.3420,19.4870,37.2443,43.3211,21.6190,23.2362,-0.1099,28.7919,82.4732,50.0469,28.7613,-0.0171,69.1874,23.3701,-52.3513,2.2314,119.6164,102.5151,31.0000,33.8333,40.1953,1.4206,0.6193,20.7752,12.1040,64.9366,37.7095,6.1850,1.5970,6.3464,1.5899,20.4371,12.5012,19.1479,12.0043,1.7486,1.5147,,,,,81.5939,-9999.0000,92.0877,32.2352,36.2818,146.4651,20.9658,21.5539,0.0426,1.7804,0.1125,0.1193,0.6606,
2026-04-15 12:10:00,1.3833,5012.8571,81.9643,144.2857,79.4804,0.0464,0.0000,291.1429,36.5000,0.0000,0.0000,0.0000,0.0000,64.4928,64.4928,64.4845,11.1742,103.7167,63.7936,190.1580,25.3113,97.8021,38.5444,185.3195,100.0000,-181.3250,-0.3359,27.5907,59.6810,21.2829,-0.3359,44.5362,22.3520,19.3786,37.3941,43.4109,21.5065,23.2639,-0.1052,28.8363,1.4591,50.0469,28.7563,-0.0068,69.1022,23.3805,-52.4711,2.6883,123.6474,102.5095,31.0000,34.3333,40.3620,1.4385,0.6205,20.9074,12.0176,65.3228,37.4294,5.5538,1.5228,5.9198,1.5301,4.4135,1.0141,3.4774,0.8047,1.7461,1.5132,,,,,81.8404,-9999.0000,93.6277,32.1691,36.4231,151.0746,20.7931,21.4795,0.0426,1.7804,0.1125,0.1193,0.6606,
2026-04-15 12:11:00,1.4000,5186.2500,173.3929,142.5536,79.3887,33.4444,0.0000,293.7735,36.5000,0.0000,0.0000,0.0000,0.0000,65.9667,65.9667,65.9667,10.1687,101.2069,63.7004,189.1365,25.7565,97.2173,38.2290,184.7703,100.0000,-181.3140,-0.3256,27.6313,59.7797,21.2090,-0.3359,44.4930,22.3460,19.3529,37.3690,43.4297,21.5085,23.3142,-0.1084,28.8699,73.8055,50.0469,28.7495,0.0344,69.0773,23.3675,-52.6994,2.3735,119.2106,102.5029,31.0000,34.3333,40.3620,1.4148,0.6186,20.7072,12.0745,64.7730,37.6237,6.3789,1.6967,6.3727,1.6647,20.1853,11.4009,18.9119,10.9401,1.7499,1.5177,,,,,81.8732,-9999.0000,92.5389,32.1596,36.3721,137.7424,20.7328,21.5060,0.0426,1.7804,0.1125,0.1193,0.6606,
2026-04-15 12:12:00,1.4167,5297.4545,111.2045,129.1026,79.3295,58.1982,0.0000,289.2511,36.5000,0.0000,0.0000,0.0000,0.0000,64.4546,64.4546,64.4546,11.1641,100.4400,63.5587,187.5606,27.1517,95.5886,39.0832,185.2418,100.0000,-181.3304,-0.3359,27.5710,59.8956,21.0891,-0.3359,44.4802,22.3475,19.3729,37.3458,43.3833,21.5180,23.3000,-0.1089,28.8802,100.0000,50.0469,28.7444,0.0241,69.0783,23.3396,-52.6785,2.2109,115.7306,102.5069,31.0000,34.5000,40.5286,1.4025,0.6160,20.7936,11.9336,64.9041,37.1519,5.9993,1.6245,6.6709,1.7402,20.5745,14.0628,19.3174,13.5111,1.7480,1.5149,,,,,81.9180,-9999.0000,91.4343,32.1055,36.3210,136.0521,20.8038,21.5376,0.0426,1.7804,0.1125,0.1193,0.6606,
2026-04-15 12:13:00,1.4333,5518.5714,221.1169,150.3571,79.2108,37.1716,0.0000,294.1735,36.5406,0.0000,0.0000,0.0000,0.0000,65.0638,65.0638,65.0638,10.1180,102.6043,63.7529,189.7348,26.3722,96.6317,37.7507,185.0422,100.0000,-181.3222,-0.3359,27.4928,59.8608,21.1230,-0.3359,44.4846,22.3725,19.4712,37.3173,43.3684,21.4487,23.3087,-0.1125,28.8456,77.3639,50.0469,28.7580,0.0961,69.0036,23.3529,-52.5973,2.5667,119.8589,102.5061,31.0000,34.0000,40.1953,1.4293,0.6199,20.7483,12.0091,64.9124,37.4013,6.1262,1.6134,6.3845,1.5980,20.4679,12.1590,19.2667,11.6817,1.7510,1.5144,,,,,82.2847,-9999.0000,92.8276,32.0925,36.4399,146.5027,20.6546,21.6251,0.0426,1.7804,0.1125,0.1193,0.6606,
2026-04-15 12:14:00,1.4500,5655.0000,136.4286,159.6429,79.1368,0.0042,0.0000,291.0881,36.6040,0.0000,0.0000,0.0000,0.0000,64.1315,64.1315,64.1315,11.1945,104.2802,63.7955,190.2531,24.7655,98.4259,38.7784,185.3895,100.0000,-181.3140,-0.3359,27.4928,59.8490,21.2338,-0.3359,44.4458,22.3833,19.4372,37.3673,43.7604,21.3430,23.3025,-0.1130,28.8313,0.2952,50.0469,28.7444,0.0549,68.9240,23.3719,-52.5749,2.5869,123.8190,102.5086,31.0000,34.5000,40.3620,1.4314,0.6198,20.8378,11.9672,65.0803,37.2602,6.2643,1.6549,6.6148,1.6422,2.6871,0.6923,1.5136,0.3630,1.7477,1.5143,,,,,82.7194,-9999.0000,94.3203,32.2797,36.4878,149.5682,20.7325,21.5142,0.0426,1.7804,0.1125,0.1193,0.6606,
2026-04-15 12:15:00,1.4667,5755.0000,100.0000,130.6964,79.0822,0.2151,0.0000,290.3661,35.8905,0.0000,0.0000,0.0000,0.0000,17.9359,17.9359,17.9359,11.5517,100.0643,75.6092,541.4807,46.8439,97.3870,43.6885,183.5303,29.2683,-181.2559,-0.3359,27.2205,84.7120,25.3071,-0.3359,44.3928,22.3769,19.9208,36.5894,43.9206,21.5633,23.2685,-0.1098,28.8245,4.0583,18.0878,28.7594,0.0397,71.6337,23.3726,-52.6418,3.1033,111.4711,102.5109,31.0000,33.7500,39.6953,1.1595,0.6103,5.9753,3.0913,18.9691,9.7520,3.9140,0.9668,4.3343,0.8368,4.4768,1.3839,3.7161,1.1702,1.0004,0.7872,,,,,82.1035,-9999.0000,90.9796,31.3558,34.4795,131.4464,21.6008,21.6099,0.0426,1.7804,0.1125,0.1193,0.6606,
2026-04-15 12:16:00,1.4833,5769.2857,14.2857,123.3571,79.0744,54.2253,0.0000,294.6360,36.4556,0.0000,0.0000,0.0000,0.0000,25.3641,25.3641,25.3641,11.6211,98.2012,67.0377,246.6154,33.9923,94.1296,38.3477,177.9876,100.0000,-181.3140,-0.3359,26.8999,72.4779,22.4525,-0.3359,44.3787,22.3838,19.5411,37.7411,43.1207,21.9258,23.3027,-0.1110,28.7254,92.4145,70.6004,28.7563,0.0344,69.3614,23.3564,-52.4083,2.4953,110.4964,102.4979,31.0000,33.5000,38.6953,1.3752,0.6085,19.7489,7.1146,61.5818,22.1522,5.8276,1.5184,6.4480,1.6014,20.2602,13.4095,19.1654,12.8001,2.1558,1.9411,,,,,81.6693,-9999.0000,89.6197,44.2134,38.1866,128.4598,21.4933,21.5648,0.0426,1.7804,0.1125,0.1193,0.6606,
2026-04-15 12:17:00,1.5000,5791.4286,22.1429,125.2679,79.0623,60.8257,0.0000,288.8006,36.3984,0.0000,0.0000,0.0000,0.0000,50.1431,50.1382,50.1382,11.8445,99.2199,60.6480,158.4099,25.0677,94.1644,51.1822,175.2421,100.0000,-181.3086,-0.3359,27.2599,63.3923,21.1294,-0.3359,44.3353,22.3940,18.6537,38.0983,43.4072,21.6289,23.3083,-0.1104,28.7272,100.0000,69.9844,28.7495,-0.0273,68.9239,23.3849,-52.2337,2.3531,111.9944,102.5000,31.0000,33.5000,40.1953,1.3666,0.6100,20.6812,10.4509,64.4255,32.5287,6.1941,1.7216,6.7472,1.8436,20.3779,14.1600,19.2296,13.5136,2.1761,1.9541,,,,,81.6511,-9999.0000,90.9702,37.1411,36.3099,130.6345,20.6611,21.4782,0.0426,1.7804,0.1125,0.1193,0.6606,
2026-04-15 12:18:00,1.5167,6090.0000,298.5714,140.1429,78.8974,58.4352,0.0000,288.2230,36.3341,0.0000,0.0000,0.0000,0.0000,66.0478,66.0478,66.0478,11.4789,100.5889,59.4910,148.0701,22.8112,95.2594,53.4405,175.7635,100.0000,-181.3222,-0.3359,27.1631,62.2975,21.3564,-0.3359,44.3391,22.4087,19.8664,36.4764,43.4867,21.5904,23.2940,-0.1110,28.7214,100.0000,69.9844,28.7529,-0.0376,68.1029,23.4486,-52.3552,2.3938,114.7775,102.4944,31.0000,33.8333,40.0286,1.4045,0.6135,20.6943,12.0116,64.5893,37.4117,5.4691,1.4926,6.1880,1.6001,20.2657,14.0601,19.1065,13.4158,2.1793,1.9590,,,,,81.9625,-9999.0000,92.2522,34.4791,35.0729,138.1586,21.3073,21.9572,0.0426,1.7804,0.1125,0.1193,0.6606,
2026-04-15 12:19:00,1.5333,6143.3929,53.3929,121.2500,78.8676,25.3499,0.0000,289.6486,36.1953,0.0000,0.0000,0.0000,0.0000,75.4159,75.4159,75.4159,10.3820,102.3505,59.8686,151.3811,21.8734,96.8898,50.8354,177.5766,100.0000,-181.3195,-0.3359,27.1758,60.8673,22.1697,-0.3359,44.3249,22.4407,20.6405,35.8009,43.2408,21.7402,23.3333,-0.1089,28.7121,62.5387,69.9844,28.7546,0.0446,67.3277,23.5129,-52.3228,2.3024,118.6697,102.4991,31.0000,33.8333,40.0286,1.4400,0.6144,20.7361,12.8537,64.8477,40.0313,5.6819,1.4904,6.3300,1.6210,17.7103,10.2416,16.5607,9.7270,2.1732,1.9559,,,,,82.4083,-9999.0000,93.8556,34.0150,34.7140,144.8146,21.4976,21.8833,0.0426,1.7804,0.1125,0.1193,0.6606,
2026-04-15 12:20:00,1.5500,6217.8571,74.4643,120.5000,78.8260,8.8709,0.0000,291.2376,36.1953,0.0000,0.0000,0.0000,0.0000,79.3009,79.3009,79.3009,10.1382,101.9333,60.4832,156.7856,21.8775,97.6619,50.7952,179.9939,100.0000,-181.3304,-0.3359,27.2124,60.1370,22.0331,-0.3359,44.2895,22.4583,20.7661,35.8939,42.9484,21.8538,23.3503,-0.1084,28.7277,36.2122,69.9844,28.7529,0.0344,66.6591,23.5814,-52.4792,2.4547,118.6191,102.5062,31.1667,33.6667,39.8620,1.3477,0.6107,20.6754,13.1928,64.5192,41.0680,6.4408,1.6616,6.9940,1.8563,12.9362,6.3056,11.9333,5.8753,2.1701,1.9580,,,,,82.4720,-9999.0000,94.1563,34.1459,35.1015,139.9225,21.2968,21.6696,0.0426,1.7804,0.1125,0.1193,0.6606,
2026-04-15 12:21:00,1.5667,6400.1786,182.3214,121.3929,78.7233,60.2864,0.0000,291.5491,36.1953,0.0000,0.0000,0.0000,0.0000,79.3256,79.3256,79.3256,10.0974,99.1129,60.6930,158.7005,23.7420,95.6876,52.8602,182.3062,100.0000,-181.3195,-0.3359,27.2427,59.5753,22.2581,-0.3359,44.2735,22.4633,20.5365,36.2451,42.7695,21.9428,23.3754,-0.1125,28.7263,100.0000,69.9844,28.7580,-0.0685,66.1911,23.6346,-52.7089,2.2820,112.1473,102.5025,31.0000,33.5000,40.1953,1.3333,0.6114,20.6908,13.1616,64.5403,40.9667,5.4160,1.4744,7.1510,1.8496,20.2353,14.0727,19.1703,13.4166,2.1723,1.9574,,,,,82.2444,-9999.0000,92.0843,34.7197,35.5032,128.2560,21.4549,21.6698,0.0426,1.7804,0.1125,0.1193,0.6606,
