time,elapsed_hr,mass_g,dry_rate_g_min,dry_rate_smooth_g_min,predicted_mc_pct,d201_motor_current,d201_motor_dc_bus_voltage,d201_motor_igbt_temperature,d201_motor_power,d201_motor_speed,d201_motor_speed_setpoint,d201_motor_torque_percent,d202_oil_heater_controller_pwm_1,d202_oil_heater_controller_pwm_2,d202_oil_heater_controller_pwm_3,d204_process_vessel_inlet_gauge_pressure,d205_process_vessel_outlet_temperature_1,d206_process_vessel_outlet_dew_point,d206_process_vessel_outlet_mixing_ratio,d206_process_vessel_outlet_relative_humidity,d206_process_vessel_outlet_temperature_2,d207_process_vessel_outlet_gauge_pressure,d208_jacket_oil_temperature,d301_cooling_fan_controller_pwm,d302_condenser_inlet_temperature,d303_condenser_inlet_gauge_pressure,d304_condenser_outlet_temperature_1,d305_condenser_outlet_relative_humidity,d305_condenser_outlet_temperature_2,d306_condenser_outlet_gauge_pressure,d307_ambient_relative_humidity,d307_ambient_temperature,d308_cooling_air_inlet_relative_humidity,d308_cooling_air_inlet_temperature,d309_cooling_air_outlet_relative_humidity,d309_cooling_air_outlet_temperature,d310_condensate_temperature,d311_condensate_drum_inlet_flow,d311_condensate_drum_inlet_temperature,d401_air_heater_controller_pwm,d402_blower_fan_controller_setpoint,d403_blower_fan_inlet_temperature_1,d404_blower_fan_inlet_gauge_pressure,d405_blower_inlet_relative_humidity,d405_blower_inlet_temperature_2,d406_system_airflow,d407_air_heater_outlet_gauge_pressure,d408_air_heater_outlet_temperature,d409_barometric_pressure_kpa,internal_chip_temperature__lb1_air_handler,internal_chip_temperature__lb1_condenser,internal_chip_temperature__lb1_process_vessel,current__ch0_peak,current__ch0_rms,current__ch1_peak,current__ch1_rms,current__ch2_peak,current__ch2_rms,current__ch3_peak,current__ch3_rms,current__ch4_peak,current__ch4_rms,current__ch5_peak,current__ch5_rms,current__ch6_peak,current__ch6_rms,current__ch7_peak,current__ch7_rms,thermocouples__ch0,thermocouples__ch1,thermocouples__ch2,thermocouples__ch3,thermocouples__ch4,thermocouples__ch5,thermocouples__ch6,thermocouples__ch7
2026-04-09 12:19:00,1.5500,3317.5000,88.3929,92.6250,81.3279,1.3360,282.9001,39.7120,0.0000,24.0270,24.0000,13.2628,62.4566,62.4566,62.4566,4.0805,50.2897,63.5550,187.8021,21.2682,102.4053,26.2227,185.0165,100.0000,-181.2160,-0.3359,23.2122,56.5186,23.1684,-0.3359,49.2264,22.8310,22.8480,35.9589,47.3247,22.1965,28.1008,-0.0239,29.4749,100.0000,34.9922,28.7647,0.0241,73.0648,23.2672,-40.8246,1.8553,172.8297,101.9417,33.1667,34.5000,40.1953,1.5471,0.7403,20.8271,11.6611,67.3989,36.8286,5.0068,1.2883,6.1180,1.5992,19.8347,13.7757,18.8683,13.3045,1.4046,1.2512,74.9361,77.3994,96.9300,27.6963,34.7148,205.8686,21.4257,22.2393
2026-04-09 12:20:00,1.5667,3416.9643,99.4643,93.0536,81.2822,1.3361,287.4475,39.9340,0.0000,24.0266,24.0000,12.7987,63.4413,63.4413,63.4413,3.2266,50.7320,63.6167,188.4598,21.2943,102.4498,25.4393,184.7841,100.0000,-181.2717,-0.3359,23.1987,56.5192,23.1747,-0.3359,49.1960,22.8657,23.0156,36.0723,47.3648,22.1449,27.7151,-0.0281,29.4962,100.0000,34.9922,28.7546,0.0344,73.0768,23.3298,-40.7703,1.7229,172.9897,101.9371,33.5000,34.5000,40.1953,1.5686,0.7431,20.7229,11.7723,66.8613,37.1415,5.5006,1.5060,6.0264,1.5652,19.9204,13.7680,18.9412,13.2999,1.4066,1.2462,76.2462,77.6564,96.6724,27.7184,35.2652,206.4225,21.4046,22.2598
2026-04-09 12:21:00,1.5833,3518.2143,101.2500,93.3929,81.2354,1.0518,285.1813,39.9638,0.0000,17.9160,16.0000,10.5312,62.4379,62.4294,62.4296,4.2237,50.9293,63.5650,187.9242,21.1820,102.5531,24.6964,185.0915,100.0000,-181.2328,-0.3359,23.1991,56.4488,23.1984,-0.3359,49.1491,22.9019,22.9734,36.1408,47.4107,22.1268,27.7616,-0.0244,29.5336,100.0000,34.9922,28.7546,0.0138,73.1063,23.3599,-40.3911,1.5608,173.6807,101.9370,33.6667,34.5000,40.1953,1.5419,0.7369,20.7282,11.6612,66.2093,36.6243,6.0754,1.5610,6.7294,1.6745,19.8977,13.7888,18.9692,13.3180,1.4139,1.2554,76.9149,78.3595,97.2667,27.8007,35.1849,207.1281,21.4791,22.2311
2026-04-09 12:22:00,1.6000,3622.1429,103.9286,94.3036,81.1871,1.0722,288.8538,39.5923,0.0000,-18.1120,-20.0000,10.9151,61.7331,61.7331,61.7331,3.4704,50.0475,64.3002,200.9191,21.6962,103.0989,28.1460,185.2641,100.0000,-181.2329,-0.3359,23.1759,56.3236,23.2267,-0.3359,49.0807,22.9316,23.3973,35.5047,47.0836,22.2605,27.5082,-0.0255,29.5742,100.0000,34.9922,28.7630,0.0446,73.1597,23.3440,-41.5018,1.6518,174.2195,101.9287,33.8333,34.5000,39.8620,1.5223,0.7341,20.7907,11.6359,65.8979,36.5036,5.8543,1.4651,6.7749,1.8619,19.8296,13.7937,18.9872,13.3263,1.4131,1.2551,76.2098,79.1123,97.8067,27.6145,34.6044,207.8413,21.6577,22.3168
2026-04-09 12:23:00,1.6167,3746.2500,124.1071,97.9643,81.1291,1.3364,284.6714,40.0207,0.0000,-24.0336,-24.0000,12.9355,61.1240,61.1240,61.1240,3.9991,51.6517,67.5281,237.9908,24.8161,103.0460,27.5354,185.3753,100.0000,-181.1631,-0.3359,23.2088,56.2628,23.3016,-0.3359,49.0309,22.9611,22.1949,37.4449,47.1299,22.2376,27.5548,-0.0255,29.5876,100.0000,34.9922,28.7715,0.0446,73.1794,23.3518,-40.9629,1.4895,175.2702,101.9320,33.5000,34.5000,40.3620,1.5194,0.7368,20.6946,11.5425,65.8126,36.2433,6.2688,1.6886,6.9511,1.9405,19.8956,13.7970,19.0231,13.3255,1.4239,1.2501,75.0157,79.3594,97.7088,29.3444,37.3123,207.5915,21.3709,22.0592
2026-04-09 12:24:00,1.6333,3876.2500,130.0000,102.0432,81.0680,1.3372,286.3658,40.2630,0.0000,-24.0336,-24.0000,12.8243,61.9419,61.9419,61.9419,3.3687,51.3688,67.8559,242.8682,25.0733,103.1673,27.0875,184.9749,100.0000,-181.2022,-0.3359,23.2055,56.1474,23.4044,-0.3359,48.9930,22.9943,20.8990,38.5607,47.0522,22.2674,28.1411,-0.0265,29.6543,100.0000,34.9922,28.7512,0.0035,73.4326,23.4034,-40.4560,1.5710,176.3579,101.9318,33.8333,34.5000,41.1953,1.5715,0.7404,20.6259,11.6301,66.4998,36.6195,5.7393,1.4353,5.7765,1.5281,19.9963,13.7747,18.9359,13.2929,1.4209,1.2514,74.2783,79.4749,97.9186,30.3550,37.8427,209.1722,21.3145,22.0976
2026-04-09 12:25:00,1.6500,4006.2500,130.0000,106.3571,81.0065,0.7807,285.8038,40.0131,0.0000,-0.0109,3.2000,8.4202,62.2749,62.2749,62.2749,4.2849,48.9130,63.2391,188.7294,19.8826,104.2856,26.7316,184.9305,100.0000,-181.2022,-0.3359,23.2190,55.9155,23.5559,-0.3359,48.9272,23.0250,20.5315,38.5113,47.0622,22.2180,29.1656,-0.0270,29.7406,100.0000,34.9922,28.7529,0.0344,73.7460,23.4581,-40.9406,1.7232,177.2601,101.9289,33.6667,35.0000,41.1953,1.5294,0.7368,20.7599,11.6456,65.6642,36.5053,5.8616,1.6114,6.8453,1.8526,19.8250,13.7799,18.9708,13.3156,1.3979,1.2530,75.2195,80.5568,98.9466,30.4573,36.8629,210.5273,21.4743,22.1850
2026-04-09 12:26:00,1.6667,4130.5357,124.2857,107.6071,80.9474,1.3385,287.8262,40.2742,0.0000,24.0297,24.0000,13.3821,61.9862,61.9862,61.9862,3.2164,52.0164,65.8018,214.8008,20.7074,106.0791,26.4876,184.9193,100.0000,-181.1660,-0.3256,23.2190,55.9111,23.4352,-0.3359,48.8610,23.0438,21.9223,36.7628,47.0309,22.2280,29.3557,-0.0276,29.7818,100.0000,34.9922,28.7478,-0.0068,74.0077,23.5156,-39.8740,1.5913,177.4557,101.9290,34.0000,34.8333,40.6953,1.5675,0.7368,20.6925,11.6529,66.6828,36.7299,5.8460,1.4960,6.4796,1.6070,19.9497,13.7765,18.9776,13.3040,1.4196,1.2500,77.9554,80.3378,100.0936,28.4489,35.6808,210.1651,21.6074,22.3084
2026-04-09 12:27:00,1.6833,4262.8571,132.3214,110.3214,80.8839,1.3364,282.4928,40.5177,0.0000,24.0293,24.0000,13.1115,61.3409,61.3409,61.3409,4.1721,53.0047,65.5415,211.3989,20.7064,105.7381,27.2302,185.1281,100.0000,-181.2131,-0.3256,23.2363,55.8863,23.4784,-0.3359,48.8253,23.0658,22.0089,36.9993,47.0486,22.2499,28.7945,-0.0260,29.7691,100.0000,34.9922,28.7563,0.0755,73.9706,23.5483,-40.5434,1.7436,177.4387,101.9249,34.0000,34.6667,41.0286,1.5312,0.7392,20.6681,11.5404,66.2549,36.3450,6.0491,1.5438,6.3730,1.6131,19.9135,13.7801,18.9463,13.3054,1.4216,1.2529,79.4758,80.7241,99.9983,28.6448,36.1234,210.7875,21.6394,22.3271
2026-04-09 12:28:00,1.7000,4377.8571,115.0000,114.8750,80.8285,1.0657,288.7048,40.5411,0.0000,18.1116,16.4000,10.8227,63.1875,63.1875,63.1875,3.3789,50.3352,64.7865,202.1638,19.3230,106.7814,23.4247,184.5803,100.0000,-181.1971,-0.3359,23.1758,55.8832,23.4415,-0.3359,48.7438,23.0910,22.1725,36.7137,46.8093,22.4245,28.3333,-0.0260,29.8025,100.0000,34.9922,28.7613,0.0755,73.9452,23.5695,-40.3727,1.2965,177.4986,101.9261,34.0000,34.6667,40.6953,1.5144,0.7364,20.7743,11.7507,65.6235,36.8006,6.0112,1.5487,7.3310,1.9413,19.7434,13.7669,19.0120,13.3097,1.4103,1.2540,80.8927,81.3236,101.0989,28.6022,35.6631,211.0769,21.8513,22.4075
2026-04-09 12:29:00,1.7167,4480.0000,102.1429,116.2500,80.7790,1.0602,282.9657,40.1544,0.0000,-17.9157,-19.6000,10.8305,60.8026,60.8026,60.8026,4.3755,51.8586,66.2989,227.1488,21.4512,106.0731,30.7607,185.5663,100.0000,-181.2023,-0.3359,23.1858,56.0349,23.3960,-0.3359,48.7195,23.1106,22.6371,36.4348,46.8184,22.3646,28.2720,-0.0260,29.7534,100.0000,34.9922,28.7478,0.0652,73.9311,23.5904,-41.2579,1.7539,177.9069,101.9292,34.0000,35.0000,40.1953,1.5098,0.7367,20.7859,11.5115,66.3473,36.1696,5.5955,1.4396,6.8470,1.6933,19.7851,13.7780,18.9155,13.3045,1.4109,1.2528,79.1126,81.0686,100.7319,28.3361,35.9338,210.3910,21.7874,22.4454
2026-04-09 12:30:00,1.7333,4606.6071,126.6071,118.9643,80.7172,1.3376,288.0408,40.5750,0.0000,-24.0355,-24.0000,12.9216,60.6012,60.6012,60.6012,3.2672,51.0124,69.5835,269.8001,25.5251,104.8280,27.1488,185.2251,100.0000,-181.1771,-0.3256,23.1959,55.9407,23.5603,-0.3359,48.7038,23.1433,21.0271,38.8478,46.8555,22.4408,28.5656,-0.0250,29.7680,100.0000,34.9922,28.7529,0.0755,73.9492,23.6051,-41.1437,1.7944,178.6813,101.9309,34.0000,35.3333,41.3620,1.5092,0.7376,20.8228,11.5184,66.6970,36.2500,5.2419,1.3070,6.3300,1.7064,19.7794,13.7647,18.9118,13.2973,1.4133,1.2466,76.4571,80.4411,99.5354,30.8373,38.8407,211.0125,21.6479,22.1703
2026-04-09 12:31:00,1.7500,4748.2143,141.6071,123.0000,80.6477,1.3370,282.6178,40.8307,0.0000,-24.0344,-24.0000,12.7860,61.6757,61.6757,61.6757,3.9790,52.8917,69.8211,274.0500,25.8581,104.7355,27.9014,184.9142,100.0000,-181.1966,-0.3359,23.1922,55.9056,23.5747,-0.3359,48.6638,23.1757,19.6398,39.9193,46.5068,22.7100,30.1408,-0.0244,29.8770,99.6947,34.9922,28.7630,0.0652,74.2872,23.6590,-41.2273,1.7538,179.6027,101.9270,33.8333,35.5000,42.1953,1.5475,0.7404,20.7597,11.6028,66.8410,36.5447,5.6791,1.4298,6.3574,1.6021,19.8620,13.7473,18.9289,13.2804,1.4093,1.2436,75.9072,80.3259,99.6493,32.0069,38.9877,213.0863,21.9178,22.2020
2026-04-09 12:32:00,1.7667,4876.7857,128.5714,125.4643,80.5841,0.7854,288.7907,40.5725,0.0000,-0.4089,3.2000,8.0729,62.6000,62.6000,62.6000,3.6128,53.0322,65.2414,211.7318,20.9085,105.3546,26.6910,184.7000,100.0000,-181.1440,-0.3359,23.3509,55.9157,23.5466,-0.3359,48.6159,23.2010,19.4175,39.7298,46.1597,22.7440,30.3858,-0.0276,30.0092,88.3224,34.9922,28.7596,0.0138,74.6969,23.7275,-40.1634,1.6219,180.4309,101.9297,34.0000,35.5000,42.1953,1.5046,0.7395,20.7976,11.6920,65.9984,36.6458,5.7801,1.4168,6.9106,1.7571,19.8007,12.9500,18.9556,12.5099,1.3870,1.2459,74.2367,80.4349,100.0937,31.7200,38.1211,214.0463,21.6892,22.2918
2026-04-09 12:33:00,1.7833,4996.4286,119.6429,125.0179,80.5246,1.3363,283.7120,40.8697,0.0000,24.0281,24.0000,12.8808,61.4863,61.4863,61.4863,3.6432,51.8967,67.0431,231.2298,21.2419,106.9167,27.4540,185.1668,100.0000,-181.2079,-0.3359,23.4080,55.8043,23.6292,-0.3359,48.5805,23.2304,20.7598,38.1008,46.3962,22.5966,30.3596,-0.0250,30.0750,92.6616,34.9922,28.7546,0.0858,75.0143,23.7764,-40.7221,1.7128,179.8501,101.9242,34.0000,35.5000,41.5286,1.5534,0.7433,20.5847,11.5708,65.7412,36.4019,6.3194,1.6316,6.5479,1.5879,19.9561,13.2127,19.0323,12.7634,1.4092,1.2452,77.6764,81.9759,101.1827,29.6250,37.0284,211.1341,21.8463,22.4559
2026-04-09 12:34:00,1.8000,5112.6786,116.2500,123.6429,80.4664,1.3359,285.5340,41.1345,0.0000,24.0297,24.0000,12.6693,60.9400,60.9400,60.9400,3.7550,52.8984,66.4877,223.6306,20.8488,106.7806,27.7793,185.2366,100.0000,-181.1548,-0.3359,23.4113,55.6087,23.7576,-0.3359,48.5182,23.2561,20.8327,38.2904,46.4069,22.5758,29.2122,-0.0270,30.1016,100.0000,34.9922,28.7681,0.1064,74.9625,23.8091,-40.6044,1.4999,178.3813,101.9214,34.0000,35.5000,41.8620,1.5279,0.7391,20.7026,11.5043,66.1556,36.2065,5.8780,1.5448,6.8077,1.7156,19.8476,13.7824,18.9552,13.3133,1.3943,1.2394,80.4291,82.6204,101.1447,29.8886,37.3923,208.4812,21.9008,22.4814
2026-04-09 12:35:00,1.8167,5226.7857,114.1071,122.0536,80.4089,1.0702,287.3631,41.2301,0.0000,18.2628,16.4000,10.1791,61.7625,61.7625,61.7625,3.4909,52.2228,66.5694,225.0522,21.2798,106.2809,24.3508,184.9473,100.0000,-181.1995,-0.3359,23.3948,55.5547,23.7363,-0.3359,48.4783,23.2919,20.9275,38.2069,46.5239,22.4760,29.0306,-0.0239,30.0921,100.0000,34.9922,28.7495,0.0138,74.8952,23.8429,-41.0604,1.7945,178.0152,101.9211,34.0000,35.5000,41.5286,1.5803,0.7470,20.6957,11.6177,66.3283,36.6029,5.4796,1.4107,5.7984,1.3737,19.9206,13.7717,18.8907,13.2917,1.3925,1.2401,82.1284,82.9854,101.1914,29.6543,37.4246,208.7991,21.7397,22.5498
2026-04-09 12:36:00,1.8333,5336.5455,109.7597,120.6010,80.3534,1.0498,284.0996,40.7448,0.0000,-17.7652,-19.6000,10.3528,59.6099,59.6099,59.6099,4.2024,52.1132,67.1705,243.5441,22.4120,106.0490,33.1318,185.5867,100.0000,-181.1467,-0.3359,23.4440,55.6323,23.6822,-0.3359,48.4154,23.3249,21.4430,37.5742,46.7617,22.4117,29.0676,-0.0265,30.0770,100.0000,34.9922,28.7596,0.0549,74.8529,23.8667,-40.3628,1.5303,177.9757,101.9235,34.0000,35.5000,41.3620,1.5194,0.7448,20.7634,11.3997,65.7038,35.7423,6.0018,1.6541,6.9042,1.9125,19.8497,13.7926,19.0120,13.3264,1.4000,1.2448,79.7893,81.9594,101.5409,29.2816,36.7460,210.8611,21.8364,22.6351
2026-04-09 12:37:00,1.8500,5446.6071,110.0617,118.3750,80.2973,1.3364,288.4969,41.2260,0.0000,-24.0379,-24.0000,12.4420,60.1475,60.1475,60.1475,3.3484,51.5004,70.8229,291.8972,26.3612,105.4302,26.8947,185.1027,100.0000,-181.1854,-0.3359,23.4538,55.5569,23.7531,-0.3359,48.3654,23.3544,20.1241,39.7533,46.8693,22.3863,29.1529,-0.0244,30.0648,100.0000,34.9922,28.7563,0.1064,74.8178,23.9058,-40.3500,1.6727,178.8307,101.9251,34.0000,35.5000,42.1953,1.5398,0.7407,20.7429,11.4710,66.1284,36.0223,6.2262,1.5579,6.7313,1.7355,19.9052,13.7929,19.0299,13.3294,1.3997,1.2357,76.3683,80.8468,100.2857,31.9040,39.7454,210.8606,21.5230,22.3370
2026-04-09 12:38:00,1.8667,5558.0357,111.4286,118.0179,80.2402,1.3360,283.4282,41.4802,0.0000,-24.0324,-24.0000,12.1188,61.2563,61.2563,61.2563,3.9382,53.8056,70.4654,285.3875,25.2275,106.2607,27.4031,184.7583,100.0000,-181.1991,-0.3256,23.4113,55.4660,23.8112,-0.3359,48.3147,23.3789,18.8594,40.6706,46.6453,22.5333,30.2923,-0.0291,30.1203,87.5780,34.9922,28.7444,0.0241,75.1346,23.9592,-41.2072,1.8757,180.4029,101.9218,34.0000,35.5000,42.1953,1.5455,0.7422,20.8198,11.5849,67.2898,36.5891,5.3156,1.3344,6.3837,1.4481,19.8423,12.8959,18.8711,12.4506,1.4083,1.2353,75.3532,80.1853,100.5743,32.9323,39.5628,212.4153,21.7166,22.3979
2026-04-09 12:39:00,1.8833,5670.0000,111.9643,119.0000,80.1825,0.7871,288.6725,41.1789,0.0000,-0.6216,2.8000,8.1710,61.2841,61.2841,61.2841,3.9281,53.2400,65.8464,220.1897,20.2330,107.1086,27.4637,184.8113,100.0000,-181.1135,-0.3359,23.3881,55.4515,23.7970,-0.3359,48.2590,23.4042,18.8581,40.2793,46.3950,22.6449,30.8818,-0.0270,30.2163,83.6514,34.9922,28.7580,0.0344,75.4993,23.9938,-39.9495,2.0383,180.4198,101.9232,34.0000,35.5000,42.1953,1.5085,0.7430,20.8577,11.5748,66.1895,36.2767,5.3222,1.4061,6.7934,1.6255,19.7442,12.5309,18.8818,12.0975,1.3923,1.2387,74.2523,80.6449,101.3690,32.4811,38.5713,211.1356,21.9595,22.4955
2026-04-09 12:40:00,1.9000,5784.1071,114.1071,117.7500,80.1234,1.3373,285.7376,41.4437,0.0000,24.0277,24.0000,12.9058,60.2023,60.2023,60.2023,3.6026,51.8063,67.2844,234.9887,20.8561,107.7928,28.9801,185.2061,100.0000,-181.1747,-0.3359,23.3882,55.4555,23.7717,-0.3359,48.2107,23.4201,20.4510,38.2792,46.2229,22.7026,30.9875,-0.0260,30.2771,100.0000,34.9922,28.7563,-0.0068,75.7712,24.0039,-40.4846,1.5810,178.2030,101.9267,34.0000,35.5000,42.1953,1.5465,0.7484,20.6530,11.4667,65.8685,36.0409,6.3431,1.7647,6.8562,1.7121,19.9421,13.8001,19.0291,13.3278,1.4050,1.2428,78.5095,83.1593,102.1952,30.0781,37.1687,208.1838,22.0517,22.6556
2026-04-09 12:41:00,1.9167,5901.2500,117.1429,115.3036,80.0623,1.3360,284.6506,41.6006,0.0000,24.0305,24.0000,12.6750,59.7962,59.7962,59.7962,4.1413,53.8907,66.4805,224.0734,20.7368,106.9410,27.2504,185.1164,100.0000,-181.1246,-0.3359,23.3984,55.4471,23.7887,-0.3359,48.1762,23.4476,20.4876,38.7046,46.4488,22.5154,30.1207,-0.0276,30.2382,100.0000,34.9922,28.7563,0.0652,75.6369,24.0133,-39.8970,1.7333,177.5151,101.9242,34.0000,35.5000,42.1953,1.5559,0.7440,20.6746,11.4079,65.9167,35.8449,6.4589,1.7550,6.7725,1.7393,19.9528,13.7974,19.0332,13.3275,1.4175,1.2414,81.9197,83.9331,101.7445,30.2101,37.9638,207.5910,21.6920,22.7041
2026-04-09 12:42:00,1.9333,6019.4643,118.2143,114.2679,80.0003,1.0785,288.5385,41.7284,0.0000,18.3987,16.8000,10.5161,60.8628,60.8628,60.8628,3.3586,53.7923,66.3618,222.0137,20.9374,106.4719,25.1853,184.7807,100.0000,-181.1439,-0.3359,23.4047,55.4089,23.7818,-0.3359,48.1367,23.4878,20.4887,38.6270,46.6865,22.4047,29.6811,-0.0260,30.1842,100.0000,34.9922,28.7580,0.0241,75.5040,24.0371,-39.6996,1.6117,177.8505,101.9264,34.0000,35.5000,42.0286,1.5596,0.7457,20.6267,11.5102,65.4761,36.1154,6.1928,1.7528,6.4207,1.6404,19.9766,13.7878,19.0414,13.3182,1.3901,1.2401,83.1322,84.0111,101.6542,30.3322,37.5594,208.6938,21.7134,22.8150
2026-04-09 12:43:00,1.9500,6145.0000,125.5357,114.8571,79.9340,1.0442,283.8235,41.1574,0.0000,-17.6238,-19.2000,10.3522,58.5064,58.5064,58.5064,4.2735,52.7717,66.9841,242.8395,22.3378,106.0337,33.3754,185.4973,100.0000,-181.1523,-0.3359,23.4994,55.3701,23.8199,-0.3359,48.0690,23.5277,21.0387,37.9806,46.6173,22.5177,29.8767,-0.0265,30.1607,100.0000,34.9922,28.7512,0.0344,75.4430,24.0182,-40.4415,1.7436,178.4533,101.9241,34.0000,35.5000,41.8620,1.4985,0.7419,20.7467,11.3022,65.8666,35.4801,5.6685,1.3625,6.5461,1.7528,19.8361,13.7930,18.9786,13.3178,1.3947,1.2353,80.3325,82.1737,101.7742,29.8104,37.2276,210.0790,22.0642,22.7843
2026-04-09 12:44:00,1.9667,6342.8571,197.8571,123.0179,79.8286,1.3368,288.8360,41.6164,0.0000,-24.0351,-24.0000,12.3790,58.3684,58.3684,58.3684,3.3586,52.9982,71.5505,305.5988,26.9274,105.7148,28.3083,185.1806,100.0000,-181.1333,-0.3256,23.4440,55.4193,23.8312,-0.3359,47.9889,23.5524,19.6933,40.2247,46.5930,22.5910,29.5322,-0.0239,30.1443,99.8060,34.9922,28.7596,0.0446,75.3895,23.9939,-40.6784,1.5506,179.3447,101.9241,34.0000,35.5000,42.1953,1.5403,0.7469,20.7092,11.2774,66.1628,35.4525,6.1467,1.5914,6.8349,1.7377,19.8955,13.7836,18.9975,13.3132,1.4043,1.2331,76.9897,81.4309,100.7034,32.7318,40.3113,210.4591,21.7938,22.4659
2026-04-09 12:45:00,1.9833,6510.1786,167.3214,128.3393,79.7386,1.3368,283.4376,41.8257,0.0000,-24.0348,-24.0000,12.3375,59.3540,59.3540,59.3540,3.9277,52.8217,71.1931,298.7207,26.4176,105.8263,28.9801,184.8422,100.0000,-181.1858,-0.3359,23.3239,55.2853,23.9491,-0.3359,47.9507,23.5750,18.4945,41.1290,46.1197,22.8322,30.9283,-0.0265,30.1512,81.0840,34.9922,28.7546,0.0446,75.7455,24.0433,-41.0952,1.4795,180.6478,101.9238,34.0000,35.5000,42.1953,1.5273,0.7467,20.8328,11.4322,66.6878,35.9213,6.0587,1.4792,6.9824,1.8524,19.8955,12.4350,19.0260,12.0105,1.4002,1.2307,75.8309,80.7811,100.7039,33.9259,40.1178,212.9395,21.9882,22.6347
2026-04-09 12:46:00,2.0000,6664.2857,154.1071,132.7740,79.6551,0.7842,288.8574,41.5031,0.0000,-0.9090,2.4000,7.8675,61.0102,61.0102,61.0102,4.0297,52.9604,66.6185,231.6415,21.5601,106.2819,26.9552,184.5669,100.0000,-181.1388,-0.3359,23.4109,55.2381,23.9508,-0.3359,47.8990,23.5942,18.5525,40.6141,45.8863,22.8803,31.9370,-0.0265,30.2370,80.2195,34.9922,28.7647,0.0858,76.1508,24.1229,-40.8008,1.9264,180.5257,101.9211,34.0000,35.5000,42.1953,1.5423,0.7462,20.8675,11.5555,66.1978,36.1961,6.5549,1.6038,7.2158,1.7722,19.9278,12.3298,19.0591,11.9070,1.3866,1.2341,74.8503,81.0796,101.1203,33.0357,38.9175,210.5823,22.1879,22.6928
2026-04-09 12:47:00,2.0167,6792.8571,128.5714,134.6250,79.5848,1.3359,285.1069,41.7413,0.0000,24.0297,24.0000,12.3269,60.1695,60.1695,60.1695,3.5923,50.9973,67.2147,233.5548,21.5693,106.6995,27.4842,184.9029,100.0000,-181.1690,-0.3359,23.5026,55.1544,23.9665,-0.3359,47.8466,23.6064,20.0129,38.7301,45.8142,22.7750,31.3810,-0.0239,30.3512,100.0000,34.9922,28.7546,0.0652,76.3911,24.1792,-40.5868,1.5506,177.6995,101.9224,34.0000,35.5000,42.1953,1.5638,0.7474,20.7262,11.4443,66.5373,36.0002,6.0784,1.6226,6.7441,1.7574,19.9304,13.7712,19.0429,13.3004,1.4102,1.2379,78.1305,84.0257,101.8240,30.6089,37.5464,206.9441,22.0033,22.8116
2026-04-09 12:48:00,2.0333,6906.6071,113.7500,134.8571,79.5222,1.3359,283.9392,41.9712,0.0000,24.0281,24.0000,11.9831,59.7511,59.7511,59.7428,4.0401,54.0027,68.2002,248.1266,22.2875,107.0106,28.4813,185.0806,100.0000,-181.1082,-0.3359,23.4342,55.0859,23.9854,-0.3359,47.8140,23.6227,20.2113,38.8600,46.1492,22.6329,30.9078,-0.0244,30.3451,100.0000,34.9922,28.7512,0.0138,76.1923,24.2319,-40.5687,1.6521,176.8176,101.9192,34.0000,35.5000,42.1953,1.5554,0.7474,20.7809,11.3940,66.9384,35.8455,6.5093,1.6218,7.1189,1.7841,19.9161,13.7699,19.0145,13.2989,1.3969,1.2371,81.9565,84.7843,101.6133,30.7178,38.0477,206.7726,21.9942,22.8224
2026-04-09 12:49:00,2.0500,7029.6429,123.0357,135.9643,79.4541,1.0860,287.3069,41.9513,0.0000,18.5249,16.8000,10.1551,59.8843,59.8843,59.8843,3.3992,52.0473,67.5033,238.0861,21.6667,106.9610,22.0613,185.0034,100.0000,-181.1548,-0.3359,23.5287,55.1823,23.8677,-0.3359,47.7628,23.6370,20.2758,38.7678,46.1824,22.5836,30.1444,-0.0260,30.3525,100.0000,34.9922,28.7580,0.0652,76.0068,24.2655,-40.2572,1.6727,177.0539,101.9179,34.0000,35.5000,42.1953,1.5446,0.7493,20.7402,11.3885,66.2741,35.7331,6.1372,1.5032,6.9183,1.7423,19.8017,13.7368,18.9716,13.2694,1.4014,1.2398,83.1020,84.7322,101.7769,30.4689,37.7758,206.6945,21.8426,22.8598
2026-04-09 12:50:00,2.0667,7150.3571,120.7143,136.6250,79.3868,1.0376,282.2756,41.4344,0.0000,-17.5064,-19.2000,10.1058,58.0255,58.0255,58.0342,4.2125,52.5876,68.0378,257.0325,23.0433,106.3814,32.0831,185.4807,100.0000,-181.1387,-0.3359,23.6513,55.1222,23.9341,-0.3359,47.7154,23.6516,20.8682,38.0677,46.4107,22.4856,29.9072,-0.0260,30.3128,100.0000,34.9922,28.7495,0.0446,75.8598,24.2438,-40.5197,1.7031,177.4029,101.9172,34.0000,35.5000,42.1953,1.5340,0.7488,20.6740,11.2090,65.9424,35.1894,5.9961,1.5465,6.8284,1.7924,19.8494,13.7359,18.9970,13.2651,1.4010,1.2436,80.3709,82.3869,102.0522,29.8218,37.3840,208.2756,21.9335,22.8300
