time,elapsed_hr,mass_g,dry_rate_g_min,dry_rate_smooth_g_min,predicted_mc_pct,estimated_airflow_cfm,d201_motor_current,d201_motor_dc_bus_voltage,d201_motor_igbt_temperature,d201_motor_power,d201_motor_speed,d201_motor_speed_setpoint,d201_motor_torque_percent,d202_oil_heater_controller_pwm_1,d202_oil_heater_controller_pwm_2,d202_oil_heater_controller_pwm_3,d204_process_vessel_inlet_gauge_pressure,d205_process_vessel_outlet_temperature_1,d206_process_vessel_outlet_dew_point,d206_process_vessel_outlet_mixing_ratio,d206_process_vessel_outlet_relative_humidity,d206_process_vessel_outlet_temperature_2,d207_process_vessel_outlet_gauge_pressure,d208_jacket_oil_temperature,d301_cooling_fan_controller_pwm,d302_condenser_inlet_temperature,d303_condenser_inlet_gauge_pressure,d304_condenser_outlet_temperature_1,d305_condenser_outlet_relative_humidity,d305_condenser_outlet_temperature_2,d306_condenser_outlet_gauge_pressure,d307_ambient_relative_humidity,d307_ambient_temperature,d308_cooling_air_inlet_relative_humidity,d308_cooling_air_inlet_temperature,d309_cooling_air_outlet_relative_humidity,d309_cooling_air_outlet_temperature,d310_condensate_temperature,d311_condensate_drum_inlet_flow,d311_condensate_drum_inlet_temperature,d401_air_heater_controller_pwm,d402_blower_fan_controller_setpoint,d402_blower_fan_motor_current,d402_blower_fan_motor_dc_bus_voltage,d402_blower_fan_motor_power,d402_blower_fan_motor_speed,d402_blower_fan_motor_torque_percent,d402_blower_fan_speed_pct,d403_blower_fan_inlet_temperature_1,d404_blower_fan_inlet_gauge_pressure,d405_blower_inlet_relative_humidity,d405_blower_inlet_temperature_2,d406_system_airflow,d407_air_heater_outlet_gauge_pressure,d408_air_heater_outlet_temperature,d409_barometric_pressure_kpa,internal_chip_temperature__lb1_air_handler,internal_chip_temperature__lb1_condenser,internal_chip_temperature__lb1_process_vessel,current__ch0_peak,current__ch0_rms,current__ch1_peak,current__ch1_rms,current__ch2_peak,current__ch2_rms,current__ch3_peak,current__ch3_rms,current__ch4_peak,current__ch4_rms,current__ch5_peak,current__ch5_rms,current__ch6_peak,current__ch6_rms,current__ch7_peak,current__ch7_rms,thermocouples__ch0,thermocouples__ch1,thermocouples__ch2,thermocouples__ch3,thermocouples__ch4,thermocouples__ch5,thermocouples__ch6,thermocouples__ch7,motor_kwh,oil_kwh,cooling_kwh,blower_kwh,air_kwh,total_kwh_per_kg
2026-03-02 14:55:00,5.4167,32838.9286,53.0357,56.3929,47.9203,1.1055,1.3360,288.0361,38.9001,0.0000,24.0289,24.0000,9.9296,25.7814,25.7814,25.7814,3.8969,100.9803,71.0466,296.4195,33.3917,99.0044,-19.4306,185.0560,100.0000,22.8491,-0.3256,25.4997,63.6755,24.4711,-0.3359,44.2534,25.8831,28.6342,33.0062,45.6781,24.4642,27.5809,0.0062,29.2780,59.5792,32.0000,0.7188,289.8625,0.0000,1121.0000,11.0000,32.0000,28.7647,0.1269,75.9690,25.4270,-92.4526,2.4853,176.8861,102.3353,33.0000,36.0000,39.1953,4.6593,1.4854,21.0882,7.6553,22.3163,8.0502,20.4896,7.2772,5.7532,1.7008,6.5620,1.9779,1.8072,0.7335,20.1309,10.4742,73.4950,74.3793,92.2772,27.4577,30.5084,186.6490,24.6671,24.5085,0.0937,0.7946,0.1256,0.7876,0.0413,
2026-03-02 14:56:00,5.4333,32896.2500,57.3214,56.1964,47.7252,1.9030,1.3360,291.4959,39.0625,0.0000,24.0297,24.0000,9.8014,27.4087,27.4087,27.4087,2.9930,99.7031,70.5008,286.1678,35.5825,96.5866,-19.8068,184.7388,100.0000,22.8803,-0.3256,25.4928,63.6682,24.4702,-0.3359,44.2403,25.8883,28.0488,33.4983,45.5692,24.5311,27.6030,0.0057,29.2745,100.0000,32.0000,0.7188,290.4865,0.0000,1121.0500,11.0000,32.0000,28.7766,0.1269,75.9487,25.4283,-92.6440,2.1500,173.4862,102.3264,33.6667,36.1667,39.1953,4.6361,1.4834,21.0123,7.8817,22.2483,8.2890,20.4120,7.4906,6.3769,1.8094,6.9915,2.0470,1.8337,0.7349,20.1309,13.9761,73.4050,74.7622,91.2146,27.6872,30.8486,182.6351,24.7877,24.3870,0.0937,0.7946,0.1256,0.7876,0.0413,
2026-03-02 14:57:00,5.4500,32953.3929,57.1429,56.1607,47.5293,1.5434,0.7872,291.0917,38.7569,0.0000,11.7832,8.8000,6.4794,25.6143,25.6143,25.6143,4.4173,101.4241,69.5252,269.2751,34.4702,96.3351,-19.4915,185.2529,100.0000,22.8320,-0.3256,25.4980,63.7011,24.4150,-0.3359,44.2185,25.8806,27.8333,33.6131,45.5984,24.4594,27.6085,0.0073,29.2655,82.4910,32.0000,0.7188,291.6870,0.0000,1121.0500,11.0000,32.0000,28.7664,0.1166,75.9463,25.4206,-92.6881,2.2008,175.7591,102.3285,33.1667,36.1667,39.1953,3.0201,1.0345,21.0624,7.6011,22.2733,7.9945,20.4179,7.2247,6.4771,1.8053,7.1933,2.0468,1.8372,0.7339,20.1045,12.6479,73.2020,74.8523,91.1777,27.6545,30.9354,187.0441,24.7449,24.3503,0.0937,0.7946,0.1256,0.7876,0.0413,
2026-03-02 14:58:00,5.4667,33008.9286,55.5357,56.3750,47.3375,0.6187,1.3364,290.8736,38.5983,0.0000,-23.6368,-24.0000,9.5998,25.2651,25.2651,25.2651,3.5212,102.8443,69.3726,266.3886,31.5239,98.5709,-19.1357,185.0526,100.0000,22.8181,-0.3359,25.4930,63.7597,24.3691,-0.3359,44.2151,25.8638,28.3353,33.0374,45.6564,24.4330,27.6335,0.0047,29.2648,33.6189,32.0000,0.7188,291.8376,0.0000,1121.0333,11.0000,32.0000,28.7664,0.1372,75.9426,25.4069,-92.4320,2.2616,178.3539,102.3307,33.0000,35.6667,39.1953,4.7047,1.4881,21.1499,7.5927,22.3747,7.9886,20.5070,7.2170,6.4977,1.8433,7.2772,2.0798,1.8217,0.7347,20.1470,8.1076,73.5264,74.8619,92.3483,27.4996,30.3795,189.6328,24.6739,24.3361,0.0937,0.7946,0.1256,0.7876,0.0413,
2026-03-02 14:59:00,5.4833,33060.8929,51.9643,55.6607,47.1567,1.4364,1.3361,291.7012,38.8899,0.0000,-24.0371,-24.0000,9.3025,24.5853,24.5853,24.5853,3.5619,100.4901,69.4660,267.8801,31.1226,99.0392,-19.9496,185.0055,100.0000,22.8548,-0.3153,25.4881,63.7418,24.4332,-0.3461,44.2327,25.8481,28.4347,33.1351,45.8203,24.3501,27.5336,0.0042,29.2486,76.8538,32.0000,0.7188,291.6381,0.0000,1121.0333,11.0000,32.0000,28.7681,0.0549,75.9140,25.3944,-92.2345,2.4547,175.8337,102.3269,33.1667,35.8333,39.1953,4.6502,1.4862,21.1077,7.4917,22.3321,7.8749,20.4959,7.1228,6.7436,1.8525,7.4013,2.0896,1.8280,0.7335,20.1986,12.1110,73.9704,74.8359,91.6292,27.4249,30.6111,184.6686,24.5644,24.4380,0.0937,0.7946,0.1256,0.7876,0.0413,
2026-03-02 15:00:00,5.5000,33115.8929,55.0000,55.1071,46.9640,1.9008,1.3350,287.4444,38.9372,0.0000,-23.7488,-22.4000,9.1483,24.5715,24.5715,24.5715,4.0797,100.3108,69.3233,265.4961,31.5328,98.5032,-19.1053,185.0590,100.0000,22.8630,-0.3359,25.4930,63.6415,24.5400,-0.3359,44.2335,25.8447,28.4148,33.1217,45.8180,24.3896,27.4893,0.0016,29.2406,100.0000,32.0000,0.7188,290.0667,0.0000,1121.0667,11.0000,32.0000,28.7715,0.1372,75.8488,25.4085,-92.2427,2.1195,173.5384,102.3233,33.1667,35.8333,39.1953,4.6440,1.4862,20.9895,7.4583,22.2557,7.8433,20.4584,7.0895,5.6092,1.6169,6.1917,1.8559,1.8128,0.7343,20.0790,13.9703,74.2404,75.1013,91.1906,27.5494,30.6300,182.5890,24.6597,24.3610,0.0937,0.7946,0.1256,0.7876,0.0413,
2026-03-02 15:01:00,5.5167,33168.0357,52.1429,54.5714,46.7801,1.2308,0.7866,293.2564,38.3362,0.0000,11.4087,13.6000,6.6886,26.9027,26.9027,26.9027,3.5935,104.2296,69.1180,262.8292,29.7084,99.8980,-19.5529,184.5836,100.0000,22.8603,-0.3359,25.4914,63.6178,24.5129,-0.3359,44.2243,25.8325,28.6187,32.8659,45.8242,24.3447,27.5254,0.0031,29.2523,66.1287,32.0000,0.7188,291.4720,0.0000,1121.0500,11.0000,32.0000,28.7698,0.1166,75.8142,25.4159,-92.1921,2.4648,176.7173,102.3233,33.3333,35.6667,39.0286,3.0288,1.0327,21.0961,7.8118,22.2894,8.2111,20.4134,7.4242,6.5205,1.9185,7.1670,2.1971,1.8193,0.7349,20.0438,11.1992,74.8990,75.5685,92.8144,27.4909,30.3406,188.4226,24.5118,24.3502,0.0937,0.7946,0.1256,0.7876,0.0413,
2026-03-02 15:02:00,5.5333,33218.2143,50.1786,54.2500,46.6018,0.6836,1.3360,292.4742,38.6621,0.0000,24.0250,24.0000,9.6715,26.0583,26.0583,26.0583,3.8969,101.8204,70.7037,289.8135,32.7763,99.1022,-19.8682,185.1362,100.0000,22.8406,-0.3359,25.4848,63.6814,24.4376,-0.3359,44.2435,25.8249,28.9658,32.8198,45.9846,24.2937,27.5339,0.0010,29.2555,37.0956,32.0000,0.7188,294.2032,0.0000,1121.0000,11.0000,32.0000,28.7596,0.0858,75.7931,25.3974,-92.3628,2.2820,178.1513,102.3237,34.0000,35.5000,39.0286,4.6378,1.4847,21.0660,7.6679,22.2915,8.0601,20.4580,7.2865,6.3164,1.8088,6.8397,2.0044,1.8252,0.7347,20.1005,8.3325,74.4159,75.9980,92.6259,27.3321,30.5268,188.8233,24.4807,24.4557,0.0937,0.7946,0.1256,0.7876,0.0413,
2026-03-02 15:03:00,5.5500,33270.7143,52.5000,53.8393,46.4140,1.7915,1.3359,287.2835,38.7630,0.0000,24.0285,24.0000,9.5390,25.3036,25.3036,25.3036,3.9884,100.2978,70.2291,281.3419,34.6150,97.0266,-19.1865,185.0701,100.0000,22.8437,-0.3256,25.4898,63.7464,24.4015,-0.3359,44.2844,25.8292,28.3016,33.3608,45.9601,24.3477,27.5082,0.0031,29.2417,94.8897,32.0000,0.7188,289.3522,0.0000,1121.0000,11.0000,32.0000,28.7563,0.0961,75.7741,25.3919,-92.2793,2.1094,174.5287,102.3215,33.3333,35.5000,39.1953,4.6839,1.4846,21.0418,7.5739,22.2769,7.9666,20.4170,7.2005,6.3969,1.8143,7.2051,2.0982,1.8077,0.7345,20.2026,13.5730,74.2020,76.1896,91.6174,27.5094,30.7807,182.8573,24.5372,24.4861,0.0937,0.7946,0.1256,0.7876,0.0413,
2026-03-02 15:04:00,5.5667,33324.2857,53.5714,53.8393,46.2211,1.8167,0.7868,292.9855,38.5610,0.0000,12.1142,8.8000,6.3545,25.9090,25.9090,25.9090,3.2773,102.2526,69.4744,268.5387,34.0720,96.5729,-20.8247,184.8500,100.0000,22.8521,-0.3256,25.4845,63.7193,24.4325,-0.3359,44.2899,25.8428,28.0955,33.4158,45.8828,24.3611,27.5755,0.0026,29.2392,96.2467,32.0000,0.7188,290.8142,0.0000,1121.0000,11.0000,32.0000,28.7664,0.1064,75.7964,25.3959,-92.0456,2.3531,174.5807,102.3195,33.5000,35.5000,39.1953,2.9939,1.0399,21.0507,7.6821,22.2565,8.0746,20.4161,7.2996,6.4124,1.7864,6.9974,2.0194,1.8268,0.7345,20.1365,13.7201,74.0871,76.2111,91.5338,27.5787,30.7765,184.8174,24.4948,24.3697,0.0937,0.7946,0.1256,0.7876,0.0413,
2026-03-02 15:05:00,5.5833,33375.4545,51.1688,53.6526,46.0354,0.8344,1.3354,290.9486,38.3839,0.0000,-23.4927,-24.0000,9.0884,24.3773,24.3773,24.3773,3.9681,103.6098,69.0104,260.4418,30.8984,98.6870,-18.8102,185.2497,100.0000,22.9168,-0.3359,25.4897,63.7536,24.3652,-0.3359,44.2850,25.8471,28.6991,32.7882,46.0315,24.2740,27.5031,0.0052,29.2487,45.1708,32.0000,0.7188,291.3547,0.0000,1121.0000,11.0000,32.0000,28.7715,0.0755,75.7482,25.3812,-91.8948,2.5970,177.7831,102.3216,33.0000,35.5000,39.1953,4.7012,1.4861,21.1515,7.4327,22.3976,7.8187,20.5411,7.0672,6.6497,1.8220,7.3473,2.0602,1.8156,0.7345,20.0893,9.3183,74.4051,76.1532,92.5197,27.3579,30.2227,189.4652,24.3049,24.4656,0.0937,0.7946,0.1256,0.7876,0.0413,
2026-03-02 15:06:00,5.6000,33424.6429,49.1883,52.8393,45.8558,1.0780,1.3359,289.5782,38.6734,0.0000,-24.0367,-24.0000,8.7077,23.5316,23.5316,23.5316,3.9275,101.6699,69.4140,267.0409,30.6626,99.3910,-19.2167,185.2079,100.0000,22.8913,-0.3359,25.4831,63.8454,24.2917,-0.3359,44.2827,25.8506,28.7262,32.9474,46.2109,24.1927,27.5587,0.0021,29.2350,58.0789,32.0000,0.7188,291.0037,0.0000,1121.0000,11.0000,32.0000,28.7698,0.0961,75.7517,25.3610,-91.7361,2.3430,177.0240,102.3191,33.5000,35.5000,39.1953,4.7028,1.4866,21.1450,7.3274,22.3906,7.7109,20.5278,6.9621,6.5656,1.8267,7.2502,2.0824,1.7864,0.7344,20.1953,10.4885,74.7533,76.2039,92.1792,27.3625,30.5905,187.0223,24.3528,24.3912,0.0937,0.7946,0.1256,0.7876,0.0413,
2026-03-02 15:07:00,5.6167,33475.5357,50.8929,52.2143,45.6687,1.8925,1.3354,292.4027,38.7546,0.0000,-23.8411,-22.8000,8.4386,24.8551,24.8551,24.8551,2.9219,100.6699,69.2754,264.6647,30.4321,99.4326,-20.0007,184.8559,100.0000,22.8741,-0.3359,25.4828,63.8499,24.2923,-0.3359,44.2545,25.8425,28.6780,32.9201,46.1424,24.2406,27.5280,0.0021,29.2391,99.8336,32.0000,0.7188,291.5574,0.0000,1121.0167,11.0000,32.0000,28.7630,0.0549,75.7298,25.3400,-91.9457,2.0891,174.0977,102.3189,33.0000,35.5000,39.1953,4.6749,1.4877,21.0990,7.5097,22.3352,7.8992,20.4885,7.1390,6.6775,1.8156,7.2380,2.0640,1.8225,0.7353,20.1822,13.9963,74.9574,76.5712,91.7939,27.4268,30.3877,183.2109,24.4851,24.4195,0.0937,0.7946,0.1256,0.7876,0.0413,
2026-03-02 15:08:00,5.6333,33526.0714,50.5357,51.7143,45.4815,1.4747,0.7836,291.9495,38.1281,0.0000,11.0267,13.2000,6.2761,23.7667,23.7667,23.7667,4.3559,105.1913,69.0611,262.2260,28.6332,100.9066,-19.0645,185.0809,100.0000,22.8827,-0.3256,25.4896,63.8581,24.2930,-0.3359,44.2641,25.8380,28.9980,32.5677,46.0768,24.2760,27.4669,0.0057,29.2319,78.8445,32.0000,0.7188,292.2183,0.0000,1121.0500,11.0000,32.0000,28.7613,0.0652,75.6887,25.3202,-91.7479,2.4750,176.0417,102.3172,33.3333,35.5000,39.0286,3.0602,1.0416,21.1351,7.3541,22.3582,7.7307,20.5013,6.9928,6.2538,1.8043,6.9174,2.0569,1.8210,0.7351,20.1378,12.3662,75.4980,77.0951,93.2620,27.2889,29.9875,187.4614,24.5027,24.3912,0.0937,0.7946,0.1256,0.7876,0.0413,
2026-03-02 15:09:00,5.6500,33573.0357,46.9643,51.2143,45.3065,0.6293,1.3359,289.6053,38.4628,0.0000,24.0285,24.0000,9.2424,23.3284,23.3284,23.3284,3.9280,101.8194,70.6352,288.4623,31.5602,100.0919,-19.2885,185.0779,100.0000,22.8689,-0.3359,25.4661,63.7941,24.3645,-0.3359,44.2466,25.8300,29.2911,32.5490,46.0559,24.2531,27.4418,0.0042,29.2329,34.1376,32.0000,0.7188,291.0261,0.0000,1121.0333,11.0000,32.0000,28.7664,0.0138,75.6599,25.3187,-91.6141,2.6986,178.2833,102.3176,33.3333,35.5000,38.6953,4.7390,1.4891,21.1364,7.3008,22.3318,7.6806,20.4161,6.9305,6.6280,2.2418,6.4286,2.1798,1.8188,0.7356,20.1594,8.1739,75.1770,77.5510,92.7237,27.2355,30.4555,189.1881,24.4698,24.3512,0.0937,0.7946,0.1256,0.7876,0.0413,
2026-03-02 15:10:00,5.6667,33624.2857,51.2500,50.8393,45.1142,1.5557,1.3359,292.5157,38.5556,0.0000,24.0262,24.0000,9.0867,23.7452,23.7452,23.7452,3.2672,100.5824,69.9787,276.8028,33.3154,97.7687,-20.0616,184.8887,100.0000,22.8574,-0.3359,25.4811,63.7711,24.3576,-0.3359,44.2501,25.8186,28.6098,33.0991,46.1519,24.2004,27.4201,0.0052,29.2219,82.8267,32.0000,0.7188,291.8178,0.0000,1121.0167,11.0000,32.0000,28.7681,0.0446,75.6703,25.3104,-91.6407,2.1500,175.4831,102.3172,33.0000,35.6667,39.1953,4.5760,1.4827,21.1454,7.3321,22.3787,7.7074,20.5250,6.9624,5.8357,1.6784,6.8802,2.0137,1.8386,0.7354,20.1000,12.6752,75.0576,77.7035,91.8322,27.3776,30.6182,183.8428,24.3150,24.3633,0.0936,0.7189,0.1198,0.8196,0.0430,
2026-03-02 15:11:00,5.6833,33676.0714,51.7857,50.8036,44.9185,1.8840,0.7845,292.0038,38.3622,0.0000,12.2775,9.6000,5.7572,22.5659,22.5659,22.5659,4.4682,101.2098,68.9663,260.4692,33.1810,96.7052,-19.4714,185.1367,100.0000,22.8212,-0.3359,25.4932,63.7559,24.3716,-0.3359,44.2578,25.8153,28.4455,33.1150,46.1827,24.1884,27.3477,0.0031,29.2168,99.3337,32.0000,0.7188,291.8200,0.0000,1121.0000,11.0000,32.0000,28.7698,0.0549,75.6417,25.3052,-91.4331,2.4953,174.0973,102.3141,33.1667,35.5000,39.1953,3.0239,1.0355,21.0552,7.1782,22.2775,7.5481,20.4640,6.8294,5.6770,1.7158,6.1498,1.8670,1.8296,0.7356,20.1573,13.9788,74.5660,77.6787,91.5762,27.3992,30.4458,183.5243,24.3648,24.3200,0.0936,0.7189,0.1198,0.8196,0.0430,
2026-03-02 15:12:00,5.7000,33727.3214,51.2500,50.9107,44.7234,1.0179,1.3360,291.6730,38.1629,0.0000,-23.4109,-24.0000,9.3158,23.7237,23.7237,23.7237,3.4401,104.1035,68.9636,259.7245,30.0309,99.4302,-19.0850,184.8137,100.0000,22.8430,-0.3359,25.4746,63.7229,24.4092,-0.3359,44.2475,25.8032,29.0549,32.4797,46.2242,24.1737,27.3641,0.0021,29.2249,54.8953,32.0000,0.7188,291.9611,0.0000,1121.0167,11.0000,32.0000,28.7630,0.1269,75.6137,25.3059,-91.4085,2.3227,177.3155,102.3141,33.0000,35.5000,38.6953,4.6801,1.4887,21.1012,7.3709,22.3553,7.7571,20.5123,7.0050,6.0969,1.7641,6.4598,2.0496,1.8401,0.7351,20.1437,10.2017,74.8688,77.5932,92.9276,27.3125,29.9141,189.9107,24.2928,24.2840,0.0936,0.7189,0.1198,0.8196,0.0430,
2026-03-02 15:13:00,5.7167,33775.5357,48.2143,50.4821,44.5387,0.8296,1.3364,292.8823,38.4678,0.0000,-24.0359,-24.0000,8.9152,23.3994,23.3994,23.3994,3.5516,102.8022,69.4522,267.6172,29.3620,100.6602,-20.1230,184.9754,100.0000,22.8689,-0.3359,25.4728,63.7150,24.3858,-0.3359,44.2422,25.7925,29.3007,32.4527,46.0691,24.2620,27.3699,0.0026,29.2195,44.8401,32.0000,0.7188,293.7850,0.0000,1121.0167,11.0000,32.0000,28.7596,0.1166,75.5691,25.2962,-91.4121,2.4445,177.7017,102.3173,33.1667,35.5000,39.0286,4.8013,1.4908,21.1866,7.2904,22.3836,7.6733,20.5389,6.9291,6.3553,1.8301,6.6378,1.9204,1.8152,0.7354,20.1668,9.2198,75.2063,77.6507,92.7635,27.2529,30.0530,187.9070,24.4466,24.3658,0.0936,0.7189,0.1198,0.8196,0.0430,
2026-03-02 15:14:00,5.7333,33823.7500,48.2143,49.9464,44.3527,1.8773,1.3354,288.6110,38.5000,0.0000,-23.8704,-22.8000,8.7552,23.3122,23.3122,23.3122,4.0391,101.9422,69.1604,262.8770,29.7126,99.9557,-19.2369,185.0749,100.0000,22.8970,-0.3359,25.4814,63.7365,24.3436,-0.3359,44.2692,25.7883,29.2218,32.5469,45.8678,24.3695,27.3669,0.0052,29.2253,98.8613,32.0000,0.7188,290.8657,0.0000,1121.0000,11.0000,32.0000,28.7698,0.0035,75.5161,25.2831,-91.5144,2.4039,173.9807,102.3159,33.0000,35.5000,38.8620,4.6384,1.4856,21.1083,7.2801,22.3967,7.6677,20.6006,6.9433,4.5630,1.3063,7.4997,1.9742,1.8169,0.7359,20.1409,13.9377,75.4602,78.0150,92.1524,27.2938,30.1816,183.2175,24.5354,24.3500,0.0936,0.7189,0.1198,0.8196,0.0430,
2026-03-02 15:15:00,5.7500,33871.9643,48.2143,49.6510,44.1654,1.7727,0.7876,293.0725,37.8938,0.0000,10.8542,13.2000,6.3471,25.9572,25.9572,25.9572,3.4711,104.3434,68.6493,255.4777,28.4823,100.5429,-20.1124,184.6033,100.0000,22.8689,-0.3359,25.4831,63.8116,24.2439,-0.3359,44.2550,25.7848,29.2602,32.3977,45.9110,24.2846,27.3503,0.0042,29.2257,93.9022,32.0000,0.7188,290.9074,0.0000,1121.0000,11.0000,32.0000,28.7715,0.0344,75.4799,25.2559,-91.4086,2.0992,174.8501,102.3142,33.3333,35.5000,38.5286,3.0199,1.0377,21.0637,7.6774,22.2216,8.0701,20.3314,7.2953,7.2570,2.0881,7.2278,2.2740,1.8203,0.7359,20.1785,13.5398,75.9228,78.5046,93.2429,27.1990,29.9245,185.2207,24.4425,24.3037,0.0936,0.7189,0.1198,0.8196,0.0430,
2026-03-02 15:16:00,5.7667,33918.3929,46.4286,49.3750,43.9839,0.7231,1.3359,292.9319,38.2089,0.0000,24.0262,24.0000,8.9184,25.4006,25.4006,25.4006,3.9276,102.4538,70.3274,282.9559,31.6601,99.6263,-19.5732,185.1335,100.0000,22.8656,-0.3359,25.4865,63.7764,24.3113,-0.3359,44.2446,25.7724,29.6507,32.2534,46.0086,24.2283,27.3307,0.0016,29.2260,39.1155,32.0000,0.7188,294.6460,0.0000,1121.0000,11.0000,32.0000,28.7563,-0.0068,75.4536,25.2564,-91.4068,2.3227,178.1109,102.3131,33.1667,35.5000,38.1953,4.6006,1.4835,21.1366,7.5969,22.3450,7.9874,20.4629,7.2201,6.7139,1.9650,7.0594,2.0410,1.8283,0.7369,20.1451,8.6478,75.6846,78.9122,92.9621,27.1676,30.0366,190.1167,24.4570,24.2991,0.0936,0.7189,0.1198,0.8196,0.0430,
2026-03-02 15:17:00,5.7833,33966.4286,48.0357,49.0893,43.7949,1.1585,1.3359,288.6397,38.3747,0.0000,24.0281,24.0000,8.9375,23.9160,23.9160,23.9160,4.0392,101.2629,70.0687,278.3552,33.4374,97.7850,-19.4001,185.1996,100.0000,22.8182,-0.3359,25.4644,63.7539,24.3181,-0.3359,44.2578,25.7700,29.0623,32.7449,45.9281,24.2751,27.3255,0.0016,29.2117,62.2503,32.0000,0.7188,291.6167,0.0000,1121.0333,11.0000,32.0000,28.7613,0.0858,75.4377,25.2592,-91.5099,2.4039,176.7868,102.3122,33.1667,35.5000,38.5286,4.6080,1.4857,21.1075,7.3900,22.3496,7.7618,20.5035,7.0183,5.7065,1.7015,6.2081,1.8072,1.8258,0.7352,20.1102,10.8223,75.6209,79.0631,92.2736,27.3011,30.2860,186.2816,24.5048,24.3805,0.0936,0.7189,0.1198,0.8196,0.0430,
2026-03-02 15:18:00,5.8000,34017.5000,51.0714,49.1429,43.5925,1.9018,0.7860,292.9011,38.1332,0.0000,12.4668,9.6000,5.8005,23.0559,23.0559,23.0559,3.3792,101.7229,69.0227,260.8201,33.0229,96.9107,-20.5910,185.0504,100.0000,22.8185,-0.3359,25.4661,63.7402,24.3154,-0.3359,44.2646,25.7739,28.7115,32.9254,45.9648,24.2346,27.2612,0.0031,29.2004,100.0000,32.0000,0.7188,291.0955,0.0000,1121.0000,11.0000,32.0000,28.7580,0.0549,75.4458,25.2702,-91.1624,2.1703,173.6665,102.3109,33.0000,35.5000,39.1953,3.0046,1.0361,21.0341,7.1989,22.2785,7.5759,20.4504,6.8489,5.8555,1.6849,6.3422,1.9878,1.8420,0.7355,20.1336,14.0026,75.2190,78.9913,91.8523,27.3757,30.3094,183.0542,24.4007,24.2945,0.0936,0.7189,0.1198,0.8196,0.0430,
2026-03-02 15:19:00,5.8167,34067.6786,50.1786,49.4643,43.3922,1.5015,1.3354,290.4110,37.9422,0.0000,-23.2996,-24.0000,9.0959,21.8616,21.8617,21.8617,4.2327,103.8920,68.6600,254.8889,30.0855,99.0066,-19.1965,185.2413,100.0000,22.7960,-0.3153,25.4695,63.7340,24.3151,-0.3359,44.2507,25.7721,29.2183,32.3419,46.0969,24.1507,27.3225,0.0042,29.1979,80.2008,32.0000,0.7188,291.2042,0.0000,1121.0167,11.0000,32.0000,28.7664,0.0344,75.4359,25.2642,-90.9957,2.2313,175.9318,102.3108,33.0000,35.5000,38.3620,4.6322,1.4848,21.1066,7.0608,22.3913,7.4324,20.5440,6.7134,5.7684,1.6222,6.5697,2.0514,1.8106,0.7353,20.0248,12.4389,75.5722,78.8884,92.8382,27.2437,29.9181,187.6231,24.3748,24.2656,0.0936,0.7189,0.1198,0.8196,0.0430,
2026-03-02 15:20:00,5.8333,34113.3929,45.7143,48.9107,43.2085,0.6481,1.3360,290.4084,38.2563,0.0000,-24.0379,-24.0000,8.5194,21.7673,21.7673,21.7673,3.9074,102.9741,69.2215,263.7885,28.9892,100.7303,-20.2646,184.9617,100.0000,22.8154,-0.3256,25.4543,63.7301,24.3025,-0.3359,44.2341,25.7562,29.3831,32.3762,46.1124,24.1743,27.3557,0.0021,29.1870,35.1958,32.0000,0.7188,290.3876,0.0000,1121.0167,11.0000,32.0000,28.7529,0.0549,75.4313,25.2388,-91.0344,2.7595,178.2132,102.3158,33.0000,35.5000,38.3620,4.6044,1.4822,21.1714,7.0524,22.3842,7.4120,20.4925,6.7005,6.1363,1.8584,6.9212,2.0157,1.8372,0.7345,20.0264,8.2362,75.9306,78.9483,93.0459,27.1647,30.0999,190.1153,24.4014,24.2501,0.0936,0.7189,0.1198,0.8196,0.0430,
2026-03-02 15:21:00,5.8500,34159.6429,46.2500,48.3571,43.0214,1.6551,1.3356,292.1439,38.3544,0.0000,-23.9168,-22.8000,8.4669,22.0793,22.0793,22.0793,3.2266,102.8743,69.1168,262.1061,28.5544,101.0269,-20.3978,184.8387,100.0000,22.8100,-0.3256,25.4577,63.7213,24.3267,-0.3359,44.2466,25.7405,29.3755,32.3654,46.1300,24.1557,27.3220,0.0042,29.1767,87.9271,32.0000,0.7188,292.2595,0.0000,1121.0167,11.0000,32.0000,28.7546,0.0241,75.3874,25.2246,-90.8973,2.0688,175.0426,102.3102,33.0000,35.5000,38.3620,4.7340,1.4850,20.8728,7.0390,22.1861,7.4145,20.4489,6.7073,5.4193,1.6090,5.5565,1.8037,1.8227,0.7349,20.1970,13.0568,76.2223,79.3612,92.9338,27.1725,30.0513,184.0375,24.3893,24.3064,0.0936,0.7189,0.1198,0.8196,0.0430,
